Training: 2025-04-05 08:59:23,897-rank_id: 0
Training: 2025-04-05 09:50:35,535-Speed 390.54 samples/sec   Loss 0.4908 Epoch: 7   Global Step: 6850   Required: 4 hours
Training: 2025-04-05 09:50:51,921-Speed 390.58 samples/sec   Loss 0.5002 Epoch: 7   Global Step: 6900   Required: 4 hours
Training: 2025-04-05 09:51:08,305-Speed 390.64 samples/sec   Loss 0.5239 Epoch: 7   Global Step: 6950   Required: 4 hours
Training: 2025-04-05 09:51:24,690-Speed 390.60 samples/sec   Loss 0.5141 Epoch: 7   Global Step: 7000   Required: 4 hours
Training: 2025-04-05 09:51:41,072-Speed 390.67 samples/sec   Loss 0.5391 Epoch: 7   Global Step: 7050   Required: 4 hours
Training: 2025-04-05 09:51:57,454-Speed 390.66 samples/sec   Loss 0.5770 Epoch: 7   Global Step: 7100   Required: 4 hours
Training: 2025-04-05 09:52:13,843-Speed 390.51 samples/sec   Loss 0.5408 Epoch: 7   Global Step: 7150   Required: 4 hours
Training: 2025-04-05 09:52:30,230-Speed 390.55 samples/sec   Loss 0.5762 Epoch: 7   Global Step: 7200   Required: 4 hours
Training: 2025-04-05 09:52:46,616-Speed 390.58 samples/sec   Loss 0.5455 Epoch: 7   Global Step: 7250   Required: 4 hours
Training: 2025-04-05 09:53:03,009-Speed 390.42 samples/sec   Loss 0.5395 Epoch: 7   Global Step: 7300   Required: 4 hours
Training: 2025-04-05 09:53:19,391-Speed 390.68 samples/sec   Loss 0.5481 Epoch: 7   Global Step: 7350   Required: 4 hours
Training: 2025-04-05 09:53:35,774-Speed 390.65 samples/sec   Loss 0.5553 Epoch: 7   Global Step: 7400   Required: 4 hours
Training: 2025-04-05 09:53:52,159-Speed 390.59 samples/sec   Loss 0.5609 Epoch: 7   Global Step: 7450   Required: 4 hours
Training: 2025-04-05 09:54:29,104-[lfw][7496]XNorm: 17.305722
Training: 2025-04-05 09:54:29,104-[lfw][7496]Accuracy-Flip: 0.80517+-0.01546
Training: 2025-04-05 09:54:29,104-[lfw][7496]Accuracy-Highest: 0.80733
Training: 2025-04-05 09:54:54,539-[cfp_fp][7496]XNorm: 16.326116
Training: 2025-04-05 09:54:54,539-[cfp_fp][7496]Accuracy-Flip: 0.63671+-0.01426
Training: 2025-04-05 09:54:54,539-[cfp_fp][7496]Accuracy-Highest: 0.63671
Training: 2025-04-05 09:55:16,403-[agedb_30][7496]XNorm: 14.924956
Training: 2025-04-05 09:55:16,403-[agedb_30][7496]Accuracy-Flip: 0.50433+-0.02343
Training: 2025-04-05 09:55:16,403-[agedb_30][7496]Accuracy-Highest: 0.51600
Training: 2025-04-05 09:55:38,356-[calfw][7496]XNorm: 17.381684
Training: 2025-04-05 09:55:38,357-[calfw][7496]Accuracy-Flip: 0.64750+-0.01403
Training: 2025-04-05 09:55:38,357-[calfw][7496]Accuracy-Highest: 0.64750
Training: 2025-04-05 09:56:00,308-[cplfw][7496]XNorm: 15.170135
Training: 2025-04-05 09:56:00,308-[cplfw][7496]Accuracy-Flip: 0.62783+-0.01331
Training: 2025-04-05 09:56:00,308-[cplfw][7496]Accuracy-Highest: 0.62783
Training: 2025-04-05 09:56:01,756-Speed 49.38 samples/sec   Loss 0.5283 Epoch: 8   Global Step: 7500   Required: 4 hours
Training: 2025-04-05 09:56:18,121-Speed 391.08 samples/sec   Loss 0.3824 Epoch: 8   Global Step: 7550   Required: 4 hours
Training: 2025-04-05 09:56:34,497-Speed 390.83 samples/sec   Loss 0.3662 Epoch: 8   Global Step: 7600   Required: 4 hours
Training: 2025-04-05 09:56:50,878-Speed 390.69 samples/sec   Loss 0.3749 Epoch: 8   Global Step: 7650   Required: 4 hours
Training: 2025-04-05 09:57:07,257-Speed 390.74 samples/sec   Loss 0.3877 Epoch: 8   Global Step: 7700   Required: 4 hours
Training: 2025-04-05 09:57:23,642-Speed 390.61 samples/sec   Loss 0.3908 Epoch: 8   Global Step: 7750   Required: 4 hours
Training: 2025-04-05 09:57:40,031-Speed 390.51 samples/sec   Loss 0.4138 Epoch: 8   Global Step: 7800   Required: 4 hours
Training: 2025-04-05 09:57:56,421-Speed 390.50 samples/sec   Loss 0.4528 Epoch: 8   Global Step: 7850   Required: 4 hours
Training: 2025-04-05 09:58:12,811-Speed 390.47 samples/sec   Loss 0.4271 Epoch: 8   Global Step: 7900   Required: 4 hours
Training: 2025-04-05 09:58:29,203-Speed 390.45 samples/sec   Loss 0.4212 Epoch: 8   Global Step: 7950   Required: 4 hours
Training: 2025-04-05 09:58:45,589-Speed 390.57 samples/sec   Loss 0.4623 Epoch: 8   Global Step: 8000   Required: 4 hours
Training: 2025-04-05 09:59:01,976-Speed 390.56 samples/sec   Loss 0.4643 Epoch: 8   Global Step: 8050   Required: 4 hours
Training: 2025-04-05 09:59:18,361-Speed 390.61 samples/sec   Loss 0.4199 Epoch: 8   Global Step: 8100   Required: 4 hours
Training: 2025-04-05 09:59:34,752-Speed 390.45 samples/sec   Loss 0.4598 Epoch: 8   Global Step: 8150   Required: 4 hours
Training: 2025-04-05 09:59:51,146-Speed 390.40 samples/sec   Loss 0.4626 Epoch: 8   Global Step: 8200   Required: 4 hours
Training: 2025-04-05 10:00:07,537-Speed 390.46 samples/sec   Loss 0.5014 Epoch: 8   Global Step: 8250   Required: 4 hours
Training: 2025-04-05 10:00:23,929-Speed 390.43 samples/sec   Loss 0.4617 Epoch: 8   Global Step: 8300   Required: 4 hours
Training: 2025-04-05 10:00:40,319-Speed 390.50 samples/sec   Loss 0.4641 Epoch: 8   Global Step: 8350   Required: 4 hours
Training: 2025-04-05 10:00:56,705-Speed 390.58 samples/sec   Loss 0.4757 Epoch: 8   Global Step: 8400   Required: 4 hours
Training: 2025-04-05 10:01:29,385-[lfw][8433]XNorm: 19.161081
Training: 2025-04-05 10:01:29,385-[lfw][8433]Accuracy-Flip: 0.79250+-0.01887
Training: 2025-04-05 10:01:29,385-[lfw][8433]Accuracy-Highest: 0.80733
Training: 2025-04-05 10:01:54,812-[cfp_fp][8433]XNorm: 18.036727
Training: 2025-04-05 10:01:54,812-[cfp_fp][8433]Accuracy-Flip: 0.63100+-0.02196
Training: 2025-04-05 10:01:54,812-[cfp_fp][8433]Accuracy-Highest: 0.63671
Training: 2025-04-05 10:02:16,669-[agedb_30][8433]XNorm: 15.103182
Training: 2025-04-05 10:02:16,669-[agedb_30][8433]Accuracy-Flip: 0.51417+-0.02020
Training: 2025-04-05 10:02:16,669-[agedb_30][8433]Accuracy-Highest: 0.51600
Training: 2025-04-05 10:02:38,620-[calfw][8433]XNorm: 18.777957
Training: 2025-04-05 10:02:38,620-[calfw][8433]Accuracy-Flip: 0.63650+-0.01499
Training: 2025-04-05 10:02:38,621-[calfw][8433]Accuracy-Highest: 0.64750
Training: 2025-04-05 10:03:00,592-[cplfw][8433]XNorm: 16.503867
Training: 2025-04-05 10:03:00,592-[cplfw][8433]Accuracy-Flip: 0.61650+-0.01053
Training: 2025-04-05 10:03:00,592-[cplfw][8433]Accuracy-Highest: 0.62783
Training: 2025-04-05 10:03:06,297-Speed 49.39 samples/sec   Loss 0.4406 Epoch: 9   Global Step: 8450   Required: 4 hours
Training: 2025-04-05 10:03:22,677-Speed 390.73 samples/sec   Loss 0.3460 Epoch: 9   Global Step: 8500   Required: 4 hours
Training: 2025-04-05 10:03:39,054-Speed 390.78 samples/sec   Loss 0.3340 Epoch: 9   Global Step: 8550   Required: 4 hours
Training: 2025-04-05 10:03:55,436-Speed 390.68 samples/sec   Loss 0.3474 Epoch: 9   Global Step: 8600   Required: 4 hours
Training: 2025-04-05 10:04:11,814-Speed 390.77 samples/sec   Loss 0.3806 Epoch: 9   Global Step: 8650   Required: 4 hours
Training: 2025-04-05 10:04:28,199-Speed 390.61 samples/sec   Loss 0.3382 Epoch: 9   Global Step: 8700   Required: 4 hours
Training: 2025-04-05 10:04:44,581-Speed 390.69 samples/sec   Loss 0.3679 Epoch: 9   Global Step: 8750   Required: 4 hours
Training: 2025-04-05 10:05:00,961-Speed 390.73 samples/sec   Loss 0.3584 Epoch: 9   Global Step: 8800   Required: 4 hours
Training: 2025-04-05 10:05:17,341-Speed 390.71 samples/sec   Loss 0.3962 Epoch: 9   Global Step: 8850   Required: 4 hours
Training: 2025-04-05 10:05:33,726-Speed 390.59 samples/sec   Loss 0.3866 Epoch: 9   Global Step: 8900   Required: 4 hours
Training: 2025-04-05 10:05:50,113-Speed 390.57 samples/sec   Loss 0.4183 Epoch: 9   Global Step: 8950   Required: 4 hours
Training: 2025-04-05 10:06:06,502-Speed 390.50 samples/sec   Loss 0.4359 Epoch: 9   Global Step: 9000   Required: 3 hours
Training: 2025-04-05 10:06:22,893-Speed 390.46 samples/sec   Loss 0.4392 Epoch: 9   Global Step: 9050   Required: 3 hours
Training: 2025-04-05 10:06:39,285-Speed 390.43 samples/sec   Loss 0.4089 Epoch: 9   Global Step: 9100   Required: 3 hours
Training: 2025-04-05 10:06:55,672-Speed 390.55 samples/sec   Loss 0.4362 Epoch: 9   Global Step: 9150   Required: 3 hours
Training: 2025-04-05 10:07:12,063-Speed 390.46 samples/sec   Loss 0.4450 Epoch: 9   Global Step: 9200   Required: 3 hours
Training: 2025-04-05 10:07:28,454-Speed 390.47 samples/sec   Loss 0.4320 Epoch: 9   Global Step: 9250   Required: 3 hours
Training: 2025-04-05 10:07:44,844-Speed 390.48 samples/sec   Loss 0.4424 Epoch: 9   Global Step: 9300   Required: 3 hours
Training: 2025-04-05 10:08:01,230-Speed 390.60 samples/sec   Loss 0.4384 Epoch: 9   Global Step: 9350   Required: 3 hours
Training: 2025-04-05 10:08:29,657-[lfw][9370]XNorm: 17.617069
Training: 2025-04-05 10:08:29,657-[lfw][9370]Accuracy-Flip: 0.82817+-0.01803
Training: 2025-04-05 10:08:29,657-[lfw][9370]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:08:55,083-[cfp_fp][9370]XNorm: 16.914939
Training: 2025-04-05 10:08:55,083-[cfp_fp][9370]Accuracy-Flip: 0.63286+-0.01661
Training: 2025-04-05 10:08:55,083-[cfp_fp][9370]Accuracy-Highest: 0.63671
Training: 2025-04-05 10:09:16,943-[agedb_30][9370]XNorm: 15.227211
Training: 2025-04-05 10:09:16,943-[agedb_30][9370]Accuracy-Flip: 0.52450+-0.01655
Training: 2025-04-05 10:09:16,943-[agedb_30][9370]Accuracy-Highest: 0.52450
Training: 2025-04-05 10:09:38,888-[calfw][9370]XNorm: 17.844086
Training: 2025-04-05 10:09:38,888-[calfw][9370]Accuracy-Flip: 0.64500+-0.01872
Training: 2025-04-05 10:09:38,888-[calfw][9370]Accuracy-Highest: 0.64750
Training: 2025-04-05 10:10:00,825-[cplfw][9370]XNorm: 15.296483
Training: 2025-04-05 10:10:00,825-[cplfw][9370]Accuracy-Flip: 0.63733+-0.00757
Training: 2025-04-05 10:10:00,825-[cplfw][9370]Accuracy-Highest: 0.63733
Training: 2025-04-05 10:10:10,800-Speed 49.39 samples/sec   Loss 0.3867 Epoch: 10   Global Step: 9400   Required: 4 hours
Training: 2025-04-05 10:10:27,176-Speed 390.83 samples/sec   Loss 0.2928 Epoch: 10   Global Step: 9450   Required: 3 hours
Training: 2025-04-05 10:10:43,556-Speed 390.72 samples/sec   Loss 0.3402 Epoch: 10   Global Step: 9500   Required: 3 hours
Training: 2025-04-05 10:10:59,936-Speed 390.71 samples/sec   Loss 0.3247 Epoch: 10   Global Step: 9550   Required: 3 hours
Training: 2025-04-05 10:11:16,320-Speed 390.63 samples/sec   Loss 0.3495 Epoch: 10   Global Step: 9600   Required: 3 hours
Training: 2025-04-05 10:11:32,713-Speed 390.43 samples/sec   Loss 0.3327 Epoch: 10   Global Step: 9650   Required: 3 hours
Training: 2025-04-05 10:11:49,095-Speed 390.66 samples/sec   Loss 0.3446 Epoch: 10   Global Step: 9700   Required: 3 hours
Training: 2025-04-05 10:12:05,483-Speed 390.55 samples/sec   Loss 0.3432 Epoch: 10   Global Step: 9750   Required: 3 hours
Training: 2025-04-05 10:12:21,869-Speed 390.56 samples/sec   Loss 0.3954 Epoch: 10   Global Step: 9800   Required: 3 hours
Training: 2025-04-05 10:12:38,256-Speed 390.56 samples/sec   Loss 0.3639 Epoch: 10   Global Step: 9850   Required: 3 hours
Training: 2025-04-05 10:12:54,640-Speed 390.62 samples/sec   Loss 0.3827 Epoch: 10   Global Step: 9900   Required: 3 hours
Training: 2025-04-05 10:13:11,024-Speed 390.64 samples/sec   Loss 0.3761 Epoch: 10   Global Step: 9950   Required: 3 hours
Training: 2025-04-05 10:13:27,410-Speed 390.58 samples/sec   Loss 0.3878 Epoch: 10   Global Step: 10000   Required: 3 hours
Training: 2025-04-05 10:13:43,800-Speed 390.47 samples/sec   Loss 0.3803 Epoch: 10   Global Step: 10050   Required: 3 hours
Training: 2025-04-05 10:14:00,194-Speed 390.41 samples/sec   Loss 0.3724 Epoch: 10   Global Step: 10100   Required: 3 hours
Training: 2025-04-05 10:14:16,587-Speed 390.42 samples/sec   Loss 0.3894 Epoch: 10   Global Step: 10150   Required: 3 hours
Training: 2025-04-05 10:14:32,979-Speed 390.42 samples/sec   Loss 0.4064 Epoch: 10   Global Step: 10200   Required: 3 hours
Training: 2025-04-05 10:14:49,370-Speed 390.47 samples/sec   Loss 0.4047 Epoch: 10   Global Step: 10250   Required: 3 hours
Training: 2025-04-05 10:15:05,759-Speed 390.50 samples/sec   Loss 0.3980 Epoch: 10   Global Step: 10300   Required: 3 hours
Training: 2025-04-05 10:15:29,914-[lfw][10307]XNorm: 16.825422
Training: 2025-04-05 10:15:29,914-[lfw][10307]Accuracy-Flip: 0.81167+-0.01913
Training: 2025-04-05 10:15:29,914-[lfw][10307]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:15:55,332-[cfp_fp][10307]XNorm: 15.819334
Training: 2025-04-05 10:15:55,332-[cfp_fp][10307]Accuracy-Flip: 0.64543+-0.01624
Training: 2025-04-05 10:15:55,332-[cfp_fp][10307]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:16:17,183-[agedb_30][10307]XNorm: 14.361232
Training: 2025-04-05 10:16:17,183-[agedb_30][10307]Accuracy-Flip: 0.52300+-0.02163
Training: 2025-04-05 10:16:17,183-[agedb_30][10307]Accuracy-Highest: 0.52450
Training: 2025-04-05 10:16:39,123-[calfw][10307]XNorm: 17.021986
Training: 2025-04-05 10:16:39,123-[calfw][10307]Accuracy-Flip: 0.66517+-0.01136
Training: 2025-04-05 10:16:39,123-[calfw][10307]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:17:01,053-[cplfw][10307]XNorm: 14.430593
Training: 2025-04-05 10:17:01,053-[cplfw][10307]Accuracy-Flip: 0.64033+-0.01260
Training: 2025-04-05 10:17:01,053-[cplfw][10307]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:17:15,268-Speed 49.42 samples/sec   Loss 0.3159 Epoch: 11   Global Step: 10350   Required: 3 hours
Training: 2025-04-05 10:17:31,639-Speed 390.92 samples/sec   Loss 0.3074 Epoch: 11   Global Step: 10400   Required: 3 hours
Training: 2025-04-05 10:17:48,016-Speed 390.80 samples/sec   Loss 0.2970 Epoch: 11   Global Step: 10450   Required: 3 hours
Training: 2025-04-05 10:18:04,397-Speed 390.71 samples/sec   Loss 0.2612 Epoch: 11   Global Step: 10500   Required: 3 hours
Training: 2025-04-05 10:18:20,777-Speed 390.72 samples/sec   Loss 0.2991 Epoch: 11   Global Step: 10550   Required: 3 hours
Training: 2025-04-05 10:18:37,164-Speed 390.56 samples/sec   Loss 0.2958 Epoch: 11   Global Step: 10600   Required: 3 hours
Training: 2025-04-05 10:18:53,548-Speed 390.63 samples/sec   Loss 0.3109 Epoch: 11   Global Step: 10650   Required: 3 hours
Training: 2025-04-05 10:19:09,939-Speed 390.44 samples/sec   Loss 0.3209 Epoch: 11   Global Step: 10700   Required: 3 hours
Training: 2025-04-05 10:19:26,327-Speed 390.54 samples/sec   Loss 0.3061 Epoch: 11   Global Step: 10750   Required: 3 hours
Training: 2025-04-05 10:19:42,718-Speed 390.46 samples/sec   Loss 0.3569 Epoch: 11   Global Step: 10800   Required: 3 hours
Training: 2025-04-05 10:19:59,110-Speed 390.45 samples/sec   Loss 0.3531 Epoch: 11   Global Step: 10850   Required: 3 hours
Training: 2025-04-05 10:20:15,501-Speed 390.45 samples/sec   Loss 0.3603 Epoch: 11   Global Step: 10900   Required: 3 hours
Training: 2025-04-05 10:20:31,890-Speed 390.50 samples/sec   Loss 0.3419 Epoch: 11   Global Step: 10950   Required: 3 hours
Training: 2025-04-05 10:20:48,277-Speed 390.57 samples/sec   Loss 0.3568 Epoch: 11   Global Step: 11000   Required: 3 hours
Training: 2025-04-05 10:21:04,670-Speed 390.41 samples/sec   Loss 0.3954 Epoch: 11   Global Step: 11050   Required: 3 hours
Training: 2025-04-05 10:21:21,057-Speed 390.56 samples/sec   Loss 0.3896 Epoch: 11   Global Step: 11100   Required: 3 hours
Training: 2025-04-05 10:21:37,446-Speed 390.51 samples/sec   Loss 0.4009 Epoch: 11   Global Step: 11150   Required: 3 hours
Training: 2025-04-05 10:21:53,832-Speed 390.58 samples/sec   Loss 0.3976 Epoch: 11   Global Step: 11200   Required: 3 hours
Training: 2025-04-05 10:22:30,118-[lfw][11244]XNorm: 15.708432
Training: 2025-04-05 10:22:30,118-[lfw][11244]Accuracy-Flip: 0.81533+-0.01913
Training: 2025-04-05 10:22:30,119-[lfw][11244]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:22:55,535-[cfp_fp][11244]XNorm: 13.834451
Training: 2025-04-05 10:22:55,535-[cfp_fp][11244]Accuracy-Flip: 0.63886+-0.02305
Training: 2025-04-05 10:22:55,535-[cfp_fp][11244]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:23:17,388-[agedb_30][11244]XNorm: 12.552828
Training: 2025-04-05 10:23:17,389-[agedb_30][11244]Accuracy-Flip: 0.51817+-0.01699
Training: 2025-04-05 10:23:17,389-[agedb_30][11244]Accuracy-Highest: 0.52450
Training: 2025-04-05 10:23:39,326-[calfw][11244]XNorm: 15.240083
Training: 2025-04-05 10:23:39,327-[calfw][11244]Accuracy-Flip: 0.63800+-0.01709
Training: 2025-04-05 10:23:39,327-[calfw][11244]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:24:01,263-[cplfw][11244]XNorm: 13.322479
Training: 2025-04-05 10:24:01,263-[cplfw][11244]Accuracy-Flip: 0.62200+-0.01400
Training: 2025-04-05 10:24:01,263-[cplfw][11244]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:24:03,387-Speed 49.40 samples/sec   Loss 0.3698 Epoch: 12   Global Step: 11250   Required: 3 hours
Training: 2025-04-05 10:24:19,757-Speed 390.97 samples/sec   Loss 0.3212 Epoch: 12   Global Step: 11300   Required: 3 hours
Training: 2025-04-05 10:24:36,126-Speed 390.99 samples/sec   Loss 0.2794 Epoch: 12   Global Step: 11350   Required: 3 hours
Training: 2025-04-05 10:24:52,507-Speed 390.70 samples/sec   Loss 0.3000 Epoch: 12   Global Step: 11400   Required: 3 hours
Training: 2025-04-05 10:25:08,888-Speed 390.69 samples/sec   Loss 0.3128 Epoch: 12   Global Step: 11450   Required: 3 hours
Training: 2025-04-05 10:25:25,270-Speed 390.69 samples/sec   Loss 0.2827 Epoch: 12   Global Step: 11500   Required: 3 hours
Training: 2025-04-05 10:25:41,657-Speed 390.56 samples/sec   Loss 0.3538 Epoch: 12   Global Step: 11550   Required: 3 hours
Training: 2025-04-05 10:25:58,050-Speed 390.40 samples/sec   Loss 0.3299 Epoch: 12   Global Step: 11600   Required: 3 hours
Training: 2025-04-05 10:26:14,441-Speed 390.48 samples/sec   Loss 0.3345 Epoch: 12   Global Step: 11650   Required: 3 hours
Training: 2025-04-05 10:26:30,830-Speed 390.50 samples/sec   Loss 0.3443 Epoch: 12   Global Step: 11700   Required: 3 hours
Training: 2025-04-05 10:26:47,217-Speed 390.55 samples/sec   Loss 0.3165 Epoch: 12   Global Step: 11750   Required: 3 hours
Training: 2025-04-05 10:27:03,607-Speed 390.48 samples/sec   Loss 0.3032 Epoch: 12   Global Step: 11800   Required: 3 hours
Training: 2025-04-05 10:27:19,997-Speed 390.49 samples/sec   Loss 0.3728 Epoch: 12   Global Step: 11850   Required: 3 hours
Training: 2025-04-05 10:27:36,392-Speed 390.36 samples/sec   Loss 0.3344 Epoch: 12   Global Step: 11900   Required: 3 hours
Training: 2025-04-05 10:27:52,782-Speed 390.48 samples/sec   Loss 0.3623 Epoch: 12   Global Step: 11950   Required: 3 hours
Training: 2025-04-05 10:28:09,173-Speed 390.47 samples/sec   Loss 0.3400 Epoch: 12   Global Step: 12000   Required: 3 hours
Training: 2025-04-05 10:28:25,565-Speed 390.43 samples/sec   Loss 0.3523 Epoch: 12   Global Step: 12050   Required: 3 hours
Training: 2025-04-05 10:28:41,954-Speed 390.51 samples/sec   Loss 0.3575 Epoch: 12   Global Step: 12100   Required: 3 hours
Training: 2025-04-05 10:28:58,340-Speed 390.58 samples/sec   Loss 0.3791 Epoch: 12   Global Step: 12150   Required: 3 hours
Training: 2025-04-05 10:29:30,383-[lfw][12181]XNorm: 16.253403
Training: 2025-04-05 10:29:30,384-[lfw][12181]Accuracy-Flip: 0.80033+-0.01917
Training: 2025-04-05 10:29:30,384-[lfw][12181]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:29:55,820-[cfp_fp][12181]XNorm: 14.456788
Training: 2025-04-05 10:29:55,820-[cfp_fp][12181]Accuracy-Flip: 0.63114+-0.01578
Training: 2025-04-05 10:29:55,820-[cfp_fp][12181]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:30:17,686-[agedb_30][12181]XNorm: 14.411498
Training: 2025-04-05 10:30:17,686-[agedb_30][12181]Accuracy-Flip: 0.51200+-0.01590
Training: 2025-04-05 10:30:17,686-[agedb_30][12181]Accuracy-Highest: 0.52450
Training: 2025-04-05 10:30:39,629-[calfw][12181]XNorm: 16.422088
Training: 2025-04-05 10:30:39,629-[calfw][12181]Accuracy-Flip: 0.63617+-0.01164
Training: 2025-04-05 10:30:39,629-[calfw][12181]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:31:01,565-[cplfw][12181]XNorm: 13.981900
Training: 2025-04-05 10:31:01,565-[cplfw][12181]Accuracy-Flip: 0.60783+-0.01113
Training: 2025-04-05 10:31:01,565-[cplfw][12181]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:31:07,919-Speed 49.39 samples/sec   Loss 0.3594 Epoch: 13   Global Step: 12200   Required: 3 hours
Training: 2025-04-05 10:31:24,291-Speed 390.91 samples/sec   Loss 0.3183 Epoch: 13   Global Step: 12250   Required: 3 hours
Training: 2025-04-05 10:31:40,664-Speed 390.89 samples/sec   Loss 0.2817 Epoch: 13   Global Step: 12300   Required: 3 hours
Training: 2025-04-05 10:31:57,044-Speed 390.72 samples/sec   Loss 0.2603 Epoch: 13   Global Step: 12350   Required: 3 hours
Training: 2025-04-05 10:32:13,429-Speed 390.61 samples/sec   Loss 0.2801 Epoch: 13   Global Step: 12400   Required: 3 hours
Training: 2025-04-05 10:32:29,814-Speed 390.59 samples/sec   Loss 0.3046 Epoch: 13   Global Step: 12450   Required: 3 hours
Training: 2025-04-05 10:32:46,202-Speed 390.55 samples/sec   Loss 0.3031 Epoch: 13   Global Step: 12500   Required: 3 hours
Training: 2025-04-05 10:33:02,597-Speed 390.35 samples/sec   Loss 0.3013 Epoch: 13   Global Step: 12550   Required: 3 hours
Training: 2025-04-05 10:33:18,984-Speed 390.56 samples/sec   Loss 0.3281 Epoch: 13   Global Step: 12600   Required: 3 hours
Training: 2025-04-05 10:33:35,372-Speed 390.54 samples/sec   Loss 0.3219 Epoch: 13   Global Step: 12650   Required: 3 hours
Training: 2025-04-05 10:33:51,757-Speed 390.61 samples/sec   Loss 0.3157 Epoch: 13   Global Step: 12700   Required: 3 hours
Training: 2025-04-05 10:34:08,138-Speed 390.69 samples/sec   Loss 0.3136 Epoch: 13   Global Step: 12750   Required: 3 hours
Training: 2025-04-05 10:34:24,528-Speed 390.49 samples/sec   Loss 0.3263 Epoch: 13   Global Step: 12800   Required: 3 hours
Training: 2025-04-05 10:34:40,914-Speed 390.59 samples/sec   Loss 0.3294 Epoch: 13   Global Step: 12850   Required: 3 hours
Training: 2025-04-05 10:34:57,300-Speed 390.58 samples/sec   Loss 0.3382 Epoch: 13   Global Step: 12900   Required: 3 hours
Training: 2025-04-05 10:35:13,688-Speed 390.53 samples/sec   Loss 0.3262 Epoch: 13   Global Step: 12950   Required: 3 hours
Training: 2025-04-05 10:35:30,077-Speed 390.51 samples/sec   Loss 0.3321 Epoch: 13   Global Step: 13000   Required: 3 hours
Training: 2025-04-05 10:35:46,463-Speed 390.57 samples/sec   Loss 0.3581 Epoch: 13   Global Step: 13050   Required: 3 hours
Training: 2025-04-05 10:36:02,855-Speed 390.44 samples/sec   Loss 0.3701 Epoch: 13   Global Step: 13100   Required: 3 hours
Training: 2025-04-05 10:36:30,631-[lfw][13118]XNorm: 16.726518
Training: 2025-04-05 10:36:30,631-[lfw][13118]Accuracy-Flip: 0.78633+-0.01394
Training: 2025-04-05 10:36:30,632-[lfw][13118]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:36:56,061-[cfp_fp][13118]XNorm: 15.901591
Training: 2025-04-05 10:36:56,061-[cfp_fp][13118]Accuracy-Flip: 0.64057+-0.02314
Training: 2025-04-05 10:36:56,061-[cfp_fp][13118]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:37:17,929-[agedb_30][13118]XNorm: 13.677067
Training: 2025-04-05 10:37:17,929-[agedb_30][13118]Accuracy-Flip: 0.53100+-0.02119
Training: 2025-04-05 10:37:17,929-[agedb_30][13118]Accuracy-Highest: 0.53100
Training: 2025-04-05 10:37:39,874-[calfw][13118]XNorm: 16.493044
Training: 2025-04-05 10:37:39,874-[calfw][13118]Accuracy-Flip: 0.63017+-0.01292
Training: 2025-04-05 10:37:39,874-[calfw][13118]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:38:01,816-[cplfw][13118]XNorm: 14.355689
Training: 2025-04-05 10:38:01,816-[cplfw][13118]Accuracy-Flip: 0.61683+-0.01381
Training: 2025-04-05 10:38:01,816-[cplfw][13118]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:38:12,473-Speed 49.38 samples/sec   Loss 0.2789 Epoch: 14   Global Step: 13150   Required: 3 hours
Training: 2025-04-05 10:38:28,847-Speed 390.86 samples/sec   Loss 0.2537 Epoch: 14   Global Step: 13200   Required: 3 hours
Training: 2025-04-05 10:38:45,222-Speed 390.84 samples/sec   Loss 0.2590 Epoch: 14   Global Step: 13250   Required: 3 hours
Training: 2025-04-05 10:39:01,602-Speed 390.73 samples/sec   Loss 0.3121 Epoch: 14   Global Step: 13300   Required: 3 hours
Training: 2025-04-05 10:39:17,979-Speed 390.80 samples/sec   Loss 0.2803 Epoch: 14   Global Step: 13350   Required: 3 hours
Training: 2025-04-05 10:39:34,358-Speed 390.76 samples/sec   Loss 0.2789 Epoch: 14   Global Step: 13400   Required: 3 hours
Training: 2025-04-05 10:39:50,736-Speed 390.75 samples/sec   Loss 0.2991 Epoch: 14   Global Step: 13450   Required: 3 hours
Training: 2025-04-05 10:40:07,121-Speed 390.62 samples/sec   Loss 0.2871 Epoch: 14   Global Step: 13500   Required: 3 hours
Training: 2025-04-05 10:40:23,503-Speed 390.66 samples/sec   Loss 0.2948 Epoch: 14   Global Step: 13550   Required: 3 hours
Training: 2025-04-05 10:40:39,887-Speed 390.64 samples/sec   Loss 0.2961 Epoch: 14   Global Step: 13600   Required: 3 hours
