Training: 2025-04-11 08:40:39,696-rank_id: 0
Training: 2025-04-11 10:47:01,810-Speed 388.89 samples/sec   Loss 0.7678 Epoch: 5   Global Step: 21200   Required: 13 hours
Training: 2025-04-11 10:47:18,266-Speed 388.91 samples/sec   Loss 0.7412 Epoch: 5   Global Step: 21250   Required: 13 hours
Training: 2025-04-11 10:47:34,720-Speed 388.96 samples/sec   Loss 0.8191 Epoch: 5   Global Step: 21300   Required: 13 hours
Training: 2025-04-11 10:47:51,178-Speed 388.87 samples/sec   Loss 0.7758 Epoch: 5   Global Step: 21350   Required: 13 hours
Training: 2025-04-11 10:48:07,635-Speed 388.89 samples/sec   Loss 0.7684 Epoch: 5   Global Step: 21400   Required: 13 hours
Training: 2025-04-11 10:48:24,093-Speed 388.88 samples/sec   Loss 0.7626 Epoch: 5   Global Step: 21450   Required: 13 hours
Training: 2025-04-11 10:48:40,557-Speed 388.73 samples/sec   Loss 0.7648 Epoch: 5   Global Step: 21500   Required: 13 hours
Training: 2025-04-11 10:48:57,021-Speed 388.73 samples/sec   Loss 0.7827 Epoch: 5   Global Step: 21550   Required: 13 hours
Training: 2025-04-11 10:49:13,481-Speed 388.84 samples/sec   Loss 0.7172 Epoch: 5   Global Step: 21600   Required: 13 hours
Training: 2025-04-11 10:49:29,938-Speed 388.88 samples/sec   Loss 0.8519 Epoch: 5   Global Step: 21650   Required: 13 hours
Training: 2025-04-11 10:49:46,402-Speed 388.74 samples/sec   Loss 0.7565 Epoch: 5   Global Step: 21700   Required: 13 hours
Training: 2025-04-11 10:50:02,863-Speed 388.79 samples/sec   Loss 0.7412 Epoch: 5   Global Step: 21750   Required: 13 hours
Training: 2025-04-11 10:50:19,324-Speed 388.81 samples/sec   Loss 0.7644 Epoch: 5   Global Step: 21800   Required: 13 hours
Training: 2025-04-11 10:50:35,785-Speed 388.81 samples/sec   Loss 0.7225 Epoch: 5   Global Step: 21850   Required: 13 hours
Training: 2025-04-11 10:50:52,250-Speed 388.69 samples/sec   Loss 0.7441 Epoch: 5   Global Step: 21900   Required: 13 hours
Training: 2025-04-11 10:51:08,714-Speed 388.74 samples/sec   Loss 0.7751 Epoch: 5   Global Step: 21950   Required: 13 hours
Training: 2025-04-11 10:51:25,171-Speed 388.88 samples/sec   Loss 0.7618 Epoch: 5   Global Step: 22000   Required: 13 hours
Training: 2025-04-11 10:51:41,634-Speed 388.76 samples/sec   Loss 0.7590 Epoch: 5   Global Step: 22050   Required: 13 hours
Training: 2025-04-11 10:51:58,095-Speed 388.80 samples/sec   Loss 0.7651 Epoch: 5   Global Step: 22100   Required: 13 hours
Training: 2025-04-11 10:52:14,549-Speed 388.97 samples/sec   Loss 0.7352 Epoch: 5   Global Step: 22150   Required: 13 hours
Training: 2025-04-11 10:52:31,005-Speed 388.92 samples/sec   Loss 0.7510 Epoch: 5   Global Step: 22200   Required: 13 hours
Training: 2025-04-11 10:52:47,459-Speed 388.96 samples/sec   Loss 0.7290 Epoch: 5   Global Step: 22250   Required: 13 hours
Training: 2025-04-11 10:53:03,915-Speed 388.93 samples/sec   Loss 0.7088 Epoch: 5   Global Step: 22300   Required: 13 hours
Training: 2025-04-11 10:53:20,373-Speed 388.87 samples/sec   Loss 0.7070 Epoch: 5   Global Step: 22350   Required: 13 hours
Training: 2025-04-11 10:53:36,836-Speed 388.74 samples/sec   Loss 0.7551 Epoch: 5   Global Step: 22400   Required: 13 hours
Training: 2025-04-11 10:53:53,291-Speed 388.94 samples/sec   Loss 0.7339 Epoch: 5   Global Step: 22450   Required: 13 hours
Training: 2025-04-11 10:54:29,872-[lfw][22494]XNorm: 18.282468
Training: 2025-04-11 10:54:29,872-[lfw][22494]Accuracy-Flip: 0.78333+-0.02297
Training: 2025-04-11 10:54:29,872-[lfw][22494]Accuracy-Highest: 0.81800
Training: 2025-04-11 10:54:55,417-[cfp_fp][22494]XNorm: 16.131943
Training: 2025-04-11 10:54:55,417-[cfp_fp][22494]Accuracy-Flip: 0.62414+-0.01708
Training: 2025-04-11 10:54:55,417-[cfp_fp][22494]Accuracy-Highest: 0.64229
Training: 2025-04-11 10:55:17,285-[agedb_30][22494]XNorm: 16.304776
Training: 2025-04-11 10:55:17,285-[agedb_30][22494]Accuracy-Flip: 0.51883+-0.01711
Training: 2025-04-11 10:55:17,285-[agedb_30][22494]Accuracy-Highest: 0.52717
Training: 2025-04-11 10:55:39,286-[calfw][22494]XNorm: 18.156402
Training: 2025-04-11 10:55:39,286-[calfw][22494]Accuracy-Flip: 0.65317+-0.01805
Training: 2025-04-11 10:55:39,286-[calfw][22494]Accuracy-Highest: 0.67500
Training: 2025-04-11 10:56:01,289-[cplfw][22494]XNorm: 14.513255
Training: 2025-04-11 10:56:01,289-[cplfw][22494]Accuracy-Flip: 0.60767+-0.01158
Training: 2025-04-11 10:56:01,289-[cplfw][22494]Accuracy-Highest: 0.63217
Training: 2025-04-11 10:56:03,444-Speed 49.17 samples/sec   Loss 0.7038 Epoch: 6   Global Step: 22500   Required: 13 hours
Training: 2025-04-11 10:56:19,881-Speed 389.35 samples/sec   Loss 0.6030 Epoch: 6   Global Step: 22550   Required: 13 hours
Training: 2025-04-11 10:56:36,329-Speed 389.12 samples/sec   Loss 0.6215 Epoch: 6   Global Step: 22600   Required: 13 hours
Training: 2025-04-11 10:56:52,782-Speed 388.98 samples/sec   Loss 0.6229 Epoch: 6   Global Step: 22650   Required: 13 hours
Training: 2025-04-11 10:57:09,235-Speed 389.00 samples/sec   Loss 0.6224 Epoch: 6   Global Step: 22700   Required: 13 hours
Training: 2025-04-11 10:57:25,690-Speed 388.95 samples/sec   Loss 0.6616 Epoch: 6   Global Step: 22750   Required: 13 hours
Training: 2025-04-11 10:57:42,143-Speed 388.98 samples/sec   Loss 0.5795 Epoch: 6   Global Step: 22800   Required: 13 hours
Training: 2025-04-11 10:57:58,600-Speed 388.90 samples/sec   Loss 0.6421 Epoch: 6   Global Step: 22850   Required: 13 hours
Training: 2025-04-11 10:58:15,059-Speed 388.84 samples/sec   Loss 0.6648 Epoch: 6   Global Step: 22900   Required: 13 hours
Training: 2025-04-11 10:58:31,518-Speed 388.85 samples/sec   Loss 0.6365 Epoch: 6   Global Step: 22950   Required: 13 hours
Training: 2025-04-11 10:58:47,977-Speed 388.84 samples/sec   Loss 0.6456 Epoch: 6   Global Step: 23000   Required: 13 hours
Training: 2025-04-11 10:59:04,437-Speed 388.83 samples/sec   Loss 0.6477 Epoch: 6   Global Step: 23050   Required: 13 hours
Training: 2025-04-11 10:59:20,891-Speed 388.95 samples/sec   Loss 0.6567 Epoch: 6   Global Step: 23100   Required: 13 hours
Training: 2025-04-11 10:59:37,343-Speed 389.02 samples/sec   Loss 0.6779 Epoch: 6   Global Step: 23150   Required: 13 hours
Training: 2025-04-11 10:59:53,796-Speed 388.98 samples/sec   Loss 0.6523 Epoch: 6   Global Step: 23200   Required: 13 hours
Training: 2025-04-11 11:00:10,254-Speed 388.87 samples/sec   Loss 0.6289 Epoch: 6   Global Step: 23250   Required: 13 hours
Training: 2025-04-11 11:00:26,711-Speed 388.89 samples/sec   Loss 0.6493 Epoch: 6   Global Step: 23300   Required: 13 hours
Training: 2025-04-11 11:00:43,164-Speed 389.00 samples/sec   Loss 0.6281 Epoch: 6   Global Step: 23350   Required: 13 hours
Training: 2025-04-11 11:00:59,624-Speed 388.82 samples/sec   Loss 0.6460 Epoch: 6   Global Step: 23400   Required: 13 hours
Training: 2025-04-11 11:01:16,082-Speed 388.88 samples/sec   Loss 0.6639 Epoch: 6   Global Step: 23450   Required: 13 hours
Training: 2025-04-11 11:01:32,542-Speed 388.82 samples/sec   Loss 0.6928 Epoch: 6   Global Step: 23500   Required: 13 hours
Training: 2025-04-11 11:01:49,000-Speed 388.88 samples/sec   Loss 0.6911 Epoch: 6   Global Step: 23550   Required: 13 hours
Training: 2025-04-11 11:02:05,454-Speed 388.95 samples/sec   Loss 0.6367 Epoch: 6   Global Step: 23600   Required: 13 hours
Training: 2025-04-11 11:02:21,908-Speed 388.98 samples/sec   Loss 0.6658 Epoch: 6   Global Step: 23650   Required: 13 hours
Training: 2025-04-11 11:02:38,362-Speed 388.96 samples/sec   Loss 0.6781 Epoch: 6   Global Step: 23700   Required: 13 hours
Training: 2025-04-11 11:02:54,816-Speed 388.97 samples/sec   Loss 0.6838 Epoch: 6   Global Step: 23750   Required: 13 hours
Training: 2025-04-11 11:03:11,275-Speed 388.86 samples/sec   Loss 0.6578 Epoch: 6   Global Step: 23800   Required: 13 hours
Training: 2025-04-11 11:03:27,734-Speed 388.84 samples/sec   Loss 0.6577 Epoch: 6   Global Step: 23850   Required: 13 hours
Training: 2025-04-11 11:03:44,192-Speed 388.87 samples/sec   Loss 0.6741 Epoch: 6   Global Step: 23900   Required: 13 hours
Training: 2025-04-11 11:04:00,647-Speed 388.94 samples/sec   Loss 0.6996 Epoch: 6   Global Step: 23950   Required: 13 hours
Training: 2025-04-11 11:04:17,104-Speed 388.91 samples/sec   Loss 0.6941 Epoch: 6   Global Step: 24000   Required: 13 hours
Training: 2025-04-11 11:04:33,562-Speed 388.87 samples/sec   Loss 0.6998 Epoch: 6   Global Step: 24050   Required: 13 hours
Training: 2025-04-11 11:04:50,019-Speed 388.89 samples/sec   Loss 0.6741 Epoch: 6   Global Step: 24100   Required: 13 hours
Training: 2025-04-11 11:05:06,473-Speed 388.97 samples/sec   Loss 0.6733 Epoch: 6   Global Step: 24150   Required: 13 hours
Training: 2025-04-11 11:05:22,933-Speed 388.82 samples/sec   Loss 0.6653 Epoch: 6   Global Step: 24200   Required: 12 hours
Training: 2025-04-11 11:05:39,389-Speed 388.92 samples/sec   Loss 0.6880 Epoch: 6   Global Step: 24250   Required: 12 hours
Training: 2025-04-11 11:05:55,846-Speed 388.90 samples/sec   Loss 0.6613 Epoch: 6   Global Step: 24300   Required: 12 hours
Training: 2025-04-11 11:06:12,305-Speed 388.85 samples/sec   Loss 0.6646 Epoch: 6   Global Step: 24350   Required: 12 hours
Training: 2025-04-11 11:06:28,764-Speed 388.83 samples/sec   Loss 0.6543 Epoch: 6   Global Step: 24400   Required: 12 hours
Training: 2025-04-11 11:06:45,222-Speed 388.88 samples/sec   Loss 0.6249 Epoch: 6   Global Step: 24450   Required: 12 hours
Training: 2025-04-11 11:07:01,677-Speed 388.94 samples/sec   Loss 0.6729 Epoch: 6   Global Step: 24500   Required: 12 hours
Training: 2025-04-11 11:07:18,129-Speed 389.01 samples/sec   Loss 0.6716 Epoch: 6   Global Step: 24550   Required: 12 hours
Training: 2025-04-11 11:07:34,586-Speed 388.91 samples/sec   Loss 0.6343 Epoch: 6   Global Step: 24600   Required: 12 hours
Training: 2025-04-11 11:07:51,044-Speed 388.87 samples/sec   Loss 0.6458 Epoch: 6   Global Step: 24650   Required: 12 hours
Training: 2025-04-11 11:08:07,505-Speed 388.79 samples/sec   Loss 0.6923 Epoch: 6   Global Step: 24700   Required: 12 hours
Training: 2025-04-11 11:08:23,966-Speed 388.81 samples/sec   Loss 0.6923 Epoch: 6   Global Step: 24750   Required: 12 hours
Training: 2025-04-11 11:08:40,424-Speed 388.87 samples/sec   Loss 0.7043 Epoch: 6   Global Step: 24800   Required: 12 hours
Training: 2025-04-11 11:08:56,883-Speed 388.84 samples/sec   Loss 0.6765 Epoch: 6   Global Step: 24850   Required: 12 hours
Training: 2025-04-11 11:09:13,342-Speed 388.85 samples/sec   Loss 0.6964 Epoch: 6   Global Step: 24900   Required: 12 hours
Training: 2025-04-11 11:09:29,805-Speed 388.76 samples/sec   Loss 0.7018 Epoch: 6   Global Step: 24950   Required: 12 hours
Training: 2025-04-11 11:09:46,262-Speed 388.90 samples/sec   Loss 0.6951 Epoch: 6   Global Step: 25000   Required: 12 hours
Training: 2025-04-11 11:10:02,716-Speed 388.97 samples/sec   Loss 0.6974 Epoch: 6   Global Step: 25050   Required: 12 hours
Training: 2025-04-11 11:10:19,173-Speed 388.89 samples/sec   Loss 0.6983 Epoch: 6   Global Step: 25100   Required: 12 hours
Training: 2025-04-11 11:10:35,630-Speed 388.89 samples/sec   Loss 0.6885 Epoch: 6   Global Step: 25150   Required: 12 hours
Training: 2025-04-11 11:10:52,090-Speed 388.83 samples/sec   Loss 0.6461 Epoch: 6   Global Step: 25200   Required: 12 hours
Training: 2025-04-11 11:11:08,550-Speed 388.82 samples/sec   Loss 0.7029 Epoch: 6   Global Step: 25250   Required: 12 hours
Training: 2025-04-11 11:11:25,012-Speed 388.78 samples/sec   Loss 0.6769 Epoch: 6   Global Step: 25300   Required: 12 hours
Training: 2025-04-11 11:11:41,479-Speed 388.66 samples/sec   Loss 0.6907 Epoch: 6   Global Step: 25350   Required: 12 hours
Training: 2025-04-11 11:11:57,947-Speed 388.63 samples/sec   Loss 0.6378 Epoch: 6   Global Step: 25400   Required: 12 hours
Training: 2025-04-11 11:12:14,415-Speed 388.64 samples/sec   Loss 0.6733 Epoch: 6   Global Step: 25450   Required: 12 hours
Training: 2025-04-11 11:12:30,886-Speed 388.57 samples/sec   Loss 0.6823 Epoch: 6   Global Step: 25500   Required: 12 hours
Training: 2025-04-11 11:12:47,355-Speed 388.62 samples/sec   Loss 0.7149 Epoch: 6   Global Step: 25550   Required: 12 hours
Training: 2025-04-11 11:13:03,821-Speed 388.68 samples/sec   Loss 0.6796 Epoch: 6   Global Step: 25600   Required: 12 hours
Training: 2025-04-11 11:13:20,290-Speed 388.60 samples/sec   Loss 0.6603 Epoch: 6   Global Step: 25650   Required: 12 hours
Training: 2025-04-11 11:13:36,758-Speed 388.64 samples/sec   Loss 0.6818 Epoch: 6   Global Step: 25700   Required: 12 hours
Training: 2025-04-11 11:13:53,229-Speed 388.57 samples/sec   Loss 0.6822 Epoch: 6   Global Step: 25750   Required: 12 hours
Training: 2025-04-11 11:14:09,699-Speed 388.58 samples/sec   Loss 0.6683 Epoch: 6   Global Step: 25800   Required: 12 hours
Training: 2025-04-11 11:14:26,166-Speed 388.66 samples/sec   Loss 0.7196 Epoch: 6   Global Step: 25850   Required: 12 hours
Training: 2025-04-11 11:14:42,632-Speed 388.67 samples/sec   Loss 0.6849 Epoch: 6   Global Step: 25900   Required: 12 hours
Training: 2025-04-11 11:14:59,099-Speed 388.68 samples/sec   Loss 0.6332 Epoch: 6   Global Step: 25950   Required: 12 hours
Training: 2025-04-11 11:15:15,568-Speed 388.60 samples/sec   Loss 0.6365 Epoch: 6   Global Step: 26000   Required: 12 hours
Training: 2025-04-11 11:15:32,029-Speed 388.79 samples/sec   Loss 0.6439 Epoch: 6   Global Step: 26050   Required: 12 hours
Training: 2025-04-11 11:15:48,496-Speed 388.67 samples/sec   Loss 0.6691 Epoch: 6   Global Step: 26100   Required: 12 hours
Training: 2025-04-11 11:16:04,962-Speed 388.68 samples/sec   Loss 0.6355 Epoch: 6   Global Step: 26150   Required: 12 hours
Training: 2025-04-11 11:16:21,422-Speed 388.82 samples/sec   Loss 0.6204 Epoch: 6   Global Step: 26200   Required: 12 hours
Training: 2025-04-11 11:16:57,560-[lfw][26243]XNorm: 18.704204
Training: 2025-04-11 11:16:57,560-[lfw][26243]Accuracy-Flip: 0.83083+-0.01799
Training: 2025-04-11 11:16:57,560-[lfw][26243]Accuracy-Highest: 0.83083
Training: 2025-04-11 11:17:23,140-[cfp_fp][26243]XNorm: 16.208189
Training: 2025-04-11 11:17:23,140-[cfp_fp][26243]Accuracy-Flip: 0.65843+-0.02600
Training: 2025-04-11 11:17:23,140-[cfp_fp][26243]Accuracy-Highest: 0.65843
Training: 2025-04-11 11:17:44,997-[agedb_30][26243]XNorm: 18.465576
Training: 2025-04-11 11:17:44,997-[agedb_30][26243]Accuracy-Flip: 0.52067+-0.01729
Training: 2025-04-11 11:17:44,997-[agedb_30][26243]Accuracy-Highest: 0.52717
Training: 2025-04-11 11:18:06,966-[calfw][26243]XNorm: 19.252361
Training: 2025-04-11 11:18:06,966-[calfw][26243]Accuracy-Flip: 0.68067+-0.01562
Training: 2025-04-11 11:18:06,966-[calfw][26243]Accuracy-Highest: 0.68067
Training: 2025-04-11 11:18:29,096-[cplfw][26243]XNorm: 15.401180
Training: 2025-04-11 11:18:29,096-[cplfw][26243]Accuracy-Flip: 0.62150+-0.02309
Training: 2025-04-11 11:18:29,096-[cplfw][26243]Accuracy-Highest: 0.63217
Training: 2025-04-11 11:18:31,575-Speed 49.17 samples/sec   Loss 0.6564 Epoch: 7   Global Step: 26250   Required: 12 hours
Training: 2025-04-11 11:18:48,022-Speed 389.13 samples/sec   Loss 0.5454 Epoch: 7   Global Step: 26300   Required: 12 hours
Training: 2025-04-11 11:19:04,471-Speed 389.09 samples/sec   Loss 0.5431 Epoch: 7   Global Step: 26350   Required: 12 hours
Training: 2025-04-11 11:19:20,927-Speed 388.93 samples/sec   Loss 0.5699 Epoch: 7   Global Step: 26400   Required: 12 hours
Training: 2025-04-11 11:19:37,383-Speed 388.91 samples/sec   Loss 0.5584 Epoch: 7   Global Step: 26450   Required: 12 hours
Training: 2025-04-11 11:19:53,840-Speed 388.90 samples/sec   Loss 0.5251 Epoch: 7   Global Step: 26500   Required: 12 hours
Training: 2025-04-11 11:20:10,300-Speed 388.82 samples/sec   Loss 0.5568 Epoch: 7   Global Step: 26550   Required: 12 hours
Training: 2025-04-11 11:20:26,758-Speed 388.87 samples/sec   Loss 0.5537 Epoch: 7   Global Step: 26600   Required: 12 hours
Training: 2025-04-11 11:20:43,221-Speed 388.76 samples/sec   Loss 0.5752 Epoch: 7   Global Step: 26650   Required: 12 hours
Training: 2025-04-11 11:20:59,680-Speed 388.84 samples/sec   Loss 0.6145 Epoch: 7   Global Step: 26700   Required: 12 hours
Training: 2025-04-11 11:21:16,143-Speed 388.75 samples/sec   Loss 0.5800 Epoch: 7   Global Step: 26750   Required: 12 hours
Training: 2025-04-11 11:21:32,606-Speed 388.76 samples/sec   Loss 0.5820 Epoch: 7   Global Step: 26800   Required: 12 hours
Training: 2025-04-11 11:21:49,070-Speed 388.72 samples/sec   Loss 0.5748 Epoch: 7   Global Step: 26850   Required: 12 hours
Training: 2025-04-11 11:22:05,533-Speed 388.75 samples/sec   Loss 0.5745 Epoch: 7   Global Step: 26900   Required: 12 hours
Training: 2025-04-11 11:22:21,998-Speed 388.71 samples/sec   Loss 0.6009 Epoch: 7   Global Step: 26950   Required: 12 hours
Training: 2025-04-11 11:22:38,462-Speed 388.73 samples/sec   Loss 0.5593 Epoch: 7   Global Step: 27000   Required: 12 hours
Training: 2025-04-11 11:22:54,926-Speed 388.74 samples/sec   Loss 0.6042 Epoch: 7   Global Step: 27050   Required: 12 hours
Training: 2025-04-11 11:23:11,387-Speed 388.81 samples/sec   Loss 0.6161 Epoch: 7   Global Step: 27100   Required: 12 hours
Training: 2025-04-11 11:23:27,848-Speed 388.80 samples/sec   Loss 0.5875 Epoch: 7   Global Step: 27150   Required: 12 hours
Training: 2025-04-11 11:23:44,310-Speed 388.76 samples/sec   Loss 0.6107 Epoch: 7   Global Step: 27200   Required: 12 hours
Training: 2025-04-11 11:24:00,771-Speed 388.80 samples/sec   Loss 0.5946 Epoch: 7   Global Step: 27250   Required: 12 hours
Training: 2025-04-11 11:24:17,234-Speed 388.75 samples/sec   Loss 0.5982 Epoch: 7   Global Step: 27300   Required: 12 hours
Training: 2025-04-11 11:24:33,690-Speed 388.93 samples/sec   Loss 0.5948 Epoch: 7   Global Step: 27350   Required: 12 hours
Training: 2025-04-11 11:24:50,145-Speed 388.94 samples/sec   Loss 0.6164 Epoch: 7   Global Step: 27400   Required: 12 hours
Training: 2025-04-11 11:25:06,603-Speed 388.87 samples/sec   Loss 0.6177 Epoch: 7   Global Step: 27450   Required: 12 hours
Training: 2025-04-11 11:25:23,063-Speed 388.84 samples/sec   Loss 0.6059 Epoch: 7   Global Step: 27500   Required: 12 hours
Training: 2025-04-11 11:25:39,523-Speed 388.82 samples/sec   Loss 0.5963 Epoch: 7   Global Step: 27550   Required: 12 hours
Training: 2025-04-11 11:25:55,983-Speed 388.81 samples/sec   Loss 0.6103 Epoch: 7   Global Step: 27600   Required: 12 hours
Training: 2025-04-11 11:26:12,443-Speed 388.84 samples/sec   Loss 0.5821 Epoch: 7   Global Step: 27650   Required: 12 hours
Training: 2025-04-11 11:26:28,903-Speed 388.82 samples/sec   Loss 0.6105 Epoch: 7   Global Step: 27700   Required: 12 hours
Training: 2025-04-11 11:26:45,362-Speed 388.84 samples/sec   Loss 0.5862 Epoch: 7   Global Step: 27750   Required: 12 hours
Training: 2025-04-11 11:27:01,821-Speed 388.84 samples/sec   Loss 0.6222 Epoch: 7   Global Step: 27800   Required: 12 hours
Training: 2025-04-11 11:27:18,283-Speed 388.78 samples/sec   Loss 0.6258 Epoch: 7   Global Step: 27850   Required: 12 hours
Training: 2025-04-11 11:27:34,742-Speed 388.86 samples/sec   Loss 0.6186 Epoch: 7   Global Step: 27900   Required: 12 hours
Training: 2025-04-11 11:27:51,194-Speed 388.99 samples/sec   Loss 0.6422 Epoch: 7   Global Step: 27950   Required: 12 hours
Training: 2025-04-11 11:28:07,654-Speed 388.85 samples/sec   Loss 0.6064 Epoch: 7   Global Step: 28000   Required: 12 hours
Training: 2025-04-11 11:28:24,114-Speed 388.80 samples/sec   Loss 0.6535 Epoch: 7   Global Step: 28050   Required: 12 hours
Training: 2025-04-11 11:28:40,575-Speed 388.82 samples/sec   Loss 0.6108 Epoch: 7   Global Step: 28100   Required: 12 hours
Training: 2025-04-11 11:28:57,035-Speed 388.82 samples/sec   Loss 0.6397 Epoch: 7   Global Step: 28150   Required: 12 hours
Training: 2025-04-11 11:29:13,496-Speed 388.80 samples/sec   Loss 0.5801 Epoch: 7   Global Step: 28200   Required: 12 hours
Training: 2025-04-11 11:29:29,958-Speed 388.78 samples/sec   Loss 0.6237 Epoch: 7   Global Step: 28250   Required: 12 hours
Training: 2025-04-11 11:29:46,414-Speed 388.90 samples/sec   Loss 0.6592 Epoch: 7   Global Step: 28300   Required: 12 hours
Training: 2025-04-11 11:30:02,869-Speed 388.96 samples/sec   Loss 0.6339 Epoch: 7   Global Step: 28350   Required: 12 hours
Training: 2025-04-11 11:30:19,327-Speed 388.87 samples/sec   Loss 0.6253 Epoch: 7   Global Step: 28400   Required: 12 hours
Training: 2025-04-11 11:30:35,788-Speed 388.81 samples/sec   Loss 0.6354 Epoch: 7   Global Step: 28450   Required: 12 hours
Training: 2025-04-11 11:30:52,248-Speed 388.81 samples/sec   Loss 0.5517 Epoch: 7   Global Step: 28500   Required: 12 hours
Training: 2025-04-11 11:31:08,712-Speed 388.72 samples/sec   Loss 0.5872 Epoch: 7   Global Step: 28550   Required: 12 hours
Training: 2025-04-11 11:31:25,176-Speed 388.75 samples/sec   Loss 0.6318 Epoch: 7   Global Step: 28600   Required: 12 hours
Training: 2025-04-11 11:31:41,633-Speed 388.89 samples/sec   Loss 0.6307 Epoch: 7   Global Step: 28650   Required: 12 hours
Training: 2025-04-11 11:31:58,093-Speed 388.83 samples/sec   Loss 0.5884 Epoch: 7   Global Step: 28700   Required: 12 hours
Training: 2025-04-11 11:32:14,554-Speed 388.80 samples/sec   Loss 0.5950 Epoch: 7   Global Step: 28750   Required: 12 hours
Training: 2025-04-11 11:32:31,014-Speed 388.81 samples/sec   Loss 0.6283 Epoch: 7   Global Step: 28800   Required: 12 hours
Training: 2025-04-11 11:32:47,473-Speed 388.86 samples/sec   Loss 0.6066 Epoch: 7   Global Step: 28850   Required: 12 hours
Training: 2025-04-11 11:33:03,932-Speed 388.84 samples/sec   Loss 0.6469 Epoch: 7   Global Step: 28900   Required: 12 hours
Training: 2025-04-11 11:33:20,391-Speed 388.85 samples/sec   Loss 0.6084 Epoch: 7   Global Step: 28950   Required: 12 hours
Training: 2025-04-11 11:33:36,852-Speed 388.82 samples/sec   Loss 0.5858 Epoch: 7   Global Step: 29000   Required: 12 hours
Training: 2025-04-11 11:33:53,315-Speed 388.74 samples/sec   Loss 0.6482 Epoch: 7   Global Step: 29050   Required: 12 hours
Training: 2025-04-11 11:34:09,775-Speed 388.82 samples/sec   Loss 0.6245 Epoch: 7   Global Step: 29100   Required: 12 hours
Training: 2025-04-11 11:34:26,235-Speed 388.84 samples/sec   Loss 0.6428 Epoch: 7   Global Step: 29150   Required: 12 hours
Training: 2025-04-11 11:34:42,693-Speed 388.87 samples/sec   Loss 0.6014 Epoch: 7   Global Step: 29200   Required: 12 hours
Training: 2025-04-11 11:34:59,150-Speed 388.89 samples/sec   Loss 0.6212 Epoch: 7   Global Step: 29250   Required: 12 hours
Training: 2025-04-11 11:35:15,613-Speed 388.75 samples/sec   Loss 0.6276 Epoch: 7   Global Step: 29300   Required: 12 hours
Training: 2025-04-11 11:35:32,072-Speed 388.85 samples/sec   Loss 0.6237 Epoch: 7   Global Step: 29350   Required: 12 hours
Training: 2025-04-11 11:35:48,530-Speed 388.88 samples/sec   Loss 0.6125 Epoch: 7   Global Step: 29400   Required: 12 hours
Training: 2025-04-11 11:36:04,990-Speed 388.82 samples/sec   Loss 0.6317 Epoch: 7   Global Step: 29450   Required: 12 hours
Training: 2025-04-11 11:36:21,451-Speed 388.79 samples/sec   Loss 0.6190 Epoch: 7   Global Step: 29500   Required: 12 hours
Training: 2025-04-11 11:36:37,914-Speed 388.76 samples/sec   Loss 0.6212 Epoch: 7   Global Step: 29550   Required: 12 hours
Training: 2025-04-11 11:36:54,378-Speed 388.73 samples/sec   Loss 0.6007 Epoch: 7   Global Step: 29600   Required: 12 hours
Training: 2025-04-11 11:37:10,840-Speed 388.76 samples/sec   Loss 0.5714 Epoch: 7   Global Step: 29650   Required: 12 hours
Training: 2025-04-11 11:37:27,306-Speed 388.68 samples/sec   Loss 0.6361 Epoch: 7   Global Step: 29700   Required: 12 hours
Training: 2025-04-11 11:37:43,767-Speed 388.81 samples/sec   Loss 0.6483 Epoch: 7   Global Step: 29750   Required: 12 hours
Training: 2025-04-11 11:38:00,236-Speed 388.61 samples/sec   Loss 0.5974 Epoch: 7   Global Step: 29800   Required: 12 hours
Training: 2025-04-11 11:38:16,699-Speed 388.75 samples/sec   Loss 0.6222 Epoch: 7   Global Step: 29850   Required: 12 hours
Training: 2025-04-11 11:38:33,162-Speed 388.76 samples/sec   Loss 0.6199 Epoch: 7   Global Step: 29900   Required: 12 hours
Training: 2025-04-11 11:38:49,624-Speed 388.77 samples/sec   Loss 0.6482 Epoch: 7   Global Step: 29950   Required: 12 hours
Training: 2025-04-11 11:39:25,357-[lfw][29992]XNorm: 18.078422
Training: 2025-04-11 11:39:25,357-[lfw][29992]Accuracy-Flip: 0.82833+-0.02162
Training: 2025-04-11 11:39:25,357-[lfw][29992]Accuracy-Highest: 0.83083
Training: 2025-04-11 11:39:50,915-[cfp_fp][29992]XNorm: 14.651174
Training: 2025-04-11 11:39:50,915-[cfp_fp][29992]Accuracy-Flip: 0.66143+-0.01736
Training: 2025-04-11 11:39:50,915-[cfp_fp][29992]Accuracy-Highest: 0.66143
Training: 2025-04-11 11:40:12,782-[agedb_30][29992]XNorm: 17.026967
Training: 2025-04-11 11:40:12,782-[agedb_30][29992]Accuracy-Flip: 0.53450+-0.02452
Training: 2025-04-11 11:40:12,782-[agedb_30][29992]Accuracy-Highest: 0.53450
Training: 2025-04-11 11:40:34,765-[calfw][29992]XNorm: 17.986625
Training: 2025-04-11 11:40:34,765-[calfw][29992]Accuracy-Flip: 0.66933+-0.01616
Training: 2025-04-11 11:40:34,765-[calfw][29992]Accuracy-Highest: 0.68067
Training: 2025-04-11 11:40:56,818-[cplfw][29992]XNorm: 14.502400
Training: 2025-04-11 11:40:56,818-[cplfw][29992]Accuracy-Flip: 0.62383+-0.01389
Training: 2025-04-11 11:40:56,818-[cplfw][29992]Accuracy-Highest: 0.63217
