Training: 2025-04-11 23:40:20,999-rank_id: 0
Training: 2025-04-12 03:23:07,669-Speed 388.26 samples/sec   Loss 0.5247 Epoch: 9   Global Step: 37350   Required: 11 hours
Training: 2025-04-12 03:23:24,148-Speed 388.37 samples/sec   Loss 0.5594 Epoch: 9   Global Step: 37400   Required: 11 hours
Training: 2025-04-12 03:23:40,631-Speed 388.28 samples/sec   Loss 0.5346 Epoch: 9   Global Step: 37450   Required: 11 hours
Training: 2025-04-12 03:24:15,903-[lfw][37490]XNorm: 17.075642
Training: 2025-04-12 03:24:15,903-[lfw][37490]Accuracy-Flip: 0.82683+-0.01717
Training: 2025-04-12 03:24:15,903-[lfw][37490]Accuracy-Highest: 0.82933
Training: 2025-04-12 03:24:41,732-[cfp_fp][37490]XNorm: 14.720786
Training: 2025-04-12 03:24:41,732-[cfp_fp][37490]Accuracy-Flip: 0.64929+-0.01442
Training: 2025-04-12 03:24:41,732-[cfp_fp][37490]Accuracy-Highest: 0.65414
Training: 2025-04-12 03:25:03,637-[agedb_30][37490]XNorm: 15.398370
Training: 2025-04-12 03:25:03,637-[agedb_30][37490]Accuracy-Flip: 0.53633+-0.01830
Training: 2025-04-12 03:25:03,637-[agedb_30][37490]Accuracy-Highest: 0.53983
Training: 2025-04-12 03:25:25,640-[calfw][37490]XNorm: 17.394648
Training: 2025-04-12 03:25:25,640-[calfw][37490]Accuracy-Flip: 0.67583+-0.02114
Training: 2025-04-12 03:25:25,640-[calfw][37490]Accuracy-Highest: 0.68683
Training: 2025-04-12 03:25:47,689-[cplfw][37490]XNorm: 13.443330
Training: 2025-04-12 03:25:47,689-[cplfw][37490]Accuracy-Flip: 0.62350+-0.00959
Training: 2025-04-12 03:25:47,689-[cplfw][37490]Accuracy-Highest: 0.63717
Training: 2025-04-12 03:25:51,241-Speed 49.00 samples/sec   Loss 0.4907 Epoch: 10   Global Step: 37500   Required: 11 hours
Training: 2025-04-12 03:26:07,694-Speed 388.98 samples/sec   Loss 0.4759 Epoch: 10   Global Step: 37550   Required: 11 hours
Training: 2025-04-12 03:26:24,158-Speed 388.74 samples/sec   Loss 0.4730 Epoch: 10   Global Step: 37600   Required: 11 hours
Training: 2025-04-12 03:26:40,630-Speed 388.55 samples/sec   Loss 0.4539 Epoch: 10   Global Step: 37650   Required: 11 hours
Training: 2025-04-12 03:26:57,107-Speed 388.41 samples/sec   Loss 0.4606 Epoch: 10   Global Step: 37700   Required: 11 hours
Training: 2025-04-12 03:27:13,585-Speed 388.40 samples/sec   Loss 0.4571 Epoch: 10   Global Step: 37750   Required: 11 hours
Training: 2025-04-12 03:27:30,063-Speed 388.41 samples/sec   Loss 0.4668 Epoch: 10   Global Step: 37800   Required: 11 hours
Training: 2025-04-12 03:27:46,538-Speed 388.47 samples/sec   Loss 0.4305 Epoch: 10   Global Step: 37850   Required: 11 hours
Training: 2025-04-12 03:28:03,016-Speed 388.40 samples/sec   Loss 0.4644 Epoch: 10   Global Step: 37900   Required: 11 hours
Training: 2025-04-12 03:28:19,497-Speed 388.33 samples/sec   Loss 0.4512 Epoch: 10   Global Step: 37950   Required: 11 hours
Training: 2025-04-12 03:28:35,975-Speed 388.40 samples/sec   Loss 0.4887 Epoch: 10   Global Step: 38000   Required: 11 hours
Training: 2025-04-12 03:28:52,460-Speed 388.23 samples/sec   Loss 0.4527 Epoch: 10   Global Step: 38050   Required: 11 hours
Training: 2025-04-12 03:29:08,946-Speed 388.21 samples/sec   Loss 0.4762 Epoch: 10   Global Step: 38100   Required: 11 hours
Training: 2025-04-12 03:29:25,431-Speed 388.23 samples/sec   Loss 0.4445 Epoch: 10   Global Step: 38150   Required: 11 hours
Training: 2025-04-12 03:29:41,912-Speed 388.34 samples/sec   Loss 0.4695 Epoch: 10   Global Step: 38200   Required: 11 hours
Training: 2025-04-12 03:29:58,395-Speed 388.27 samples/sec   Loss 0.4685 Epoch: 10   Global Step: 38250   Required: 11 hours
Training: 2025-04-12 03:30:14,876-Speed 388.33 samples/sec   Loss 0.4891 Epoch: 10   Global Step: 38300   Required: 11 hours
Training: 2025-04-12 03:30:31,359-Speed 388.29 samples/sec   Loss 0.4743 Epoch: 10   Global Step: 38350   Required: 11 hours
Training: 2025-04-12 03:30:47,842-Speed 388.28 samples/sec   Loss 0.4945 Epoch: 10   Global Step: 38400   Required: 11 hours
Training: 2025-04-12 03:31:04,323-Speed 388.33 samples/sec   Loss 0.5000 Epoch: 10   Global Step: 38450   Required: 11 hours
Training: 2025-04-12 03:31:20,805-Speed 388.30 samples/sec   Loss 0.5031 Epoch: 10   Global Step: 38500   Required: 11 hours
Training: 2025-04-12 03:31:37,284-Speed 388.38 samples/sec   Loss 0.4710 Epoch: 10   Global Step: 38550   Required: 11 hours
Training: 2025-04-12 03:31:53,764-Speed 388.36 samples/sec   Loss 0.4771 Epoch: 10   Global Step: 38600   Required: 11 hours
Training: 2025-04-12 03:32:10,248-Speed 388.24 samples/sec   Loss 0.5043 Epoch: 10   Global Step: 38650   Required: 11 hours
Training: 2025-04-12 03:32:26,731-Speed 388.28 samples/sec   Loss 0.5157 Epoch: 10   Global Step: 38700   Required: 11 hours
Training: 2025-04-12 03:32:43,210-Speed 388.39 samples/sec   Loss 0.5056 Epoch: 10   Global Step: 38750   Required: 11 hours
Training: 2025-04-12 03:32:59,689-Speed 388.37 samples/sec   Loss 0.5208 Epoch: 10   Global Step: 38800   Required: 11 hours
Training: 2025-04-12 03:33:16,170-Speed 388.32 samples/sec   Loss 0.5421 Epoch: 10   Global Step: 38850   Required: 11 hours
Training: 2025-04-12 03:33:32,653-Speed 388.27 samples/sec   Loss 0.4770 Epoch: 10   Global Step: 38900   Required: 11 hours
Training: 2025-04-12 03:33:49,135-Speed 388.32 samples/sec   Loss 0.5116 Epoch: 10   Global Step: 38950   Required: 11 hours
Training: 2025-04-12 03:34:05,616-Speed 388.33 samples/sec   Loss 0.4918 Epoch: 10   Global Step: 39000   Required: 11 hours
Training: 2025-04-12 03:34:22,095-Speed 388.37 samples/sec   Loss 0.4839 Epoch: 10   Global Step: 39050   Required: 11 hours
Training: 2025-04-12 03:34:38,577-Speed 388.29 samples/sec   Loss 0.4916 Epoch: 10   Global Step: 39100   Required: 11 hours
Training: 2025-04-12 03:34:55,058-Speed 388.35 samples/sec   Loss 0.5242 Epoch: 10   Global Step: 39150   Required: 11 hours
Training: 2025-04-12 03:35:11,538-Speed 388.34 samples/sec   Loss 0.5160 Epoch: 10   Global Step: 39200   Required: 11 hours
Training: 2025-04-12 03:35:28,017-Speed 388.38 samples/sec   Loss 0.5086 Epoch: 10   Global Step: 39250   Required: 11 hours
Training: 2025-04-12 03:35:44,498-Speed 388.32 samples/sec   Loss 0.4836 Epoch: 10   Global Step: 39300   Required: 11 hours
Training: 2025-04-12 03:36:00,983-Speed 388.24 samples/sec   Loss 0.4836 Epoch: 10   Global Step: 39350   Required: 11 hours
Training: 2025-04-12 03:36:17,464-Speed 388.34 samples/sec   Loss 0.5207 Epoch: 10   Global Step: 39400   Required: 11 hours
Training: 2025-04-12 03:36:33,946-Speed 388.30 samples/sec   Loss 0.5325 Epoch: 10   Global Step: 39450   Required: 11 hours
Training: 2025-04-12 03:36:50,423-Speed 388.41 samples/sec   Loss 0.5012 Epoch: 10   Global Step: 39500   Required: 11 hours
Training: 2025-04-12 03:37:06,902-Speed 388.39 samples/sec   Loss 0.5170 Epoch: 10   Global Step: 39550   Required: 11 hours
Training: 2025-04-12 03:37:23,380-Speed 388.40 samples/sec   Loss 0.5017 Epoch: 10   Global Step: 39600   Required: 11 hours
Training: 2025-04-12 03:37:39,864-Speed 388.26 samples/sec   Loss 0.5101 Epoch: 10   Global Step: 39650   Required: 11 hours
Training: 2025-04-12 03:37:56,344-Speed 388.35 samples/sec   Loss 0.5287 Epoch: 10   Global Step: 39700   Required: 11 hours
Training: 2025-04-12 03:38:12,827-Speed 388.29 samples/sec   Loss 0.5124 Epoch: 10   Global Step: 39750   Required: 11 hours
Training: 2025-04-12 03:38:29,309-Speed 388.31 samples/sec   Loss 0.5198 Epoch: 10   Global Step: 39800   Required: 11 hours
Training: 2025-04-12 03:38:45,794-Speed 388.23 samples/sec   Loss 0.4971 Epoch: 10   Global Step: 39850   Required: 11 hours
Training: 2025-04-12 03:39:02,283-Speed 388.14 samples/sec   Loss 0.4948 Epoch: 10   Global Step: 39900   Required: 11 hours
Training: 2025-04-12 03:39:18,772-Speed 388.13 samples/sec   Loss 0.5021 Epoch: 10   Global Step: 39950   Required: 11 hours
Training: 2025-04-12 03:39:35,253-Speed 388.34 samples/sec   Loss 0.5326 Epoch: 10   Global Step: 40000   Required: 11 hours
Training: 2025-04-12 03:39:51,735-Speed 388.31 samples/sec   Loss 0.5342 Epoch: 10   Global Step: 40050   Required: 11 hours
Training: 2025-04-12 03:40:08,210-Speed 388.47 samples/sec   Loss 0.4801 Epoch: 10   Global Step: 40100   Required: 11 hours
Training: 2025-04-12 03:40:24,689-Speed 388.37 samples/sec   Loss 0.5010 Epoch: 10   Global Step: 40150   Required: 11 hours
Training: 2025-04-12 03:40:41,166-Speed 388.42 samples/sec   Loss 0.4746 Epoch: 10   Global Step: 40200   Required: 11 hours
Training: 2025-04-12 03:40:57,639-Speed 388.53 samples/sec   Loss 0.5138 Epoch: 10   Global Step: 40250   Required: 11 hours
Training: 2025-04-12 03:41:14,120-Speed 388.32 samples/sec   Loss 0.5241 Epoch: 10   Global Step: 40300   Required: 11 hours
Training: 2025-04-12 03:41:30,599-Speed 388.38 samples/sec   Loss 0.4993 Epoch: 10   Global Step: 40350   Required: 11 hours
Training: 2025-04-12 03:41:47,082-Speed 388.28 samples/sec   Loss 0.5221 Epoch: 10   Global Step: 40400   Required: 11 hours
Training: 2025-04-12 03:42:03,557-Speed 388.47 samples/sec   Loss 0.5072 Epoch: 10   Global Step: 40450   Required: 11 hours
Training: 2025-04-12 03:42:20,037-Speed 388.36 samples/sec   Loss 0.5392 Epoch: 10   Global Step: 40500   Required: 11 hours
Training: 2025-04-12 03:42:36,521-Speed 388.26 samples/sec   Loss 0.5005 Epoch: 10   Global Step: 40550   Required: 11 hours
Training: 2025-04-12 03:42:53,002-Speed 388.33 samples/sec   Loss 0.5458 Epoch: 10   Global Step: 40600   Required: 11 hours
Training: 2025-04-12 03:43:09,485-Speed 388.29 samples/sec   Loss 0.5197 Epoch: 10   Global Step: 40650   Required: 11 hours
Training: 2025-04-12 03:43:25,968-Speed 388.28 samples/sec   Loss 0.5122 Epoch: 10   Global Step: 40700   Required: 11 hours
Training: 2025-04-12 03:43:42,450-Speed 388.31 samples/sec   Loss 0.5085 Epoch: 10   Global Step: 40750   Required: 11 hours
Training: 2025-04-12 03:43:58,930-Speed 388.35 samples/sec   Loss 0.4926 Epoch: 10   Global Step: 40800   Required: 11 hours
Training: 2025-04-12 03:44:15,412-Speed 388.29 samples/sec   Loss 0.5124 Epoch: 10   Global Step: 40850   Required: 11 hours
Training: 2025-04-12 03:44:31,892-Speed 388.36 samples/sec   Loss 0.5603 Epoch: 10   Global Step: 40900   Required: 11 hours
Training: 2025-04-12 03:44:48,370-Speed 388.40 samples/sec   Loss 0.5586 Epoch: 10   Global Step: 40950   Required: 11 hours
Training: 2025-04-12 03:45:04,848-Speed 388.39 samples/sec   Loss 0.5155 Epoch: 10   Global Step: 41000   Required: 11 hours
Training: 2025-04-12 03:45:21,331-Speed 388.28 samples/sec   Loss 0.4779 Epoch: 10   Global Step: 41050   Required: 11 hours
Training: 2025-04-12 03:45:37,809-Speed 388.40 samples/sec   Loss 0.5466 Epoch: 10   Global Step: 41100   Required: 11 hours
Training: 2025-04-12 03:45:54,287-Speed 388.41 samples/sec   Loss 0.4709 Epoch: 10   Global Step: 41150   Required: 11 hours
Training: 2025-04-12 03:46:10,765-Speed 388.40 samples/sec   Loss 0.5034 Epoch: 10   Global Step: 41200   Required: 11 hours
Training: 2025-04-12 03:46:45,655-[lfw][41239]XNorm: 16.392153
Training: 2025-04-12 03:46:45,655-[lfw][41239]Accuracy-Flip: 0.84517+-0.02204
Training: 2025-04-12 03:46:45,655-[lfw][41239]Accuracy-Highest: 0.84517
Training: 2025-04-12 03:47:11,233-[cfp_fp][41239]XNorm: 13.122528
Training: 2025-04-12 03:47:11,234-[cfp_fp][41239]Accuracy-Flip: 0.65614+-0.01918
Training: 2025-04-12 03:47:11,234-[cfp_fp][41239]Accuracy-Highest: 0.65614
Training: 2025-04-12 03:47:33,238-[agedb_30][41239]XNorm: 14.020827
Training: 2025-04-12 03:47:33,238-[agedb_30][41239]Accuracy-Flip: 0.55650+-0.02394
Training: 2025-04-12 03:47:33,238-[agedb_30][41239]Accuracy-Highest: 0.55650
Training: 2025-04-12 03:47:55,461-[calfw][41239]XNorm: 15.893695
Training: 2025-04-12 03:47:55,461-[calfw][41239]Accuracy-Flip: 0.70350+-0.01681
Training: 2025-04-12 03:47:55,461-[calfw][41239]Accuracy-Highest: 0.70350
Training: 2025-04-12 03:48:17,654-[cplfw][41239]XNorm: 13.062852
Training: 2025-04-12 03:48:17,654-[cplfw][41239]Accuracy-Flip: 0.63250+-0.01330
Training: 2025-04-12 03:48:17,654-[cplfw][41239]Accuracy-Highest: 0.63717
Training: 2025-04-12 03:48:21,443-Speed 48.98 samples/sec   Loss 0.4910 Epoch: 11   Global Step: 41250   Required: 11 hours
Training: 2025-04-12 03:48:37,896-Speed 388.98 samples/sec   Loss 0.4281 Epoch: 11   Global Step: 41300   Required: 11 hours
Training: 2025-04-12 03:48:54,353-Speed 388.89 samples/sec   Loss 0.4349 Epoch: 11   Global Step: 41350   Required: 11 hours
Training: 2025-04-12 03:49:10,818-Speed 388.72 samples/sec   Loss 0.4500 Epoch: 11   Global Step: 41400   Required: 11 hours
Training: 2025-04-12 03:49:27,285-Speed 388.65 samples/sec   Loss 0.4307 Epoch: 11   Global Step: 41450   Required: 11 hours
Training: 2025-04-12 03:49:43,754-Speed 388.62 samples/sec   Loss 0.4185 Epoch: 11   Global Step: 41500   Required: 11 hours
Training: 2025-04-12 03:50:00,228-Speed 388.49 samples/sec   Loss 0.4237 Epoch: 11   Global Step: 41550   Required: 11 hours
Training: 2025-04-12 03:50:16,702-Speed 388.50 samples/sec   Loss 0.4477 Epoch: 11   Global Step: 41600   Required: 11 hours
Training: 2025-04-12 03:50:33,177-Speed 388.46 samples/sec   Loss 0.4300 Epoch: 11   Global Step: 41650   Required: 11 hours
Training: 2025-04-12 03:50:49,654-Speed 388.43 samples/sec   Loss 0.4301 Epoch: 11   Global Step: 41700   Required: 11 hours
Training: 2025-04-12 03:51:06,135-Speed 388.33 samples/sec   Loss 0.4279 Epoch: 11   Global Step: 41750   Required: 11 hours
Training: 2025-04-12 03:51:22,615-Speed 388.35 samples/sec   Loss 0.4286 Epoch: 11   Global Step: 41800   Required: 11 hours
Training: 2025-04-12 03:51:39,097-Speed 388.30 samples/sec   Loss 0.4496 Epoch: 11   Global Step: 41850   Required: 11 hours
Training: 2025-04-12 03:51:55,578-Speed 388.34 samples/sec   Loss 0.4667 Epoch: 11   Global Step: 41900   Required: 11 hours
Training: 2025-04-12 03:52:12,053-Speed 388.47 samples/sec   Loss 0.4634 Epoch: 11   Global Step: 41950   Required: 11 hours
Training: 2025-04-12 03:52:28,527-Speed 388.49 samples/sec   Loss 0.4882 Epoch: 11   Global Step: 42000   Required: 11 hours
Training: 2025-04-12 03:52:45,005-Speed 388.40 samples/sec   Loss 0.4674 Epoch: 11   Global Step: 42050   Required: 11 hours
Training: 2025-04-12 03:53:01,482-Speed 388.41 samples/sec   Loss 0.4771 Epoch: 11   Global Step: 42100   Required: 11 hours
Training: 2025-04-12 03:53:17,962-Speed 388.35 samples/sec   Loss 0.4500 Epoch: 11   Global Step: 42150   Required: 11 hours
Training: 2025-04-12 03:53:34,441-Speed 388.39 samples/sec   Loss 0.4620 Epoch: 11   Global Step: 42200   Required: 11 hours
Training: 2025-04-12 03:53:50,912-Speed 388.57 samples/sec   Loss 0.4280 Epoch: 11   Global Step: 42250   Required: 11 hours
Training: 2025-04-12 03:54:07,385-Speed 388.51 samples/sec   Loss 0.4884 Epoch: 11   Global Step: 42300   Required: 11 hours
Training: 2025-04-12 03:54:23,856-Speed 388.55 samples/sec   Loss 0.4927 Epoch: 11   Global Step: 42350   Required: 11 hours
Training: 2025-04-12 03:54:40,334-Speed 388.41 samples/sec   Loss 0.4786 Epoch: 11   Global Step: 42400   Required: 11 hours
Training: 2025-04-12 03:54:56,807-Speed 388.52 samples/sec   Loss 0.4944 Epoch: 11   Global Step: 42450   Required: 11 hours
Training: 2025-04-12 03:55:13,281-Speed 388.50 samples/sec   Loss 0.4866 Epoch: 11   Global Step: 42500   Required: 11 hours
Training: 2025-04-12 03:55:29,755-Speed 388.49 samples/sec   Loss 0.4748 Epoch: 11   Global Step: 42550   Required: 11 hours
Training: 2025-04-12 03:55:46,228-Speed 388.52 samples/sec   Loss 0.5074 Epoch: 11   Global Step: 42600   Required: 11 hours
Training: 2025-04-12 03:56:02,693-Speed 388.72 samples/sec   Loss 0.4851 Epoch: 11   Global Step: 42650   Required: 11 hours
Training: 2025-04-12 03:56:19,166-Speed 388.52 samples/sec   Loss 0.4431 Epoch: 11   Global Step: 42700   Required: 11 hours
Training: 2025-04-12 03:56:35,640-Speed 388.49 samples/sec   Loss 0.4732 Epoch: 11   Global Step: 42750   Required: 11 hours
Training: 2025-04-12 03:56:52,112-Speed 388.56 samples/sec   Loss 0.4675 Epoch: 11   Global Step: 42800   Required: 11 hours
Training: 2025-04-12 03:57:08,588-Speed 388.45 samples/sec   Loss 0.4844 Epoch: 11   Global Step: 42850   Required: 11 hours
Training: 2025-04-12 03:57:25,063-Speed 388.47 samples/sec   Loss 0.4779 Epoch: 11   Global Step: 42900   Required: 11 hours
Training: 2025-04-12 03:57:41,539-Speed 388.44 samples/sec   Loss 0.4559 Epoch: 11   Global Step: 42950   Required: 11 hours
Training: 2025-04-12 03:57:58,012-Speed 388.51 samples/sec   Loss 0.4998 Epoch: 11   Global Step: 43000   Required: 11 hours
Training: 2025-04-12 03:58:14,484-Speed 388.55 samples/sec   Loss 0.4805 Epoch: 11   Global Step: 43050   Required: 11 hours
Training: 2025-04-12 03:58:30,958-Speed 388.50 samples/sec   Loss 0.5217 Epoch: 11   Global Step: 43100   Required: 11 hours
Training: 2025-04-12 03:58:47,431-Speed 388.52 samples/sec   Loss 0.4964 Epoch: 11   Global Step: 43150   Required: 11 hours
Training: 2025-04-12 03:59:03,899-Speed 388.63 samples/sec   Loss 0.4664 Epoch: 11   Global Step: 43200   Required: 11 hours
Training: 2025-04-12 03:59:20,372-Speed 388.52 samples/sec   Loss 0.4587 Epoch: 11   Global Step: 43250   Required: 11 hours
Training: 2025-04-12 03:59:36,848-Speed 388.45 samples/sec   Loss 0.4901 Epoch: 11   Global Step: 43300   Required: 11 hours
Training: 2025-04-12 03:59:53,321-Speed 388.52 samples/sec   Loss 0.4757 Epoch: 11   Global Step: 43350   Required: 11 hours
Training: 2025-04-12 04:00:09,796-Speed 388.46 samples/sec   Loss 0.4864 Epoch: 11   Global Step: 43400   Required: 11 hours
Training: 2025-04-12 04:00:26,269-Speed 388.52 samples/sec   Loss 0.5051 Epoch: 11   Global Step: 43450   Required: 11 hours
Training: 2025-04-12 04:00:42,745-Speed 388.45 samples/sec   Loss 0.4751 Epoch: 11   Global Step: 43500   Required: 11 hours
Training: 2025-04-12 04:00:59,227-Speed 388.31 samples/sec   Loss 0.4745 Epoch: 11   Global Step: 43550   Required: 11 hours
Training: 2025-04-12 04:01:15,707-Speed 388.35 samples/sec   Loss 0.5445 Epoch: 11   Global Step: 43600   Required: 11 hours
Training: 2025-04-12 04:01:32,184-Speed 388.43 samples/sec   Loss 0.4770 Epoch: 11   Global Step: 43650   Required: 11 hours
Training: 2025-04-12 04:01:48,659-Speed 388.46 samples/sec   Loss 0.4611 Epoch: 11   Global Step: 43700   Required: 11 hours
Training: 2025-04-12 04:02:05,137-Speed 388.41 samples/sec   Loss 0.4797 Epoch: 11   Global Step: 43750   Required: 11 hours
Training: 2025-04-12 04:02:21,610-Speed 388.51 samples/sec   Loss 0.4735 Epoch: 11   Global Step: 43800   Required: 11 hours
Training: 2025-04-12 04:02:38,083-Speed 388.53 samples/sec   Loss 0.5065 Epoch: 11   Global Step: 43850   Required: 11 hours
Training: 2025-04-12 04:02:54,559-Speed 388.45 samples/sec   Loss 0.4952 Epoch: 11   Global Step: 43900   Required: 11 hours
Training: 2025-04-12 04:03:11,032-Speed 388.53 samples/sec   Loss 0.5120 Epoch: 11   Global Step: 43950   Required: 11 hours
Training: 2025-04-12 04:03:27,501-Speed 388.61 samples/sec   Loss 0.4862 Epoch: 11   Global Step: 44000   Required: 11 hours
Training: 2025-04-12 04:03:43,978-Speed 388.42 samples/sec   Loss 0.4908 Epoch: 11   Global Step: 44050   Required: 11 hours
Training: 2025-04-12 04:04:00,446-Speed 388.62 samples/sec   Loss 0.5194 Epoch: 11   Global Step: 44100   Required: 11 hours
Training: 2025-04-12 04:04:16,918-Speed 388.55 samples/sec   Loss 0.4895 Epoch: 11   Global Step: 44150   Required: 11 hours
Training: 2025-04-12 04:04:33,389-Speed 388.57 samples/sec   Loss 0.5140 Epoch: 11   Global Step: 44200   Required: 11 hours
Training: 2025-04-12 04:04:49,862-Speed 388.52 samples/sec   Loss 0.4507 Epoch: 11   Global Step: 44250   Required: 11 hours
Training: 2025-04-12 04:05:06,337-Speed 388.46 samples/sec   Loss 0.4920 Epoch: 11   Global Step: 44300   Required: 11 hours
Training: 2025-04-12 04:05:22,815-Speed 388.41 samples/sec   Loss 0.5179 Epoch: 11   Global Step: 44350   Required: 11 hours
Training: 2025-04-12 04:05:39,293-Speed 388.41 samples/sec   Loss 0.4689 Epoch: 11   Global Step: 44400   Required: 10 hours
Training: 2025-04-12 04:05:55,771-Speed 388.38 samples/sec   Loss 0.4475 Epoch: 11   Global Step: 44450   Required: 10 hours
Training: 2025-04-12 04:06:12,246-Speed 388.47 samples/sec   Loss 0.5317 Epoch: 11   Global Step: 44500   Required: 10 hours
Training: 2025-04-12 04:06:28,721-Speed 388.49 samples/sec   Loss 0.4823 Epoch: 11   Global Step: 44550   Required: 10 hours
Training: 2025-04-12 04:06:45,201-Speed 388.33 samples/sec   Loss 0.4997 Epoch: 11   Global Step: 44600   Required: 10 hours
Training: 2025-04-12 04:07:01,676-Speed 388.48 samples/sec   Loss 0.5076 Epoch: 11   Global Step: 44650   Required: 10 hours
Training: 2025-04-12 04:07:18,151-Speed 388.47 samples/sec   Loss 0.4930 Epoch: 11   Global Step: 44700   Required: 10 hours
Training: 2025-04-12 04:07:34,625-Speed 388.50 samples/sec   Loss 0.4483 Epoch: 11   Global Step: 44750   Required: 10 hours
Training: 2025-04-12 04:07:51,104-Speed 388.38 samples/sec   Loss 0.4893 Epoch: 11   Global Step: 44800   Required: 10 hours
Training: 2025-04-12 04:08:07,582-Speed 388.39 samples/sec   Loss 0.4777 Epoch: 11   Global Step: 44850   Required: 10 hours
Training: 2025-04-12 04:08:24,060-Speed 388.40 samples/sec   Loss 0.4704 Epoch: 11   Global Step: 44900   Required: 10 hours
Training: 2025-04-12 04:08:40,537-Speed 388.42 samples/sec   Loss 0.5213 Epoch: 11   Global Step: 44950   Required: 10 hours
Training: 2025-04-12 04:09:15,022-[lfw][44988]XNorm: 17.620956
Training: 2025-04-12 04:09:15,022-[lfw][44988]Accuracy-Flip: 0.79400+-0.01868
Training: 2025-04-12 04:09:15,022-[lfw][44988]Accuracy-Highest: 0.84517
Training: 2025-04-12 04:09:40,777-[cfp_fp][44988]XNorm: 15.347530
Training: 2025-04-12 04:09:40,777-[cfp_fp][44988]Accuracy-Flip: 0.64714+-0.02575
Training: 2025-04-12 04:09:40,777-[cfp_fp][44988]Accuracy-Highest: 0.65614
Training: 2025-04-12 04:10:02,711-[agedb_30][44988]XNorm: 17.539665
Training: 2025-04-12 04:10:02,711-[agedb_30][44988]Accuracy-Flip: 0.51833+-0.02078
Training: 2025-04-12 04:10:02,711-[agedb_30][44988]Accuracy-Highest: 0.55650
Training: 2025-04-12 04:10:25,068-[calfw][44988]XNorm: 18.312811
Training: 2025-04-12 04:10:25,068-[calfw][44988]Accuracy-Flip: 0.64917+-0.01564
Training: 2025-04-12 04:10:25,068-[calfw][44988]Accuracy-Highest: 0.70350
Training: 2025-04-12 04:10:47,223-[cplfw][44988]XNorm: 14.361194
Training: 2025-04-12 04:10:47,223-[cplfw][44988]Accuracy-Flip: 0.61350+-0.02224
Training: 2025-04-12 04:10:47,223-[cplfw][44988]Accuracy-Highest: 0.63717
Training: 2025-04-12 04:10:51,356-Speed 48.92 samples/sec   Loss 0.4882 Epoch: 12   Global Step: 45000   Required: 10 hours
Training: 2025-04-12 04:11:07,826-Speed 388.60 samples/sec   Loss 0.4762 Epoch: 12   Global Step: 45050   Required: 10 hours
Training: 2025-04-12 04:11:24,299-Speed 388.52 samples/sec   Loss 0.4069 Epoch: 12   Global Step: 45100   Required: 10 hours
Training: 2025-04-12 04:11:40,776-Speed 388.42 samples/sec   Loss 0.4369 Epoch: 12   Global Step: 45150   Required: 10 hours
Training: 2025-04-12 04:11:57,254-Speed 388.40 samples/sec   Loss 0.4049 Epoch: 12   Global Step: 45200   Required: 10 hours
Training: 2025-04-12 04:12:13,737-Speed 388.28 samples/sec   Loss 0.4320 Epoch: 12   Global Step: 45250   Required: 10 hours
Training: 2025-04-12 04:12:30,227-Speed 388.11 samples/sec   Loss 0.4309 Epoch: 12   Global Step: 45300   Required: 10 hours
Training: 2025-04-12 04:12:46,720-Speed 388.03 samples/sec   Loss 0.4525 Epoch: 12   Global Step: 45350   Required: 10 hours
Training: 2025-04-12 04:13:03,207-Speed 388.19 samples/sec   Loss 0.4581 Epoch: 12   Global Step: 45400   Required: 10 hours
Training: 2025-04-12 04:13:19,692-Speed 388.24 samples/sec   Loss 0.4254 Epoch: 12   Global Step: 45450   Required: 10 hours
Training: 2025-04-12 04:13:36,182-Speed 388.12 samples/sec   Loss 0.4558 Epoch: 12   Global Step: 45500   Required: 10 hours
Training: 2025-04-12 04:13:52,664-Speed 388.30 samples/sec   Loss 0.4846 Epoch: 12   Global Step: 45550   Required: 10 hours
Training: 2025-04-12 04:14:09,152-Speed 388.17 samples/sec   Loss 0.4298 Epoch: 12   Global Step: 45600   Required: 10 hours
Training: 2025-04-12 04:14:25,640-Speed 388.17 samples/sec   Loss 0.4372 Epoch: 12   Global Step: 45650   Required: 10 hours
Training: 2025-04-12 04:14:42,124-Speed 388.24 samples/sec   Loss 0.4664 Epoch: 12   Global Step: 45700   Required: 10 hours
Training: 2025-04-12 04:14:58,618-Speed 388.04 samples/sec   Loss 0.4504 Epoch: 12   Global Step: 45750   Required: 10 hours
Training: 2025-04-12 04:15:15,097-Speed 388.38 samples/sec   Loss 0.4321 Epoch: 12   Global Step: 45800   Required: 10 hours
Training: 2025-04-12 04:15:31,579-Speed 388.29 samples/sec   Loss 0.4605 Epoch: 12   Global Step: 45850   Required: 10 hours
Training: 2025-04-12 04:15:48,064-Speed 388.25 samples/sec   Loss 0.4565 Epoch: 12   Global Step: 45900   Required: 10 hours
Training: 2025-04-12 04:16:04,548-Speed 388.26 samples/sec   Loss 0.4613 Epoch: 12   Global Step: 45950   Required: 10 hours
Training: 2025-04-12 04:16:21,038-Speed 388.11 samples/sec   Loss 0.4483 Epoch: 12   Global Step: 46000   Required: 10 hours
Training: 2025-04-12 04:16:37,527-Speed 388.14 samples/sec   Loss 0.4441 Epoch: 12   Global Step: 46050   Required: 10 hours
Training: 2025-04-12 04:16:54,017-Speed 388.10 samples/sec   Loss 0.4582 Epoch: 12   Global Step: 46100   Required: 10 hours
