Training: 2025-04-06 00:24:38,645-rank_id: 0
Training: 2025-04-06 02:21:45,377-Speed 389.94 samples/sec   Loss 0.4828 Epoch: 9   Global Step: 18200   Required: 6 hours
Training: 2025-04-06 02:22:01,794-Speed 389.86 samples/sec   Loss 0.4869 Epoch: 9   Global Step: 18250   Required: 6 hours
Training: 2025-04-06 02:22:18,207-Speed 389.92 samples/sec   Loss 0.5224 Epoch: 9   Global Step: 18300   Required: 6 hours
Training: 2025-04-06 02:22:34,621-Speed 389.92 samples/sec   Loss 0.5228 Epoch: 9   Global Step: 18350   Required: 6 hours
Training: 2025-04-06 02:22:51,038-Speed 389.85 samples/sec   Loss 0.4426 Epoch: 9   Global Step: 18400   Required: 6 hours
Training: 2025-04-06 02:23:07,455-Speed 389.83 samples/sec   Loss 0.4900 Epoch: 9   Global Step: 18450   Required: 6 hours
Training: 2025-04-06 02:23:23,872-Speed 389.85 samples/sec   Loss 0.5001 Epoch: 9   Global Step: 18500   Required: 6 hours
Training: 2025-04-06 02:23:40,285-Speed 389.94 samples/sec   Loss 0.4967 Epoch: 9   Global Step: 18550   Required: 6 hours
Training: 2025-04-06 02:23:56,706-Speed 389.74 samples/sec   Loss 0.5041 Epoch: 9   Global Step: 18600   Required: 6 hours
Training: 2025-04-06 02:24:13,122-Speed 389.87 samples/sec   Loss 0.4819 Epoch: 9   Global Step: 18650   Required: 6 hours
Training: 2025-04-06 02:24:29,537-Speed 389.90 samples/sec   Loss 0.4956 Epoch: 9   Global Step: 18700   Required: 6 hours
Training: 2025-04-06 02:25:04,536-[lfw][18740]XNorm: 16.900036
Training: 2025-04-06 02:25:04,536-[lfw][18740]Accuracy-Flip: 0.81450+-0.01945
Training: 2025-04-06 02:25:04,536-[lfw][18740]Accuracy-Highest: 0.81683
Training: 2025-04-06 02:25:30,074-[cfp_fp][18740]XNorm: 15.569214
Training: 2025-04-06 02:25:30,074-[cfp_fp][18740]Accuracy-Flip: 0.62986+-0.01216
Training: 2025-04-06 02:25:30,074-[cfp_fp][18740]Accuracy-Highest: 0.64643
Training: 2025-04-06 02:25:51,924-[agedb_30][18740]XNorm: 15.456230
Training: 2025-04-06 02:25:51,924-[agedb_30][18740]Accuracy-Flip: 0.52617+-0.02071
Training: 2025-04-06 02:25:51,924-[agedb_30][18740]Accuracy-Highest: 0.52617
Training: 2025-04-06 02:26:13,885-[calfw][18740]XNorm: 17.269222
Training: 2025-04-06 02:26:13,885-[calfw][18740]Accuracy-Flip: 0.64717+-0.02059
Training: 2025-04-06 02:26:13,885-[calfw][18740]Accuracy-Highest: 0.66300
Training: 2025-04-06 02:26:35,939-[cplfw][18740]XNorm: 14.400312
Training: 2025-04-06 02:26:35,939-[cplfw][18740]Accuracy-Flip: 0.62517+-0.01371
Training: 2025-04-06 02:26:35,940-[cplfw][18740]Accuracy-Highest: 0.63217
Training: 2025-04-06 02:26:39,391-Speed 49.29 samples/sec   Loss 0.4845 Epoch: 10   Global Step: 18750   Required: 6 hours
Training: 2025-04-06 02:26:55,784-Speed 390.42 samples/sec   Loss 0.4023 Epoch: 10   Global Step: 18800   Required: 6 hours
Training: 2025-04-06 02:27:12,185-Speed 390.21 samples/sec   Loss 0.4127 Epoch: 10   Global Step: 18850   Required: 6 hours
Training: 2025-04-06 02:27:28,587-Speed 390.20 samples/sec   Loss 0.4009 Epoch: 10   Global Step: 18900   Required: 6 hours
Training: 2025-04-06 02:27:44,998-Speed 389.99 samples/sec   Loss 0.3665 Epoch: 10   Global Step: 18950   Required: 6 hours
Training: 2025-04-06 02:28:01,411-Speed 389.93 samples/sec   Loss 0.4329 Epoch: 10   Global Step: 19000   Required: 6 hours
Training: 2025-04-06 02:28:17,823-Speed 389.96 samples/sec   Loss 0.3959 Epoch: 10   Global Step: 19050   Required: 6 hours
Training: 2025-04-06 02:28:34,242-Speed 389.80 samples/sec   Loss 0.3945 Epoch: 10   Global Step: 19100   Required: 6 hours
Training: 2025-04-06 02:28:50,659-Speed 389.84 samples/sec   Loss 0.4353 Epoch: 10   Global Step: 19150   Required: 6 hours
Training: 2025-04-06 02:29:07,076-Speed 389.86 samples/sec   Loss 0.4295 Epoch: 10   Global Step: 19200   Required: 6 hours
Training: 2025-04-06 02:29:23,493-Speed 389.84 samples/sec   Loss 0.3956 Epoch: 10   Global Step: 19250   Required: 6 hours
Training: 2025-04-06 02:29:39,911-Speed 389.81 samples/sec   Loss 0.4322 Epoch: 10   Global Step: 19300   Required: 6 hours
Training: 2025-04-06 02:29:56,330-Speed 389.80 samples/sec   Loss 0.4447 Epoch: 10   Global Step: 19350   Required: 6 hours
Training: 2025-04-06 02:30:12,749-Speed 389.79 samples/sec   Loss 0.4039 Epoch: 10   Global Step: 19400   Required: 6 hours
Training: 2025-04-06 02:30:29,167-Speed 389.81 samples/sec   Loss 0.4259 Epoch: 10   Global Step: 19450   Required: 6 hours
Training: 2025-04-06 02:30:45,588-Speed 389.75 samples/sec   Loss 0.4128 Epoch: 10   Global Step: 19500   Required: 6 hours
Training: 2025-04-06 02:31:02,008-Speed 389.78 samples/sec   Loss 0.4309 Epoch: 10   Global Step: 19550   Required: 6 hours
Training: 2025-04-06 02:31:18,423-Speed 389.88 samples/sec   Loss 0.4306 Epoch: 10   Global Step: 19600   Required: 6 hours
Training: 2025-04-06 02:31:34,844-Speed 389.76 samples/sec   Loss 0.4652 Epoch: 10   Global Step: 19650   Required: 6 hours
Training: 2025-04-06 02:31:51,261-Speed 389.83 samples/sec   Loss 0.4436 Epoch: 10   Global Step: 19700   Required: 6 hours
Training: 2025-04-06 02:32:07,678-Speed 389.84 samples/sec   Loss 0.4493 Epoch: 10   Global Step: 19750   Required: 6 hours
Training: 2025-04-06 02:32:24,098-Speed 389.79 samples/sec   Loss 0.4544 Epoch: 10   Global Step: 19800   Required: 6 hours
Training: 2025-04-06 02:32:40,519-Speed 389.74 samples/sec   Loss 0.4472 Epoch: 10   Global Step: 19850   Required: 6 hours
Training: 2025-04-06 02:32:56,937-Speed 389.81 samples/sec   Loss 0.4389 Epoch: 10   Global Step: 19900   Required: 6 hours
Training: 2025-04-06 02:33:13,355-Speed 389.82 samples/sec   Loss 0.4716 Epoch: 10   Global Step: 19950   Required: 6 hours
Training: 2025-04-06 02:33:29,773-Speed 389.82 samples/sec   Loss 0.4767 Epoch: 10   Global Step: 20000   Required: 6 hours
Training: 2025-04-06 02:33:46,195-Speed 389.74 samples/sec   Loss 0.5045 Epoch: 10   Global Step: 20050   Required: 6 hours
Training: 2025-04-06 02:34:02,610-Speed 389.88 samples/sec   Loss 0.4675 Epoch: 10   Global Step: 20100   Required: 6 hours
Training: 2025-04-06 02:34:19,035-Speed 389.66 samples/sec   Loss 0.4463 Epoch: 10   Global Step: 20150   Required: 6 hours
Training: 2025-04-06 02:34:35,454-Speed 389.79 samples/sec   Loss 0.4476 Epoch: 10   Global Step: 20200   Required: 6 hours
Training: 2025-04-06 02:34:51,871-Speed 389.85 samples/sec   Loss 0.4463 Epoch: 10   Global Step: 20250   Required: 6 hours
Training: 2025-04-06 02:35:08,285-Speed 389.91 samples/sec   Loss 0.4916 Epoch: 10   Global Step: 20300   Required: 6 hours
Training: 2025-04-06 02:35:24,698-Speed 389.95 samples/sec   Loss 0.4569 Epoch: 10   Global Step: 20350   Required: 6 hours
Training: 2025-04-06 02:35:41,115-Speed 389.83 samples/sec   Loss 0.4700 Epoch: 10   Global Step: 20400   Required: 6 hours
Training: 2025-04-06 02:35:57,530-Speed 389.90 samples/sec   Loss 0.4435 Epoch: 10   Global Step: 20450   Required: 6 hours
Training: 2025-04-06 02:36:13,942-Speed 389.96 samples/sec   Loss 0.4582 Epoch: 10   Global Step: 20500   Required: 6 hours
Training: 2025-04-06 02:36:30,355-Speed 389.92 samples/sec   Loss 0.4724 Epoch: 10   Global Step: 20550   Required: 6 hours
Training: 2025-04-06 02:36:46,766-Speed 389.99 samples/sec   Loss 0.4607 Epoch: 10   Global Step: 20600   Required: 6 hours
Training: 2025-04-06 02:37:13,220-[lfw][20614]XNorm: 16.743581
Training: 2025-04-06 02:37:13,220-[lfw][20614]Accuracy-Flip: 0.80367+-0.01746
Training: 2025-04-06 02:37:13,220-[lfw][20614]Accuracy-Highest: 0.81683
Training: 2025-04-06 02:37:38,655-[cfp_fp][20614]XNorm: 15.706371
Training: 2025-04-06 02:37:38,655-[cfp_fp][20614]Accuracy-Flip: 0.63414+-0.02199
Training: 2025-04-06 02:37:38,655-[cfp_fp][20614]Accuracy-Highest: 0.64643
Training: 2025-04-06 02:38:00,500-[agedb_30][20614]XNorm: 16.536234
Training: 2025-04-06 02:38:00,500-[agedb_30][20614]Accuracy-Flip: 0.53250+-0.01715
Training: 2025-04-06 02:38:00,500-[agedb_30][20614]Accuracy-Highest: 0.53250
Training: 2025-04-06 02:38:22,435-[calfw][20614]XNorm: 17.486600
Training: 2025-04-06 02:38:22,435-[calfw][20614]Accuracy-Flip: 0.66600+-0.01840
Training: 2025-04-06 02:38:22,435-[calfw][20614]Accuracy-Highest: 0.66600
Training: 2025-04-06 02:38:44,472-[cplfw][20614]XNorm: 14.223165
Training: 2025-04-06 02:38:44,472-[cplfw][20614]Accuracy-Flip: 0.62700+-0.01941
Training: 2025-04-06 02:38:44,472-[cplfw][20614]Accuracy-Highest: 0.63217
Training: 2025-04-06 02:38:56,443-Speed 49.35 samples/sec   Loss 0.3867 Epoch: 11   Global Step: 20650   Required: 6 hours
Training: 2025-04-06 02:39:12,844-Speed 390.24 samples/sec   Loss 0.3809 Epoch: 11   Global Step: 20700   Required: 6 hours
Training: 2025-04-06 02:39:29,248-Speed 390.15 samples/sec   Loss 0.3888 Epoch: 11   Global Step: 20750   Required: 6 hours
Training: 2025-04-06 02:39:45,655-Speed 390.07 samples/sec   Loss 0.3696 Epoch: 11   Global Step: 20800   Required: 6 hours
Training: 2025-04-06 02:40:02,065-Speed 390.01 samples/sec   Loss 0.3658 Epoch: 11   Global Step: 20850   Required: 6 hours
Training: 2025-04-06 02:40:18,480-Speed 389.91 samples/sec   Loss 0.3774 Epoch: 11   Global Step: 20900   Required: 6 hours
Training: 2025-04-06 02:40:34,892-Speed 389.97 samples/sec   Loss 0.3999 Epoch: 11   Global Step: 20950   Required: 6 hours
Training: 2025-04-06 02:40:51,306-Speed 389.91 samples/sec   Loss 0.3997 Epoch: 11   Global Step: 21000   Required: 6 hours
Training: 2025-04-06 02:41:07,728-Speed 389.72 samples/sec   Loss 0.3694 Epoch: 11   Global Step: 21050   Required: 6 hours
Training: 2025-04-06 02:41:24,146-Speed 389.82 samples/sec   Loss 0.4025 Epoch: 11   Global Step: 21100   Required: 6 hours
Training: 2025-04-06 02:41:40,564-Speed 389.82 samples/sec   Loss 0.3796 Epoch: 11   Global Step: 21150   Required: 6 hours
Training: 2025-04-06 02:41:56,985-Speed 389.73 samples/sec   Loss 0.3975 Epoch: 11   Global Step: 21200   Required: 6 hours
Training: 2025-04-06 02:42:13,404-Speed 389.80 samples/sec   Loss 0.3883 Epoch: 11   Global Step: 21250   Required: 6 hours
Training: 2025-04-06 02:42:29,821-Speed 389.84 samples/sec   Loss 0.3815 Epoch: 11   Global Step: 21300   Required: 6 hours
Training: 2025-04-06 02:42:46,238-Speed 389.85 samples/sec   Loss 0.3983 Epoch: 11   Global Step: 21350   Required: 6 hours
Training: 2025-04-06 02:43:02,651-Speed 389.94 samples/sec   Loss 0.4179 Epoch: 11   Global Step: 21400   Required: 6 hours
Training: 2025-04-06 02:43:19,067-Speed 389.87 samples/sec   Loss 0.4409 Epoch: 11   Global Step: 21450   Required: 6 hours
Training: 2025-04-06 02:43:35,482-Speed 389.89 samples/sec   Loss 0.4517 Epoch: 11   Global Step: 21500   Required: 6 hours
Training: 2025-04-06 02:43:51,893-Speed 389.98 samples/sec   Loss 0.4494 Epoch: 11   Global Step: 21550   Required: 6 hours
Training: 2025-04-06 02:44:08,305-Speed 389.95 samples/sec   Loss 0.4247 Epoch: 11   Global Step: 21600   Required: 6 hours
Training: 2025-04-06 02:44:24,719-Speed 389.93 samples/sec   Loss 0.4579 Epoch: 11   Global Step: 21650   Required: 6 hours
Training: 2025-04-06 02:44:41,129-Speed 390.01 samples/sec   Loss 0.4240 Epoch: 11   Global Step: 21700   Required: 6 hours
Training: 2025-04-06 02:44:57,542-Speed 389.93 samples/sec   Loss 0.4055 Epoch: 11   Global Step: 21750   Required: 6 hours
Training: 2025-04-06 02:45:13,950-Speed 390.06 samples/sec   Loss 0.4232 Epoch: 11   Global Step: 21800   Required: 6 hours
Training: 2025-04-06 02:45:30,362-Speed 389.94 samples/sec   Loss 0.4338 Epoch: 11   Global Step: 21850   Required: 6 hours
Training: 2025-04-06 02:45:46,774-Speed 389.96 samples/sec   Loss 0.4372 Epoch: 11   Global Step: 21900   Required: 6 hours
Training: 2025-04-06 02:46:03,190-Speed 389.87 samples/sec   Loss 0.3945 Epoch: 11   Global Step: 21950   Required: 6 hours
Training: 2025-04-06 02:46:19,603-Speed 389.94 samples/sec   Loss 0.4455 Epoch: 11   Global Step: 22000   Required: 6 hours
Training: 2025-04-06 02:46:36,019-Speed 389.87 samples/sec   Loss 0.4069 Epoch: 11   Global Step: 22050   Required: 6 hours
Training: 2025-04-06 02:46:52,432-Speed 389.94 samples/sec   Loss 0.4381 Epoch: 11   Global Step: 22100   Required: 6 hours
Training: 2025-04-06 02:47:08,846-Speed 389.92 samples/sec   Loss 0.4434 Epoch: 11   Global Step: 22150   Required: 6 hours
Training: 2025-04-06 02:47:25,261-Speed 389.89 samples/sec   Loss 0.4439 Epoch: 11   Global Step: 22200   Required: 6 hours
Training: 2025-04-06 02:47:41,677-Speed 389.85 samples/sec   Loss 0.4421 Epoch: 11   Global Step: 22250   Required: 6 hours
Training: 2025-04-06 02:47:58,092-Speed 389.90 samples/sec   Loss 0.4301 Epoch: 11   Global Step: 22300   Required: 6 hours
Training: 2025-04-06 02:48:14,503-Speed 389.99 samples/sec   Loss 0.4374 Epoch: 11   Global Step: 22350   Required: 6 hours
Training: 2025-04-06 02:48:30,918-Speed 389.87 samples/sec   Loss 0.4161 Epoch: 11   Global Step: 22400   Required: 6 hours
Training: 2025-04-06 02:48:47,330-Speed 389.96 samples/sec   Loss 0.4537 Epoch: 11   Global Step: 22450   Required: 6 hours
Training: 2025-04-06 02:49:21,671-[lfw][22488]XNorm: 17.077395
Training: 2025-04-06 02:49:21,671-[lfw][22488]Accuracy-Flip: 0.82583+-0.02090
Training: 2025-04-06 02:49:21,671-[lfw][22488]Accuracy-Highest: 0.82583
Training: 2025-04-06 02:49:47,090-[cfp_fp][22488]XNorm: 14.981481
Training: 2025-04-06 02:49:47,090-[cfp_fp][22488]Accuracy-Flip: 0.64786+-0.02179
Training: 2025-04-06 02:49:47,090-[cfp_fp][22488]Accuracy-Highest: 0.64786
Training: 2025-04-06 02:50:08,952-[agedb_30][22488]XNorm: 15.447196
Training: 2025-04-06 02:50:08,952-[agedb_30][22488]Accuracy-Flip: 0.52567+-0.01055
Training: 2025-04-06 02:50:08,952-[agedb_30][22488]Accuracy-Highest: 0.53250
Training: 2025-04-06 02:50:30,907-[calfw][22488]XNorm: 16.923838
Training: 2025-04-06 02:50:30,907-[calfw][22488]Accuracy-Flip: 0.66017+-0.01684
Training: 2025-04-06 02:50:30,907-[calfw][22488]Accuracy-Highest: 0.66600
Training: 2025-04-06 02:50:52,865-[cplfw][22488]XNorm: 14.268026
Training: 2025-04-06 02:50:52,865-[cplfw][22488]Accuracy-Flip: 0.64017+-0.01720
Training: 2025-04-06 02:50:52,865-[cplfw][22488]Accuracy-Highest: 0.64017
Training: 2025-04-06 02:50:56,956-Speed 49.37 samples/sec   Loss 0.3954 Epoch: 12   Global Step: 22500   Required: 6 hours
Training: 2025-04-06 02:51:13,354-Speed 390.28 samples/sec   Loss 0.3598 Epoch: 12   Global Step: 22550   Required: 6 hours
Training: 2025-04-06 02:51:29,759-Speed 390.12 samples/sec   Loss 0.3660 Epoch: 12   Global Step: 22600   Required: 6 hours
Training: 2025-04-06 02:51:46,163-Speed 390.16 samples/sec   Loss 0.3717 Epoch: 12   Global Step: 22650   Required: 6 hours
Training: 2025-04-06 02:52:02,572-Speed 390.03 samples/sec   Loss 0.3334 Epoch: 12   Global Step: 22700   Required: 6 hours
Training: 2025-04-06 02:52:18,984-Speed 389.97 samples/sec   Loss 0.3613 Epoch: 12   Global Step: 22750   Required: 6 hours
Training: 2025-04-06 02:52:35,398-Speed 389.90 samples/sec   Loss 0.3500 Epoch: 12   Global Step: 22800   Required: 6 hours
Training: 2025-04-06 02:52:51,819-Speed 389.75 samples/sec   Loss 0.3754 Epoch: 12   Global Step: 22850   Required: 6 hours
Training: 2025-04-06 02:53:08,235-Speed 389.88 samples/sec   Loss 0.3554 Epoch: 12   Global Step: 22900   Required: 6 hours
Training: 2025-04-06 02:53:24,653-Speed 389.82 samples/sec   Loss 0.3761 Epoch: 12   Global Step: 22950   Required: 6 hours
Training: 2025-04-06 02:53:41,072-Speed 389.78 samples/sec   Loss 0.3660 Epoch: 12   Global Step: 23000   Required: 6 hours
Training: 2025-04-06 02:53:57,494-Speed 389.74 samples/sec   Loss 0.3736 Epoch: 12   Global Step: 23050   Required: 6 hours
Training: 2025-04-06 02:54:13,914-Speed 389.78 samples/sec   Loss 0.3699 Epoch: 12   Global Step: 23100   Required: 6 hours
Training: 2025-04-06 02:54:30,327-Speed 389.92 samples/sec   Loss 0.3864 Epoch: 12   Global Step: 23150   Required: 6 hours
Training: 2025-04-06 02:54:46,745-Speed 389.83 samples/sec   Loss 0.3754 Epoch: 12   Global Step: 23200   Required: 6 hours
Training: 2025-04-06 02:55:03,161-Speed 389.86 samples/sec   Loss 0.3868 Epoch: 12   Global Step: 23250   Required: 6 hours
Training: 2025-04-06 02:55:19,579-Speed 389.82 samples/sec   Loss 0.3976 Epoch: 12   Global Step: 23300   Required: 6 hours
Training: 2025-04-06 02:55:35,999-Speed 389.76 samples/sec   Loss 0.3777 Epoch: 12   Global Step: 23350   Required: 6 hours
Training: 2025-04-06 02:55:52,416-Speed 389.85 samples/sec   Loss 0.3865 Epoch: 12   Global Step: 23400   Required: 6 hours
Training: 2025-04-06 02:56:08,829-Speed 389.93 samples/sec   Loss 0.4139 Epoch: 12   Global Step: 23450   Required: 6 hours
Training: 2025-04-06 02:56:25,247-Speed 389.83 samples/sec   Loss 0.3901 Epoch: 12   Global Step: 23500   Required: 6 hours
Training: 2025-04-06 02:56:41,663-Speed 389.86 samples/sec   Loss 0.3793 Epoch: 12   Global Step: 23550   Required: 6 hours
Training: 2025-04-06 02:56:58,078-Speed 389.89 samples/sec   Loss 0.4070 Epoch: 12   Global Step: 23600   Required: 6 hours
Training: 2025-04-06 02:57:14,494-Speed 389.86 samples/sec   Loss 0.3988 Epoch: 12   Global Step: 23650   Required: 6 hours
Training: 2025-04-06 02:57:30,909-Speed 389.89 samples/sec   Loss 0.3768 Epoch: 12   Global Step: 23700   Required: 5 hours
Training: 2025-04-06 02:57:47,324-Speed 389.89 samples/sec   Loss 0.4433 Epoch: 12   Global Step: 23750   Required: 5 hours
Training: 2025-04-06 02:58:03,736-Speed 389.97 samples/sec   Loss 0.4215 Epoch: 12   Global Step: 23800   Required: 5 hours
Training: 2025-04-06 02:58:20,148-Speed 389.97 samples/sec   Loss 0.4195 Epoch: 12   Global Step: 23850   Required: 5 hours
Training: 2025-04-06 02:58:36,561-Speed 389.95 samples/sec   Loss 0.4209 Epoch: 12   Global Step: 23900   Required: 5 hours
Training: 2025-04-06 02:58:52,975-Speed 389.91 samples/sec   Loss 0.4081 Epoch: 12   Global Step: 23950   Required: 5 hours
Training: 2025-04-06 02:59:09,396-Speed 389.75 samples/sec   Loss 0.3933 Epoch: 12   Global Step: 24000   Required: 5 hours
Training: 2025-04-06 02:59:25,818-Speed 389.72 samples/sec   Loss 0.4353 Epoch: 12   Global Step: 24050   Required: 5 hours
Training: 2025-04-06 02:59:42,244-Speed 389.63 samples/sec   Loss 0.4061 Epoch: 12   Global Step: 24100   Required: 5 hours
Training: 2025-04-06 02:59:58,667-Speed 389.72 samples/sec   Loss 0.4063 Epoch: 12   Global Step: 24150   Required: 5 hours
Training: 2025-04-06 03:00:15,087-Speed 389.75 samples/sec   Loss 0.4335 Epoch: 12   Global Step: 24200   Required: 5 hours
Training: 2025-04-06 03:00:31,504-Speed 389.86 samples/sec   Loss 0.4119 Epoch: 12   Global Step: 24250   Required: 5 hours
Training: 2025-04-06 03:00:47,916-Speed 389.95 samples/sec   Loss 0.4100 Epoch: 12   Global Step: 24300   Required: 5 hours
Training: 2025-04-06 03:01:04,328-Speed 389.96 samples/sec   Loss 0.4427 Epoch: 12   Global Step: 24350   Required: 5 hours
Training: 2025-04-06 03:01:30,278-[lfw][24362]XNorm: 17.701576
Training: 2025-04-06 03:01:30,278-[lfw][24362]Accuracy-Flip: 0.79783+-0.01949
Training: 2025-04-06 03:01:30,278-[lfw][24362]Accuracy-Highest: 0.82583
Training: 2025-04-06 03:01:55,761-[cfp_fp][24362]XNorm: 13.992263
Training: 2025-04-06 03:01:55,761-[cfp_fp][24362]Accuracy-Flip: 0.64614+-0.01959
Training: 2025-04-06 03:01:55,761-[cfp_fp][24362]Accuracy-Highest: 0.64786
Training: 2025-04-06 03:02:17,606-[agedb_30][24362]XNorm: 14.858062
Training: 2025-04-06 03:02:17,606-[agedb_30][24362]Accuracy-Flip: 0.51983+-0.01780
Training: 2025-04-06 03:02:17,606-[agedb_30][24362]Accuracy-Highest: 0.53250
Training: 2025-04-06 03:02:39,556-[calfw][24362]XNorm: 17.044917
Training: 2025-04-06 03:02:39,556-[calfw][24362]Accuracy-Flip: 0.65867+-0.01656
Training: 2025-04-06 03:02:39,556-[calfw][24362]Accuracy-Highest: 0.66600
Training: 2025-04-06 03:03:01,567-[cplfw][24362]XNorm: 14.391533
Training: 2025-04-06 03:03:01,567-[cplfw][24362]Accuracy-Flip: 0.62667+-0.01526
Training: 2025-04-06 03:03:01,567-[cplfw][24362]Accuracy-Highest: 0.64017
Training: 2025-04-06 03:03:14,180-Speed 49.29 samples/sec   Loss 0.3592 Epoch: 13   Global Step: 24400   Required: 5 hours
Training: 2025-04-06 03:03:30,584-Speed 390.16 samples/sec   Loss 0.3405 Epoch: 13   Global Step: 24450   Required: 5 hours
Training: 2025-04-06 03:03:46,992-Speed 390.06 samples/sec   Loss 0.3321 Epoch: 13   Global Step: 24500   Required: 5 hours
Training: 2025-04-06 03:04:03,403-Speed 389.97 samples/sec   Loss 0.3317 Epoch: 13   Global Step: 24550   Required: 5 hours
Training: 2025-04-06 03:04:19,819-Speed 389.87 samples/sec   Loss 0.3490 Epoch: 13   Global Step: 24600   Required: 5 hours
Training: 2025-04-06 03:04:36,234-Speed 389.89 samples/sec   Loss 0.3348 Epoch: 13   Global Step: 24650   Required: 5 hours
Training: 2025-04-06 03:04:52,648-Speed 389.92 samples/sec   Loss 0.3542 Epoch: 13   Global Step: 24700   Required: 5 hours
Training: 2025-04-06 03:05:09,070-Speed 389.73 samples/sec   Loss 0.3463 Epoch: 13   Global Step: 24750   Required: 5 hours
Training: 2025-04-06 03:05:25,491-Speed 389.74 samples/sec   Loss 0.3592 Epoch: 13   Global Step: 24800   Required: 5 hours
Training: 2025-04-06 03:05:41,910-Speed 389.79 samples/sec   Loss 0.3339 Epoch: 13   Global Step: 24850   Required: 5 hours
Training: 2025-04-06 03:05:58,329-Speed 389.80 samples/sec   Loss 0.3907 Epoch: 13   Global Step: 24900   Required: 5 hours
Training: 2025-04-06 03:06:14,745-Speed 389.88 samples/sec   Loss 0.3853 Epoch: 13   Global Step: 24950   Required: 5 hours
Training: 2025-04-06 03:06:31,161-Speed 389.85 samples/sec   Loss 0.3544 Epoch: 13   Global Step: 25000   Required: 5 hours
Training: 2025-04-06 03:06:47,580-Speed 389.80 samples/sec   Loss 0.3877 Epoch: 13   Global Step: 25050   Required: 5 hours
Training: 2025-04-06 03:07:03,998-Speed 389.82 samples/sec   Loss 0.3692 Epoch: 13   Global Step: 25100   Required: 5 hours
Training: 2025-04-06 03:07:20,420-Speed 389.72 samples/sec   Loss 0.3762 Epoch: 13   Global Step: 25150   Required: 5 hours
Training: 2025-04-06 03:07:36,839-Speed 389.79 samples/sec   Loss 0.3441 Epoch: 13   Global Step: 25200   Required: 5 hours
Training: 2025-04-06 03:07:53,263-Speed 389.68 samples/sec   Loss 0.3757 Epoch: 13   Global Step: 25250   Required: 5 hours
Training: 2025-04-06 03:08:09,682-Speed 389.80 samples/sec   Loss 0.3808 Epoch: 13   Global Step: 25300   Required: 5 hours
Training: 2025-04-06 03:08:26,104-Speed 389.71 samples/sec   Loss 0.3955 Epoch: 13   Global Step: 25350   Required: 5 hours
Training: 2025-04-06 03:08:42,521-Speed 389.85 samples/sec   Loss 0.3859 Epoch: 13   Global Step: 25400   Required: 5 hours
Training: 2025-04-06 03:08:58,937-Speed 389.86 samples/sec   Loss 0.3877 Epoch: 13   Global Step: 25450   Required: 5 hours
Training: 2025-04-06 03:09:15,349-Speed 389.96 samples/sec   Loss 0.3709 Epoch: 13   Global Step: 25500   Required: 5 hours
Training: 2025-04-06 03:09:31,760-Speed 389.99 samples/sec   Loss 0.4179 Epoch: 13   Global Step: 25550   Required: 5 hours
Training: 2025-04-06 03:09:48,170-Speed 390.02 samples/sec   Loss 0.3752 Epoch: 13   Global Step: 25600   Required: 5 hours
Training: 2025-04-06 03:10:04,586-Speed 389.86 samples/sec   Loss 0.4085 Epoch: 13   Global Step: 25650   Required: 5 hours
Training: 2025-04-06 03:10:20,998-Speed 389.95 samples/sec   Loss 0.4268 Epoch: 13   Global Step: 25700   Required: 5 hours
Training: 2025-04-06 03:10:37,418-Speed 389.77 samples/sec   Loss 0.3900 Epoch: 13   Global Step: 25750   Required: 5 hours
Training: 2025-04-06 03:10:53,835-Speed 389.86 samples/sec   Loss 0.3676 Epoch: 13   Global Step: 25800   Required: 5 hours
Training: 2025-04-06 03:11:10,255-Speed 389.76 samples/sec   Loss 0.3868 Epoch: 13   Global Step: 25850   Required: 5 hours
Training: 2025-04-06 03:11:26,671-Speed 389.86 samples/sec   Loss 0.3804 Epoch: 13   Global Step: 25900   Required: 5 hours
Training: 2025-04-06 03:11:43,086-Speed 389.90 samples/sec   Loss 0.3908 Epoch: 13   Global Step: 25950   Required: 5 hours
Training: 2025-04-06 03:11:59,505-Speed 389.81 samples/sec   Loss 0.3895 Epoch: 13   Global Step: 26000   Required: 5 hours
Training: 2025-04-06 03:12:15,919-Speed 389.92 samples/sec   Loss 0.3793 Epoch: 13   Global Step: 26050   Required: 5 hours
Training: 2025-04-06 03:12:32,332-Speed 389.92 samples/sec   Loss 0.3970 Epoch: 13   Global Step: 26100   Required: 5 hours
Training: 2025-04-06 03:12:48,746-Speed 389.92 samples/sec   Loss 0.3826 Epoch: 13   Global Step: 26150   Required: 5 hours
Training: 2025-04-06 03:13:05,165-Speed 389.80 samples/sec   Loss 0.3625 Epoch: 13   Global Step: 26200   Required: 5 hours
Training: 2025-04-06 03:13:38,844-[lfw][26236]XNorm: 17.091543
Training: 2025-04-06 03:13:38,844-[lfw][26236]Accuracy-Flip: 0.81033+-0.01598
Training: 2025-04-06 03:13:38,844-[lfw][26236]Accuracy-Highest: 0.82583
Training: 2025-04-06 03:14:04,363-[cfp_fp][26236]XNorm: 15.146086
Training: 2025-04-06 03:14:04,363-[cfp_fp][26236]Accuracy-Flip: 0.63529+-0.02082
Training: 2025-04-06 03:14:04,363-[cfp_fp][26236]Accuracy-Highest: 0.64786
Training: 2025-04-06 03:14:26,218-[agedb_30][26236]XNorm: 16.612383
