Training: 2025-04-10 02:42:10,402-rank_id: 0
Training: 2025-04-10 07:06:37,797-Speed 388.91 samples/sec   Loss 0.4800 Epoch: 11   Global Step: 44300   Required: 10 hours
Training: 2025-04-10 07:06:54,251-Speed 388.98 samples/sec   Loss 0.5119 Epoch: 11   Global Step: 44350   Required: 10 hours
Training: 2025-04-10 07:07:10,708-Speed 388.90 samples/sec   Loss 0.5059 Epoch: 11   Global Step: 44400   Required: 10 hours
Training: 2025-04-10 07:07:27,159-Speed 389.03 samples/sec   Loss 0.5117 Epoch: 11   Global Step: 44450   Required: 10 hours
Training: 2025-04-10 07:07:43,615-Speed 388.92 samples/sec   Loss 0.5112 Epoch: 11   Global Step: 44500   Required: 10 hours
Training: 2025-04-10 07:08:00,071-Speed 388.91 samples/sec   Loss 0.5038 Epoch: 11   Global Step: 44550   Required: 10 hours
Training: 2025-04-10 07:08:16,531-Speed 388.83 samples/sec   Loss 0.4844 Epoch: 11   Global Step: 44600   Required: 10 hours
Training: 2025-04-10 07:08:32,989-Speed 388.87 samples/sec   Loss 0.4717 Epoch: 11   Global Step: 44650   Required: 10 hours
Training: 2025-04-10 07:08:49,448-Speed 388.85 samples/sec   Loss 0.5502 Epoch: 11   Global Step: 44700   Required: 10 hours
Training: 2025-04-10 07:09:05,907-Speed 388.86 samples/sec   Loss 0.4976 Epoch: 11   Global Step: 44750   Required: 10 hours
Training: 2025-04-10 07:09:22,362-Speed 388.93 samples/sec   Loss 0.5066 Epoch: 11   Global Step: 44800   Required: 10 hours
Training: 2025-04-10 07:09:38,820-Speed 388.89 samples/sec   Loss 0.4661 Epoch: 11   Global Step: 44850   Required: 10 hours
Training: 2025-04-10 07:09:55,276-Speed 388.92 samples/sec   Loss 0.4722 Epoch: 11   Global Step: 44900   Required: 10 hours
Training: 2025-04-10 07:10:11,732-Speed 388.91 samples/sec   Loss 0.4920 Epoch: 11   Global Step: 44950   Required: 10 hours
Training: 2025-04-10 07:10:46,260-[lfw][44988]XNorm: 16.382669
Training: 2025-04-10 07:10:46,260-[lfw][44988]Accuracy-Flip: 0.81067+-0.01574
Training: 2025-04-10 07:10:46,260-[lfw][44988]Accuracy-Highest: 0.83000
Training: 2025-04-10 07:11:11,792-[cfp_fp][44988]XNorm: 15.729969
Training: 2025-04-10 07:11:11,792-[cfp_fp][44988]Accuracy-Flip: 0.64286+-0.01841
Training: 2025-04-10 07:11:11,792-[cfp_fp][44988]Accuracy-Highest: 0.66357
Training: 2025-04-10 07:11:33,641-[agedb_30][44988]XNorm: 15.371914
Training: 2025-04-10 07:11:33,641-[agedb_30][44988]Accuracy-Flip: 0.53583+-0.01484
Training: 2025-04-10 07:11:33,641-[agedb_30][44988]Accuracy-Highest: 0.54100
Training: 2025-04-10 07:11:55,586-[calfw][44988]XNorm: 16.768452
Training: 2025-04-10 07:11:55,586-[calfw][44988]Accuracy-Flip: 0.64967+-0.01950
Training: 2025-04-10 07:11:55,586-[calfw][44988]Accuracy-Highest: 0.67667
Training: 2025-04-10 07:12:17,604-[cplfw][44988]XNorm: 13.375583
Training: 2025-04-10 07:12:17,604-[cplfw][44988]Accuracy-Flip: 0.62550+-0.02273
Training: 2025-04-10 07:12:17,604-[cplfw][44988]Accuracy-Highest: 0.63733
Training: 2025-04-10 07:12:21,751-Speed 49.22 samples/sec   Loss 0.5008 Epoch: 12   Global Step: 45000   Required: 10 hours
Training: 2025-04-10 07:12:38,184-Speed 389.48 samples/sec   Loss 0.4158 Epoch: 12   Global Step: 45050   Required: 10 hours
Training: 2025-04-10 07:12:54,620-Speed 389.37 samples/sec   Loss 0.4258 Epoch: 12   Global Step: 45100   Required: 10 hours
Training: 2025-04-10 07:13:11,060-Speed 389.30 samples/sec   Loss 0.4272 Epoch: 12   Global Step: 45150   Required: 10 hours
Training: 2025-04-10 07:13:27,504-Speed 389.20 samples/sec   Loss 0.4519 Epoch: 12   Global Step: 45200   Required: 10 hours
Training: 2025-04-10 07:13:43,950-Speed 389.18 samples/sec   Loss 0.4684 Epoch: 12   Global Step: 45250   Required: 10 hours
Training: 2025-04-10 07:14:00,398-Speed 389.10 samples/sec   Loss 0.4520 Epoch: 12   Global Step: 45300   Required: 10 hours
Training: 2025-04-10 07:14:16,844-Speed 389.17 samples/sec   Loss 0.4321 Epoch: 12   Global Step: 45350   Required: 10 hours
Training: 2025-04-10 07:14:33,292-Speed 389.09 samples/sec   Loss 0.4222 Epoch: 12   Global Step: 45400   Required: 10 hours
Training: 2025-04-10 07:14:49,740-Speed 389.11 samples/sec   Loss 0.4389 Epoch: 12   Global Step: 45450   Required: 10 hours
Training: 2025-04-10 07:15:06,196-Speed 388.93 samples/sec   Loss 0.4364 Epoch: 12   Global Step: 45500   Required: 10 hours
Training: 2025-04-10 07:15:22,647-Speed 389.02 samples/sec   Loss 0.4437 Epoch: 12   Global Step: 45550   Required: 10 hours
Training: 2025-04-10 07:15:39,096-Speed 389.08 samples/sec   Loss 0.4234 Epoch: 12   Global Step: 45600   Required: 10 hours
Training: 2025-04-10 07:15:55,549-Speed 388.99 samples/sec   Loss 0.4289 Epoch: 12   Global Step: 45650   Required: 10 hours
Training: 2025-04-10 07:16:12,002-Speed 388.99 samples/sec   Loss 0.4470 Epoch: 12   Global Step: 45700   Required: 10 hours
Training: 2025-04-10 07:16:28,459-Speed 388.91 samples/sec   Loss 0.4354 Epoch: 12   Global Step: 45750   Required: 10 hours
Training: 2025-04-10 07:16:44,913-Speed 388.97 samples/sec   Loss 0.4280 Epoch: 12   Global Step: 45800   Required: 10 hours
Training: 2025-04-10 07:17:01,367-Speed 388.95 samples/sec   Loss 0.4082 Epoch: 12   Global Step: 45850   Required: 10 hours
Training: 2025-04-10 07:17:17,830-Speed 388.76 samples/sec   Loss 0.4758 Epoch: 12   Global Step: 45900   Required: 10 hours
Training: 2025-04-10 07:17:34,287-Speed 388.89 samples/sec   Loss 0.4205 Epoch: 12   Global Step: 45950   Required: 10 hours
Training: 2025-04-10 07:17:50,739-Speed 389.00 samples/sec   Loss 0.4308 Epoch: 12   Global Step: 46000   Required: 10 hours
Training: 2025-04-10 07:18:07,194-Speed 388.95 samples/sec   Loss 0.4486 Epoch: 12   Global Step: 46050   Required: 10 hours
Training: 2025-04-10 07:18:23,651-Speed 388.89 samples/sec   Loss 0.4592 Epoch: 12   Global Step: 46100   Required: 10 hours
Training: 2025-04-10 07:18:40,110-Speed 388.86 samples/sec   Loss 0.4767 Epoch: 12   Global Step: 46150   Required: 10 hours
Training: 2025-04-10 07:18:56,566-Speed 388.91 samples/sec   Loss 0.4309 Epoch: 12   Global Step: 46200   Required: 10 hours
Training: 2025-04-10 07:19:13,020-Speed 388.97 samples/sec   Loss 0.4499 Epoch: 12   Global Step: 46250   Required: 10 hours
Training: 2025-04-10 07:19:29,473-Speed 388.98 samples/sec   Loss 0.4803 Epoch: 12   Global Step: 46300   Required: 10 hours
Training: 2025-04-10 07:19:45,929-Speed 388.93 samples/sec   Loss 0.4441 Epoch: 12   Global Step: 46350   Required: 10 hours
Training: 2025-04-10 07:20:02,384-Speed 388.95 samples/sec   Loss 0.4481 Epoch: 12   Global Step: 46400   Required: 10 hours
Training: 2025-04-10 07:20:18,841-Speed 388.89 samples/sec   Loss 0.4740 Epoch: 12   Global Step: 46450   Required: 10 hours
Training: 2025-04-10 07:20:35,297-Speed 388.91 samples/sec   Loss 0.4737 Epoch: 12   Global Step: 46500   Required: 10 hours
Training: 2025-04-10 07:20:51,760-Speed 388.76 samples/sec   Loss 0.4864 Epoch: 12   Global Step: 46550   Required: 10 hours
Training: 2025-04-10 07:21:08,218-Speed 388.86 samples/sec   Loss 0.4529 Epoch: 12   Global Step: 46600   Required: 10 hours
Training: 2025-04-10 07:21:24,672-Speed 388.98 samples/sec   Loss 0.4541 Epoch: 12   Global Step: 46650   Required: 10 hours
Training: 2025-04-10 07:21:41,124-Speed 389.02 samples/sec   Loss 0.4632 Epoch: 12   Global Step: 46700   Required: 10 hours
Training: 2025-04-10 07:21:57,577-Speed 389.00 samples/sec   Loss 0.4409 Epoch: 12   Global Step: 46750   Required: 10 hours
Training: 2025-04-10 07:22:14,030-Speed 388.97 samples/sec   Loss 0.4568 Epoch: 12   Global Step: 46800   Required: 10 hours
Training: 2025-04-10 07:22:30,485-Speed 388.96 samples/sec   Loss 0.4400 Epoch: 12   Global Step: 46850   Required: 10 hours
Training: 2025-04-10 07:22:46,939-Speed 388.97 samples/sec   Loss 0.4626 Epoch: 12   Global Step: 46900   Required: 10 hours
Training: 2025-04-10 07:23:03,393-Speed 388.95 samples/sec   Loss 0.4571 Epoch: 12   Global Step: 46950   Required: 10 hours
Training: 2025-04-10 07:23:19,853-Speed 388.84 samples/sec   Loss 0.4253 Epoch: 12   Global Step: 47000   Required: 10 hours
Training: 2025-04-10 07:23:36,311-Speed 388.88 samples/sec   Loss 0.4466 Epoch: 12   Global Step: 47050   Required: 10 hours
Training: 2025-04-10 07:23:52,764-Speed 388.97 samples/sec   Loss 0.4504 Epoch: 12   Global Step: 47100   Required: 10 hours
Training: 2025-04-10 07:24:09,216-Speed 389.03 samples/sec   Loss 0.4572 Epoch: 12   Global Step: 47150   Required: 10 hours
Training: 2025-04-10 07:24:25,668-Speed 389.01 samples/sec   Loss 0.4813 Epoch: 12   Global Step: 47200   Required: 10 hours
Training: 2025-04-10 07:24:42,121-Speed 388.99 samples/sec   Loss 0.4389 Epoch: 12   Global Step: 47250   Required: 10 hours
Training: 2025-04-10 07:24:58,572-Speed 389.02 samples/sec   Loss 0.4685 Epoch: 12   Global Step: 47300   Required: 10 hours
Training: 2025-04-10 07:25:15,027-Speed 388.94 samples/sec   Loss 0.4989 Epoch: 12   Global Step: 47350   Required: 10 hours
Training: 2025-04-10 07:25:31,485-Speed 388.89 samples/sec   Loss 0.4834 Epoch: 12   Global Step: 47400   Required: 10 hours
Training: 2025-04-10 07:25:47,941-Speed 388.91 samples/sec   Loss 0.4749 Epoch: 12   Global Step: 47450   Required: 10 hours
Training: 2025-04-10 07:26:04,398-Speed 388.90 samples/sec   Loss 0.4711 Epoch: 12   Global Step: 47500   Required: 10 hours
Training: 2025-04-10 07:26:20,857-Speed 388.84 samples/sec   Loss 0.4828 Epoch: 12   Global Step: 47550   Required: 10 hours
Training: 2025-04-10 07:26:37,313-Speed 388.91 samples/sec   Loss 0.4592 Epoch: 12   Global Step: 47600   Required: 10 hours
Training: 2025-04-10 07:26:53,772-Speed 388.85 samples/sec   Loss 0.5038 Epoch: 12   Global Step: 47650   Required: 10 hours
Training: 2025-04-10 07:27:10,230-Speed 388.87 samples/sec   Loss 0.4919 Epoch: 12   Global Step: 47700   Required: 10 hours
Training: 2025-04-10 07:27:26,694-Speed 388.75 samples/sec   Loss 0.4661 Epoch: 12   Global Step: 47750   Required: 10 hours
Training: 2025-04-10 07:27:43,156-Speed 388.78 samples/sec   Loss 0.4758 Epoch: 12   Global Step: 47800   Required: 10 hours
Training: 2025-04-10 07:27:59,621-Speed 388.69 samples/sec   Loss 0.4425 Epoch: 12   Global Step: 47850   Required: 10 hours
Training: 2025-04-10 07:28:16,085-Speed 388.75 samples/sec   Loss 0.4719 Epoch: 12   Global Step: 47900   Required: 10 hours
Training: 2025-04-10 07:28:32,547-Speed 388.76 samples/sec   Loss 0.4954 Epoch: 12   Global Step: 47950   Required: 10 hours
Training: 2025-04-10 07:28:49,009-Speed 388.80 samples/sec   Loss 0.4591 Epoch: 12   Global Step: 48000   Required: 10 hours
Training: 2025-04-10 07:29:05,466-Speed 388.89 samples/sec   Loss 0.4604 Epoch: 12   Global Step: 48050   Required: 10 hours
Training: 2025-04-10 07:29:21,921-Speed 388.92 samples/sec   Loss 0.4592 Epoch: 12   Global Step: 48100   Required: 10 hours
Training: 2025-04-10 07:29:38,382-Speed 388.81 samples/sec   Loss 0.4858 Epoch: 12   Global Step: 48150   Required: 10 hours
Training: 2025-04-10 07:29:54,839-Speed 388.89 samples/sec   Loss 0.4912 Epoch: 12   Global Step: 48200   Required: 10 hours
Training: 2025-04-10 07:30:11,297-Speed 388.88 samples/sec   Loss 0.4496 Epoch: 12   Global Step: 48250   Required: 10 hours
Training: 2025-04-10 07:30:27,750-Speed 388.98 samples/sec   Loss 0.4694 Epoch: 12   Global Step: 48300   Required: 10 hours
Training: 2025-04-10 07:30:44,203-Speed 388.99 samples/sec   Loss 0.4756 Epoch: 12   Global Step: 48350   Required: 10 hours
Training: 2025-04-10 07:31:00,653-Speed 389.06 samples/sec   Loss 0.4987 Epoch: 12   Global Step: 48400   Required: 10 hours
Training: 2025-04-10 07:31:17,106-Speed 388.99 samples/sec   Loss 0.4689 Epoch: 12   Global Step: 48450   Required: 10 hours
Training: 2025-04-10 07:31:33,559-Speed 388.98 samples/sec   Loss 0.4581 Epoch: 12   Global Step: 48500   Required: 10 hours
Training: 2025-04-10 07:31:50,011-Speed 389.02 samples/sec   Loss 0.4678 Epoch: 12   Global Step: 48550   Required: 10 hours
Training: 2025-04-10 07:32:06,463-Speed 389.02 samples/sec   Loss 0.4784 Epoch: 12   Global Step: 48600   Required: 10 hours
Training: 2025-04-10 07:32:22,919-Speed 388.93 samples/sec   Loss 0.4879 Epoch: 12   Global Step: 48650   Required: 10 hours
Training: 2025-04-10 07:32:39,374-Speed 388.94 samples/sec   Loss 0.4789 Epoch: 12   Global Step: 48700   Required: 10 hours
Training: 2025-04-10 07:33:13,635-[lfw][48737]XNorm: 18.402194
Training: 2025-04-10 07:33:13,636-[lfw][48737]Accuracy-Flip: 0.82200+-0.01991
Training: 2025-04-10 07:33:13,636-[lfw][48737]Accuracy-Highest: 0.83000
Training: 2025-04-10 07:33:39,249-[cfp_fp][48737]XNorm: 15.769125
Training: 2025-04-10 07:33:39,249-[cfp_fp][48737]Accuracy-Flip: 0.66200+-0.02526
Training: 2025-04-10 07:33:39,249-[cfp_fp][48737]Accuracy-Highest: 0.66357
Training: 2025-04-10 07:34:01,178-[agedb_30][48737]XNorm: 18.234185
Training: 2025-04-10 07:34:01,178-[agedb_30][48737]Accuracy-Flip: 0.52550+-0.01302
Training: 2025-04-10 07:34:01,178-[agedb_30][48737]Accuracy-Highest: 0.54100
Training: 2025-04-10 07:34:23,209-[calfw][48737]XNorm: 18.831788
Training: 2025-04-10 07:34:23,209-[calfw][48737]Accuracy-Flip: 0.67367+-0.01404
Training: 2025-04-10 07:34:23,209-[calfw][48737]Accuracy-Highest: 0.67667
Training: 2025-04-10 07:34:45,320-[cplfw][48737]XNorm: 15.138863
Training: 2025-04-10 07:34:45,321-[cplfw][48737]Accuracy-Flip: 0.62750+-0.01304
Training: 2025-04-10 07:34:45,321-[cplfw][48737]Accuracy-Highest: 0.63733
Training: 2025-04-10 07:34:49,751-Speed 49.09 samples/sec   Loss 0.4472 Epoch: 13   Global Step: 48750   Required: 10 hours
Training: 2025-04-10 07:35:06,187-Speed 389.38 samples/sec   Loss 0.3745 Epoch: 13   Global Step: 48800   Required: 10 hours
Training: 2025-04-10 07:35:22,627-Speed 389.30 samples/sec   Loss 0.3894 Epoch: 13   Global Step: 48850   Required: 10 hours
Training: 2025-04-10 07:35:39,073-Speed 389.17 samples/sec   Loss 0.4158 Epoch: 13   Global Step: 48900   Required: 10 hours
Training: 2025-04-10 07:35:55,525-Speed 389.01 samples/sec   Loss 0.4077 Epoch: 13   Global Step: 48950   Required: 10 hours
Training: 2025-04-10 07:36:11,975-Speed 389.05 samples/sec   Loss 0.4151 Epoch: 13   Global Step: 49000   Required: 10 hours
Training: 2025-04-10 07:36:28,430-Speed 388.95 samples/sec   Loss 0.4172 Epoch: 13   Global Step: 49050   Required: 10 hours
Training: 2025-04-10 07:36:44,885-Speed 388.95 samples/sec   Loss 0.4317 Epoch: 13   Global Step: 49100   Required: 10 hours
Training: 2025-04-10 07:37:01,341-Speed 388.91 samples/sec   Loss 0.4229 Epoch: 13   Global Step: 49150   Required: 10 hours
Training: 2025-04-10 07:37:17,802-Speed 388.80 samples/sec   Loss 0.4589 Epoch: 13   Global Step: 49200   Required: 10 hours
Training: 2025-04-10 07:37:34,263-Speed 388.80 samples/sec   Loss 0.4315 Epoch: 13   Global Step: 49250   Required: 10 hours
Training: 2025-04-10 07:37:50,724-Speed 388.80 samples/sec   Loss 0.4050 Epoch: 13   Global Step: 49300   Required: 10 hours
Training: 2025-04-10 07:38:07,183-Speed 388.86 samples/sec   Loss 0.3934 Epoch: 13   Global Step: 49350   Required: 10 hours
Training: 2025-04-10 07:38:23,643-Speed 388.81 samples/sec   Loss 0.4015 Epoch: 13   Global Step: 49400   Required: 10 hours
Training: 2025-04-10 07:38:40,106-Speed 388.77 samples/sec   Loss 0.3838 Epoch: 13   Global Step: 49450   Required: 10 hours
Training: 2025-04-10 07:38:56,562-Speed 388.91 samples/sec   Loss 0.4328 Epoch: 13   Global Step: 49500   Required: 10 hours
Training: 2025-04-10 07:39:13,019-Speed 388.89 samples/sec   Loss 0.4054 Epoch: 13   Global Step: 49550   Required: 10 hours
Training: 2025-04-10 07:39:29,473-Speed 388.96 samples/sec   Loss 0.4328 Epoch: 13   Global Step: 49600   Required: 10 hours
Training: 2025-04-10 07:39:45,932-Speed 388.84 samples/sec   Loss 0.4304 Epoch: 13   Global Step: 49650   Required: 10 hours
Training: 2025-04-10 07:40:02,394-Speed 388.78 samples/sec   Loss 0.4247 Epoch: 13   Global Step: 49700   Required: 10 hours
Training: 2025-04-10 07:40:18,856-Speed 388.78 samples/sec   Loss 0.4526 Epoch: 13   Global Step: 49750   Required: 10 hours
Training: 2025-04-10 07:40:35,314-Speed 388.88 samples/sec   Loss 0.4329 Epoch: 13   Global Step: 49800   Required: 10 hours
Training: 2025-04-10 07:40:51,770-Speed 388.91 samples/sec   Loss 0.4707 Epoch: 13   Global Step: 49850   Required: 10 hours
Training: 2025-04-10 07:41:08,229-Speed 388.85 samples/sec   Loss 0.4516 Epoch: 13   Global Step: 49900   Required: 10 hours
Training: 2025-04-10 07:41:24,684-Speed 388.95 samples/sec   Loss 0.4276 Epoch: 13   Global Step: 49950   Required: 10 hours
Training: 2025-04-10 07:41:41,140-Speed 388.91 samples/sec   Loss 0.4688 Epoch: 13   Global Step: 50000   Required: 10 hours
Training: 2025-04-10 07:41:57,600-Speed 388.84 samples/sec   Loss 0.4523 Epoch: 13   Global Step: 50050   Required: 10 hours
Training: 2025-04-10 07:42:14,061-Speed 388.78 samples/sec   Loss 0.4675 Epoch: 13   Global Step: 50100   Required: 10 hours
Training: 2025-04-10 07:42:30,523-Speed 388.79 samples/sec   Loss 0.4523 Epoch: 13   Global Step: 50150   Required: 10 hours
Training: 2025-04-10 07:42:46,975-Speed 389.01 samples/sec   Loss 0.4767 Epoch: 13   Global Step: 50200   Required: 10 hours
Training: 2025-04-10 07:43:03,427-Speed 389.01 samples/sec   Loss 0.4765 Epoch: 13   Global Step: 50250   Required: 10 hours
Training: 2025-04-10 07:43:19,886-Speed 388.86 samples/sec   Loss 0.4309 Epoch: 13   Global Step: 50300   Required: 10 hours
Training: 2025-04-10 07:43:36,343-Speed 388.88 samples/sec   Loss 0.4458 Epoch: 13   Global Step: 50350   Required: 10 hours
Training: 2025-04-10 07:43:52,802-Speed 388.85 samples/sec   Loss 0.4859 Epoch: 13   Global Step: 50400   Required: 10 hours
Training: 2025-04-10 07:44:09,266-Speed 388.75 samples/sec   Loss 0.4311 Epoch: 13   Global Step: 50450   Required: 10 hours
Training: 2025-04-10 07:44:25,721-Speed 388.94 samples/sec   Loss 0.4664 Epoch: 13   Global Step: 50500   Required: 10 hours
Training: 2025-04-10 07:44:42,179-Speed 388.87 samples/sec   Loss 0.4518 Epoch: 13   Global Step: 50550   Required: 10 hours
Training: 2025-04-10 07:44:58,636-Speed 388.90 samples/sec   Loss 0.4947 Epoch: 13   Global Step: 50600   Required: 10 hours
Training: 2025-04-10 07:45:15,090-Speed 388.95 samples/sec   Loss 0.4641 Epoch: 13   Global Step: 50650   Required: 10 hours
Training: 2025-04-10 07:45:31,548-Speed 388.88 samples/sec   Loss 0.4800 Epoch: 13   Global Step: 50700   Required: 10 hours
Training: 2025-04-10 07:45:48,004-Speed 388.90 samples/sec   Loss 0.4493 Epoch: 13   Global Step: 50750   Required: 10 hours
Training: 2025-04-10 07:46:04,466-Speed 388.80 samples/sec   Loss 0.4557 Epoch: 13   Global Step: 50800   Required: 10 hours
Training: 2025-04-10 07:46:20,925-Speed 388.84 samples/sec   Loss 0.4567 Epoch: 13   Global Step: 50850   Required: 10 hours
Training: 2025-04-10 07:46:37,382-Speed 388.91 samples/sec   Loss 0.4569 Epoch: 13   Global Step: 50900   Required: 10 hours
Training: 2025-04-10 07:46:53,841-Speed 388.84 samples/sec   Loss 0.4675 Epoch: 13   Global Step: 50950   Required: 10 hours
Training: 2025-04-10 07:47:10,298-Speed 388.90 samples/sec   Loss 0.4392 Epoch: 13   Global Step: 51000   Required: 10 hours
Training: 2025-04-10 07:47:26,757-Speed 388.85 samples/sec   Loss 0.4850 Epoch: 13   Global Step: 51050   Required: 10 hours
Training: 2025-04-10 07:47:43,215-Speed 388.87 samples/sec   Loss 0.4586 Epoch: 13   Global Step: 51100   Required: 10 hours
Training: 2025-04-10 07:47:59,671-Speed 388.92 samples/sec   Loss 0.4632 Epoch: 13   Global Step: 51150   Required: 10 hours
Training: 2025-04-10 07:48:16,126-Speed 388.94 samples/sec   Loss 0.4715 Epoch: 13   Global Step: 51200   Required: 10 hours
Training: 2025-04-10 07:48:32,582-Speed 388.91 samples/sec   Loss 0.4656 Epoch: 13   Global Step: 51250   Required: 10 hours
Training: 2025-04-10 07:48:49,037-Speed 388.95 samples/sec   Loss 0.4718 Epoch: 13   Global Step: 51300   Required: 10 hours
Training: 2025-04-10 07:49:05,495-Speed 388.86 samples/sec   Loss 0.4876 Epoch: 13   Global Step: 51350   Required: 10 hours
Training: 2025-04-10 07:49:21,950-Speed 388.94 samples/sec   Loss 0.4602 Epoch: 13   Global Step: 51400   Required: 10 hours
Training: 2025-04-10 07:49:38,406-Speed 388.94 samples/sec   Loss 0.4871 Epoch: 13   Global Step: 51450   Required: 10 hours
Training: 2025-04-10 07:49:54,861-Speed 388.94 samples/sec   Loss 0.4846 Epoch: 13   Global Step: 51500   Required: 10 hours
Training: 2025-04-10 07:50:11,315-Speed 388.96 samples/sec   Loss 0.4493 Epoch: 13   Global Step: 51550   Required: 10 hours
Training: 2025-04-10 07:50:27,769-Speed 388.96 samples/sec   Loss 0.4888 Epoch: 13   Global Step: 51600   Required: 10 hours
Training: 2025-04-10 07:50:44,228-Speed 388.86 samples/sec   Loss 0.4582 Epoch: 13   Global Step: 51650   Required: 10 hours
Training: 2025-04-10 07:51:00,690-Speed 388.77 samples/sec   Loss 0.4585 Epoch: 13   Global Step: 51700   Required: 10 hours
Training: 2025-04-10 07:51:17,151-Speed 388.81 samples/sec   Loss 0.4703 Epoch: 13   Global Step: 51750   Required: 10 hours
Training: 2025-04-10 07:51:33,609-Speed 388.87 samples/sec   Loss 0.4764 Epoch: 13   Global Step: 51800   Required: 10 hours
Training: 2025-04-10 07:51:50,060-Speed 389.02 samples/sec   Loss 0.4871 Epoch: 13   Global Step: 51850   Required: 10 hours
Training: 2025-04-10 07:52:06,511-Speed 389.06 samples/sec   Loss 0.4603 Epoch: 13   Global Step: 51900   Required: 10 hours
Training: 2025-04-10 07:52:22,961-Speed 389.04 samples/sec   Loss 0.4775 Epoch: 13   Global Step: 51950   Required: 10 hours
Training: 2025-04-10 07:52:39,421-Speed 388.83 samples/sec   Loss 0.4455 Epoch: 13   Global Step: 52000   Required: 10 hours
Training: 2025-04-10 07:52:55,876-Speed 388.94 samples/sec   Loss 0.4872 Epoch: 13   Global Step: 52050   Required: 10 hours
Training: 2025-04-10 07:53:12,333-Speed 388.90 samples/sec   Loss 0.4527 Epoch: 13   Global Step: 52100   Required: 10 hours
Training: 2025-04-10 07:53:28,787-Speed 388.95 samples/sec   Loss 0.4605 Epoch: 13   Global Step: 52150   Required: 10 hours
Training: 2025-04-10 07:53:45,246-Speed 388.87 samples/sec   Loss 0.4448 Epoch: 13   Global Step: 52200   Required: 10 hours
Training: 2025-04-10 07:54:01,703-Speed 388.88 samples/sec   Loss 0.4486 Epoch: 13   Global Step: 52250   Required: 10 hours
Training: 2025-04-10 07:54:18,159-Speed 388.92 samples/sec   Loss 0.4628 Epoch: 13   Global Step: 52300   Required: 10 hours
Training: 2025-04-10 07:54:34,612-Speed 389.00 samples/sec   Loss 0.4783 Epoch: 13   Global Step: 52350   Required: 10 hours
Training: 2025-04-10 07:54:51,065-Speed 388.98 samples/sec   Loss 0.4534 Epoch: 13   Global Step: 52400   Required: 10 hours
Training: 2025-04-10 07:55:07,518-Speed 389.01 samples/sec   Loss 0.4782 Epoch: 13   Global Step: 52450   Required: 10 hours
Training: 2025-04-10 07:55:41,289-[lfw][52486]XNorm: 16.522352
Training: 2025-04-10 07:55:41,289-[lfw][52486]Accuracy-Flip: 0.82483+-0.01407
Training: 2025-04-10 07:55:41,289-[lfw][52486]Accuracy-Highest: 0.83000
Training: 2025-04-10 07:56:06,796-[cfp_fp][52486]XNorm: 14.086444
Training: 2025-04-10 07:56:06,796-[cfp_fp][52486]Accuracy-Flip: 0.64386+-0.01975
Training: 2025-04-10 07:56:06,796-[cfp_fp][52486]Accuracy-Highest: 0.66357
Training: 2025-04-10 07:56:28,641-[agedb_30][52486]XNorm: 14.929090
Training: 2025-04-10 07:56:28,641-[agedb_30][52486]Accuracy-Flip: 0.52533+-0.01451
Training: 2025-04-10 07:56:28,641-[agedb_30][52486]Accuracy-Highest: 0.54100
Training: 2025-04-10 07:56:50,707-[calfw][52486]XNorm: 16.593893
Training: 2025-04-10 07:56:50,707-[calfw][52486]Accuracy-Flip: 0.68483+-0.01720
Training: 2025-04-10 07:56:50,707-[calfw][52486]Accuracy-Highest: 0.68483
Training: 2025-04-10 07:57:12,745-[cplfw][52486]XNorm: 13.068533
Training: 2025-04-10 07:57:12,745-[cplfw][52486]Accuracy-Flip: 0.63417+-0.01551
Training: 2025-04-10 07:57:12,745-[cplfw][52486]Accuracy-Highest: 0.63733
Training: 2025-04-10 07:57:17,569-Speed 49.21 samples/sec   Loss 0.4550 Epoch: 14   Global Step: 52500   Required: 10 hours
Training: 2025-04-10 07:57:34,004-Speed 389.42 samples/sec   Loss 0.4084 Epoch: 14   Global Step: 52550   Required: 10 hours
Training: 2025-04-10 07:57:50,445-Speed 389.26 samples/sec   Loss 0.3835 Epoch: 14   Global Step: 52600   Required: 10 hours
Training: 2025-04-10 07:58:06,896-Speed 389.05 samples/sec   Loss 0.3646 Epoch: 14   Global Step: 52650   Required: 10 hours
Training: 2025-04-10 07:58:23,348-Speed 389.01 samples/sec   Loss 0.4013 Epoch: 14   Global Step: 52700   Required: 10 hours
Training: 2025-04-10 07:58:39,800-Speed 389.02 samples/sec   Loss 0.3826 Epoch: 14   Global Step: 52750   Required: 10 hours
Training: 2025-04-10 07:58:56,257-Speed 388.89 samples/sec   Loss 0.4067 Epoch: 14   Global Step: 52800   Required: 10 hours
Training: 2025-04-10 07:59:12,716-Speed 388.84 samples/sec   Loss 0.4151 Epoch: 14   Global Step: 52850   Required: 10 hours
Training: 2025-04-10 07:59:29,179-Speed 388.75 samples/sec   Loss 0.4121 Epoch: 14   Global Step: 52900   Required: 10 hours
Training: 2025-04-10 07:59:45,640-Speed 388.80 samples/sec   Loss 0.3871 Epoch: 14   Global Step: 52950   Required: 10 hours
Training: 2025-04-10 08:00:02,104-Speed 388.75 samples/sec   Loss 0.4320 Epoch: 14   Global Step: 53000   Required: 10 hours
Training: 2025-04-10 08:00:18,563-Speed 388.83 samples/sec   Loss 0.4059 Epoch: 14   Global Step: 53050   Required: 10 hours
