Training: 2025-04-05 18:21:52,823-rank_id: 0
Training: 2025-04-05 19:13:11,452-Speed 389.81 samples/sec   Loss 0.4679 Epoch: 7   Global Step: 6850   Required: 4 hours
Training: 2025-04-05 19:13:27,869-Speed 389.83 samples/sec   Loss 0.4784 Epoch: 7   Global Step: 6900   Required: 4 hours
Training: 2025-04-05 19:13:44,289-Speed 389.78 samples/sec   Loss 0.4986 Epoch: 7   Global Step: 6950   Required: 4 hours
Training: 2025-04-05 19:14:00,711-Speed 389.72 samples/sec   Loss 0.5156 Epoch: 7   Global Step: 7000   Required: 4 hours
Training: 2025-04-05 19:14:17,128-Speed 389.83 samples/sec   Loss 0.5143 Epoch: 7   Global Step: 7050   Required: 4 hours
Training: 2025-04-05 19:14:33,556-Speed 389.59 samples/sec   Loss 0.5242 Epoch: 7   Global Step: 7100   Required: 4 hours
Training: 2025-04-05 19:14:49,982-Speed 389.67 samples/sec   Loss 0.5784 Epoch: 7   Global Step: 7150   Required: 4 hours
Training: 2025-04-05 19:15:06,403-Speed 389.76 samples/sec   Loss 0.5556 Epoch: 7   Global Step: 7200   Required: 4 hours
Training: 2025-04-05 19:15:22,830-Speed 389.60 samples/sec   Loss 0.5204 Epoch: 7   Global Step: 7250   Required: 4 hours
Training: 2025-04-05 19:15:39,258-Speed 389.59 samples/sec   Loss 0.5404 Epoch: 7   Global Step: 7300   Required: 4 hours
Training: 2025-04-05 19:15:55,686-Speed 389.58 samples/sec   Loss 0.5234 Epoch: 7   Global Step: 7350   Required: 4 hours
Training: 2025-04-05 19:16:12,109-Speed 389.71 samples/sec   Loss 0.5247 Epoch: 7   Global Step: 7400   Required: 4 hours
Training: 2025-04-05 19:16:28,527-Speed 389.82 samples/sec   Loss 0.5578 Epoch: 7   Global Step: 7450   Required: 4 hours
Training: 2025-04-05 19:17:05,558-[lfw][7496]XNorm: 19.638638
Training: 2025-04-05 19:17:05,558-[lfw][7496]Accuracy-Flip: 0.79383+-0.01498
Training: 2025-04-05 19:17:05,558-[lfw][7496]Accuracy-Highest: 0.80133
Training: 2025-04-05 19:17:31,148-[cfp_fp][7496]XNorm: 18.063698
Training: 2025-04-05 19:17:31,148-[cfp_fp][7496]Accuracy-Flip: 0.60957+-0.02185
Training: 2025-04-05 19:17:31,148-[cfp_fp][7496]Accuracy-Highest: 0.61786
Training: 2025-04-05 19:17:53,070-[agedb_30][7496]XNorm: 16.793339
Training: 2025-04-05 19:17:53,070-[agedb_30][7496]Accuracy-Flip: 0.51667+-0.01880
Training: 2025-04-05 19:17:53,070-[agedb_30][7496]Accuracy-Highest: 0.51667
Training: 2025-04-05 19:18:15,091-[calfw][7496]XNorm: 19.984589
Training: 2025-04-05 19:18:15,091-[calfw][7496]Accuracy-Flip: 0.61617+-0.00792
Training: 2025-04-05 19:18:15,091-[calfw][7496]Accuracy-Highest: 0.64200
Training: 2025-04-05 19:18:37,240-[cplfw][7496]XNorm: 17.164688
Training: 2025-04-05 19:18:37,240-[cplfw][7496]Accuracy-Flip: 0.60783+-0.01789
Training: 2025-04-05 19:18:37,241-[cplfw][7496]Accuracy-Highest: 0.62983
Training: 2025-04-05 19:18:38,746-Speed 49.15 samples/sec   Loss 0.4955 Epoch: 8   Global Step: 7500   Required: 4 hours
Training: 2025-04-05 19:18:55,136-Speed 390.48 samples/sec   Loss 0.3504 Epoch: 8   Global Step: 7550   Required: 4 hours
Training: 2025-04-05 19:19:11,533-Speed 390.32 samples/sec   Loss 0.3562 Epoch: 8   Global Step: 7600   Required: 4 hours
Training: 2025-04-05 19:19:27,935-Speed 390.20 samples/sec   Loss 0.3634 Epoch: 8   Global Step: 7650   Required: 4 hours
Training: 2025-04-05 19:19:44,339-Speed 390.16 samples/sec   Loss 0.3909 Epoch: 8   Global Step: 7700   Required: 4 hours
Training: 2025-04-05 19:20:00,745-Speed 390.10 samples/sec   Loss 0.3989 Epoch: 8   Global Step: 7750   Required: 4 hours
Training: 2025-04-05 19:20:17,146-Speed 390.21 samples/sec   Loss 0.3849 Epoch: 8   Global Step: 7800   Required: 4 hours
Training: 2025-04-05 19:20:33,551-Speed 390.14 samples/sec   Loss 0.4217 Epoch: 8   Global Step: 7850   Required: 4 hours
Training: 2025-04-05 19:20:49,962-Speed 389.97 samples/sec   Loss 0.4039 Epoch: 8   Global Step: 7900   Required: 4 hours
Training: 2025-04-05 19:21:06,373-Speed 389.98 samples/sec   Loss 0.4342 Epoch: 8   Global Step: 7950   Required: 4 hours
Training: 2025-04-05 19:21:22,790-Speed 389.86 samples/sec   Loss 0.4137 Epoch: 8   Global Step: 8000   Required: 4 hours
Training: 2025-04-05 19:21:39,202-Speed 389.95 samples/sec   Loss 0.4523 Epoch: 8   Global Step: 8050   Required: 4 hours
Training: 2025-04-05 19:21:55,614-Speed 389.96 samples/sec   Loss 0.4616 Epoch: 8   Global Step: 8100   Required: 4 hours
Training: 2025-04-05 19:22:12,028-Speed 389.92 samples/sec   Loss 0.4692 Epoch: 8   Global Step: 8150   Required: 4 hours
Training: 2025-04-05 19:22:28,439-Speed 389.99 samples/sec   Loss 0.4788 Epoch: 8   Global Step: 8200   Required: 4 hours
Training: 2025-04-05 19:22:44,853-Speed 389.91 samples/sec   Loss 0.4783 Epoch: 8   Global Step: 8250   Required: 4 hours
Training: 2025-04-05 19:23:01,264-Speed 389.97 samples/sec   Loss 0.4918 Epoch: 8   Global Step: 8300   Required: 4 hours
Training: 2025-04-05 19:23:17,683-Speed 389.81 samples/sec   Loss 0.5038 Epoch: 8   Global Step: 8350   Required: 4 hours
Training: 2025-04-05 19:23:34,102-Speed 389.80 samples/sec   Loss 0.4789 Epoch: 8   Global Step: 8400   Required: 4 hours
Training: 2025-04-05 19:24:06,823-[lfw][8433]XNorm: 17.940037
Training: 2025-04-05 19:24:06,823-[lfw][8433]Accuracy-Flip: 0.78933+-0.01628
Training: 2025-04-05 19:24:06,823-[lfw][8433]Accuracy-Highest: 0.80133
Training: 2025-04-05 19:24:32,644-[cfp_fp][8433]XNorm: 15.921945
Training: 2025-04-05 19:24:32,645-[cfp_fp][8433]Accuracy-Flip: 0.63771+-0.02141
Training: 2025-04-05 19:24:32,645-[cfp_fp][8433]Accuracy-Highest: 0.63771
Training: 2025-04-05 19:24:54,863-[agedb_30][8433]XNorm: 15.665768
Training: 2025-04-05 19:24:54,864-[agedb_30][8433]Accuracy-Flip: 0.51300+-0.01487
Training: 2025-04-05 19:24:54,864-[agedb_30][8433]Accuracy-Highest: 0.51667
Training: 2025-04-05 19:25:16,901-[calfw][8433]XNorm: 17.695054
Training: 2025-04-05 19:25:16,901-[calfw][8433]Accuracy-Flip: 0.64483+-0.02274
Training: 2025-04-05 19:25:16,901-[calfw][8433]Accuracy-Highest: 0.64483
Training: 2025-04-05 19:25:38,840-[cplfw][8433]XNorm: 15.346454
Training: 2025-04-05 19:25:38,840-[cplfw][8433]Accuracy-Flip: 0.62183+-0.01506
Training: 2025-04-05 19:25:38,840-[cplfw][8433]Accuracy-Highest: 0.62983
Training: 2025-04-05 19:25:44,656-Speed 49.02 samples/sec   Loss 0.4292 Epoch: 9   Global Step: 8450   Required: 4 hours
Training: 2025-04-05 19:26:01,048-Speed 390.44 samples/sec   Loss 0.3419 Epoch: 9   Global Step: 8500   Required: 4 hours
Training: 2025-04-05 19:26:17,447-Speed 390.28 samples/sec   Loss 0.3151 Epoch: 9   Global Step: 8550   Required: 4 hours
Training: 2025-04-05 19:26:33,847-Speed 390.24 samples/sec   Loss 0.3247 Epoch: 9   Global Step: 8600   Required: 4 hours
Training: 2025-04-05 19:26:50,265-Speed 389.83 samples/sec   Loss 0.3512 Epoch: 9   Global Step: 8650   Required: 4 hours
Training: 2025-04-05 19:27:06,676-Speed 389.97 samples/sec   Loss 0.3851 Epoch: 9   Global Step: 8700   Required: 4 hours
Training: 2025-04-05 19:27:23,085-Speed 390.05 samples/sec   Loss 0.3655 Epoch: 9   Global Step: 8750   Required: 4 hours
Training: 2025-04-05 19:27:39,501-Speed 389.87 samples/sec   Loss 0.3550 Epoch: 9   Global Step: 8800   Required: 4 hours
Training: 2025-04-05 19:27:55,916-Speed 389.87 samples/sec   Loss 0.4121 Epoch: 9   Global Step: 8850   Required: 4 hours
Training: 2025-04-05 19:28:12,334-Speed 389.83 samples/sec   Loss 0.4024 Epoch: 9   Global Step: 8900   Required: 4 hours
Training: 2025-04-05 19:28:28,746-Speed 389.95 samples/sec   Loss 0.3814 Epoch: 9   Global Step: 8950   Required: 4 hours
Training: 2025-04-05 19:28:45,161-Speed 389.90 samples/sec   Loss 0.4079 Epoch: 9   Global Step: 9000   Required: 4 hours
Training: 2025-04-05 19:29:01,579-Speed 389.82 samples/sec   Loss 0.4034 Epoch: 9   Global Step: 9050   Required: 3 hours
Training: 2025-04-05 19:29:17,998-Speed 389.80 samples/sec   Loss 0.4242 Epoch: 9   Global Step: 9100   Required: 3 hours
Training: 2025-04-05 19:29:34,413-Speed 389.89 samples/sec   Loss 0.4220 Epoch: 9   Global Step: 9150   Required: 3 hours
Training: 2025-04-05 19:29:50,824-Speed 389.98 samples/sec   Loss 0.4369 Epoch: 9   Global Step: 9200   Required: 3 hours
Training: 2025-04-05 19:30:07,239-Speed 389.89 samples/sec   Loss 0.4324 Epoch: 9   Global Step: 9250   Required: 3 hours
Training: 2025-04-05 19:30:23,651-Speed 389.95 samples/sec   Loss 0.4440 Epoch: 9   Global Step: 9300   Required: 3 hours
Training: 2025-04-05 19:30:40,066-Speed 389.89 samples/sec   Loss 0.4461 Epoch: 9   Global Step: 9350   Required: 3 hours
Training: 2025-04-05 19:31:08,508-[lfw][9370]XNorm: 16.592021
Training: 2025-04-05 19:31:08,508-[lfw][9370]Accuracy-Flip: 0.80117+-0.01677
Training: 2025-04-05 19:31:08,508-[lfw][9370]Accuracy-Highest: 0.80133
Training: 2025-04-05 19:31:34,022-[cfp_fp][9370]XNorm: 15.035422
Training: 2025-04-05 19:31:34,022-[cfp_fp][9370]Accuracy-Flip: 0.61871+-0.02925
Training: 2025-04-05 19:31:34,022-[cfp_fp][9370]Accuracy-Highest: 0.63771
Training: 2025-04-05 19:31:55,944-[agedb_30][9370]XNorm: 14.223222
Training: 2025-04-05 19:31:55,944-[agedb_30][9370]Accuracy-Flip: 0.51583+-0.01945
Training: 2025-04-05 19:31:55,944-[agedb_30][9370]Accuracy-Highest: 0.51667
Training: 2025-04-05 19:32:18,046-[calfw][9370]XNorm: 16.562031
Training: 2025-04-05 19:32:18,046-[calfw][9370]Accuracy-Flip: 0.63850+-0.01201
Training: 2025-04-05 19:32:18,046-[calfw][9370]Accuracy-Highest: 0.64483
Training: 2025-04-05 19:32:40,019-[cplfw][9370]XNorm: 14.408547
Training: 2025-04-05 19:32:40,019-[cplfw][9370]Accuracy-Flip: 0.61500+-0.02087
Training: 2025-04-05 19:32:40,019-[cplfw][9370]Accuracy-Highest: 0.62983
Training: 2025-04-05 19:32:49,999-Speed 49.26 samples/sec   Loss 0.3649 Epoch: 10   Global Step: 9400   Required: 4 hours
Training: 2025-04-05 19:33:06,393-Speed 390.40 samples/sec   Loss 0.2797 Epoch: 10   Global Step: 9450   Required: 3 hours
Training: 2025-04-05 19:33:22,792-Speed 390.25 samples/sec   Loss 0.2794 Epoch: 10   Global Step: 9500   Required: 3 hours
Training: 2025-04-05 19:33:39,200-Speed 390.07 samples/sec   Loss 0.2882 Epoch: 10   Global Step: 9550   Required: 3 hours
Training: 2025-04-05 19:33:55,616-Speed 389.88 samples/sec   Loss 0.3159 Epoch: 10   Global Step: 9600   Required: 3 hours
Training: 2025-04-05 19:34:12,030-Speed 389.92 samples/sec   Loss 0.3493 Epoch: 10   Global Step: 9650   Required: 3 hours
Training: 2025-04-05 19:34:28,443-Speed 389.92 samples/sec   Loss 0.3285 Epoch: 10   Global Step: 9700   Required: 3 hours
Training: 2025-04-05 19:34:44,863-Speed 389.79 samples/sec   Loss 0.3449 Epoch: 10   Global Step: 9750   Required: 3 hours
Training: 2025-04-05 19:35:01,283-Speed 389.76 samples/sec   Loss 0.3374 Epoch: 10   Global Step: 9800   Required: 3 hours
Training: 2025-04-05 19:35:17,704-Speed 389.76 samples/sec   Loss 0.3555 Epoch: 10   Global Step: 9850   Required: 3 hours
Training: 2025-04-05 19:35:34,141-Speed 389.36 samples/sec   Loss 0.3838 Epoch: 10   Global Step: 9900   Required: 3 hours
Training: 2025-04-05 19:35:50,614-Speed 388.51 samples/sec   Loss 0.3995 Epoch: 10   Global Step: 9950   Required: 3 hours
Training: 2025-04-05 19:36:07,120-Speed 387.78 samples/sec   Loss 0.3673 Epoch: 10   Global Step: 10000   Required: 3 hours
Training: 2025-04-05 19:36:23,611-Speed 388.09 samples/sec   Loss 0.3981 Epoch: 10   Global Step: 10050   Required: 3 hours
Training: 2025-04-05 19:36:40,109-Speed 387.94 samples/sec   Loss 0.3895 Epoch: 10   Global Step: 10100   Required: 3 hours
Training: 2025-04-05 19:36:56,596-Speed 388.19 samples/sec   Loss 0.3694 Epoch: 10   Global Step: 10150   Required: 3 hours
Training: 2025-04-05 19:37:13,077-Speed 388.35 samples/sec   Loss 0.4193 Epoch: 10   Global Step: 10200   Required: 3 hours
Training: 2025-04-05 19:37:29,656-Speed 386.03 samples/sec   Loss 0.3932 Epoch: 10   Global Step: 10250   Required: 3 hours
Training: 2025-04-05 19:37:46,169-Speed 387.58 samples/sec   Loss 0.4116 Epoch: 10   Global Step: 10300   Required: 3 hours
Training: 2025-04-05 19:38:10,870-[lfw][10307]XNorm: 17.055704
Training: 2025-04-05 19:38:10,870-[lfw][10307]Accuracy-Flip: 0.81150+-0.01610
Training: 2025-04-05 19:38:10,870-[lfw][10307]Accuracy-Highest: 0.81150
Training: 2025-04-05 19:38:38,134-[cfp_fp][10307]XNorm: 16.251922
Training: 2025-04-05 19:38:38,134-[cfp_fp][10307]Accuracy-Flip: 0.62100+-0.02114
Training: 2025-04-05 19:38:38,134-[cfp_fp][10307]Accuracy-Highest: 0.63771
Training: 2025-04-05 19:39:01,241-[agedb_30][10307]XNorm: 14.396531
Training: 2025-04-05 19:39:01,241-[agedb_30][10307]Accuracy-Flip: 0.52217+-0.02159
Training: 2025-04-05 19:39:01,241-[agedb_30][10307]Accuracy-Highest: 0.52217
Training: 2025-04-05 19:39:23,549-[calfw][10307]XNorm: 17.118150
Training: 2025-04-05 19:39:23,549-[calfw][10307]Accuracy-Flip: 0.65133+-0.01211
Training: 2025-04-05 19:39:23,549-[calfw][10307]Accuracy-Highest: 0.65133
Training: 2025-04-05 19:39:45,813-[cplfw][10307]XNorm: 14.723569
Training: 2025-04-05 19:39:45,813-[cplfw][10307]Accuracy-Flip: 0.62300+-0.01492
Training: 2025-04-05 19:39:45,813-[cplfw][10307]Accuracy-Highest: 0.62983
Training: 2025-04-05 19:40:00,189-Speed 47.75 samples/sec   Loss 0.3125 Epoch: 11   Global Step: 10350   Required: 3 hours
Training: 2025-04-05 19:40:16,585-Speed 390.34 samples/sec   Loss 0.2896 Epoch: 11   Global Step: 10400   Required: 3 hours
Training: 2025-04-05 19:40:32,991-Speed 390.12 samples/sec   Loss 0.3259 Epoch: 11   Global Step: 10450   Required: 3 hours
Training: 2025-04-05 19:40:49,399-Speed 390.04 samples/sec   Loss 0.3173 Epoch: 11   Global Step: 10500   Required: 3 hours
Training: 2025-04-05 19:41:05,815-Speed 389.88 samples/sec   Loss 0.3242 Epoch: 11   Global Step: 10550   Required: 3 hours
Training: 2025-04-05 19:41:22,224-Speed 390.03 samples/sec   Loss 0.3303 Epoch: 11   Global Step: 10600   Required: 3 hours
Training: 2025-04-05 19:41:38,634-Speed 390.01 samples/sec   Loss 0.3170 Epoch: 11   Global Step: 10650   Required: 3 hours
Training: 2025-04-05 19:41:55,051-Speed 389.83 samples/sec   Loss 0.3111 Epoch: 11   Global Step: 10700   Required: 3 hours
Training: 2025-04-05 19:42:11,473-Speed 389.72 samples/sec   Loss 0.3582 Epoch: 11   Global Step: 10750   Required: 3 hours
Training: 2025-04-05 19:42:27,891-Speed 389.83 samples/sec   Loss 0.3534 Epoch: 11   Global Step: 10800   Required: 3 hours
Training: 2025-04-05 19:42:44,307-Speed 389.87 samples/sec   Loss 0.3599 Epoch: 11   Global Step: 10850   Required: 3 hours
Training: 2025-04-05 19:43:00,724-Speed 389.83 samples/sec   Loss 0.3731 Epoch: 11   Global Step: 10900   Required: 3 hours
Training: 2025-04-05 19:43:17,146-Speed 389.72 samples/sec   Loss 0.3778 Epoch: 11   Global Step: 10950   Required: 3 hours
Training: 2025-04-05 19:43:33,568-Speed 389.73 samples/sec   Loss 0.3736 Epoch: 11   Global Step: 11000   Required: 3 hours
Training: 2025-04-05 19:43:49,989-Speed 389.76 samples/sec   Loss 0.3845 Epoch: 11   Global Step: 11050   Required: 3 hours
Training: 2025-04-05 19:44:06,412-Speed 389.70 samples/sec   Loss 0.3691 Epoch: 11   Global Step: 11100   Required: 3 hours
Training: 2025-04-05 19:44:22,835-Speed 389.70 samples/sec   Loss 0.3928 Epoch: 11   Global Step: 11150   Required: 3 hours
Training: 2025-04-05 19:44:39,255-Speed 389.77 samples/sec   Loss 0.4195 Epoch: 11   Global Step: 11200   Required: 3 hours
Training: 2025-04-05 19:45:15,632-[lfw][11244]XNorm: 17.955112
Training: 2025-04-05 19:45:15,633-[lfw][11244]Accuracy-Flip: 0.80583+-0.01254
Training: 2025-04-05 19:45:15,633-[lfw][11244]Accuracy-Highest: 0.81150
Training: 2025-04-05 19:45:41,167-[cfp_fp][11244]XNorm: 16.684277
Training: 2025-04-05 19:45:41,167-[cfp_fp][11244]Accuracy-Flip: 0.61714+-0.02009
Training: 2025-04-05 19:45:41,167-[cfp_fp][11244]Accuracy-Highest: 0.63771
Training: 2025-04-05 19:46:03,092-[agedb_30][11244]XNorm: 15.389557
Training: 2025-04-05 19:46:03,092-[agedb_30][11244]Accuracy-Flip: 0.53017+-0.02380
Training: 2025-04-05 19:46:03,092-[agedb_30][11244]Accuracy-Highest: 0.53017
Training: 2025-04-05 19:46:25,160-[calfw][11244]XNorm: 17.761285
Training: 2025-04-05 19:46:25,160-[calfw][11244]Accuracy-Flip: 0.64333+-0.02021
Training: 2025-04-05 19:46:25,160-[calfw][11244]Accuracy-Highest: 0.65133
Training: 2025-04-05 19:46:47,150-[cplfw][11244]XNorm: 15.333476
Training: 2025-04-05 19:46:47,150-[cplfw][11244]Accuracy-Flip: 0.62200+-0.01848
Training: 2025-04-05 19:46:47,150-[cplfw][11244]Accuracy-Highest: 0.62983
Training: 2025-04-05 19:46:49,290-Speed 49.22 samples/sec   Loss 0.3767 Epoch: 12   Global Step: 11250   Required: 3 hours
Training: 2025-04-05 19:47:05,688-Speed 390.29 samples/sec   Loss 0.3248 Epoch: 12   Global Step: 11300   Required: 3 hours
Training: 2025-04-05 19:47:22,092-Speed 390.14 samples/sec   Loss 0.3339 Epoch: 12   Global Step: 11350   Required: 3 hours
Training: 2025-04-05 19:47:38,497-Speed 390.14 samples/sec   Loss 0.3223 Epoch: 12   Global Step: 11400   Required: 3 hours
Training: 2025-04-05 19:47:54,903-Speed 390.09 samples/sec   Loss 0.2971 Epoch: 12   Global Step: 11450   Required: 3 hours
Training: 2025-04-05 19:48:11,313-Speed 390.01 samples/sec   Loss 0.2851 Epoch: 12   Global Step: 11500   Required: 3 hours
Training: 2025-04-05 19:48:27,720-Speed 390.10 samples/sec   Loss 0.3273 Epoch: 12   Global Step: 11550   Required: 3 hours
Training: 2025-04-05 19:48:44,129-Speed 390.02 samples/sec   Loss 0.3160 Epoch: 12   Global Step: 11600   Required: 3 hours
Training: 2025-04-05 19:49:00,537-Speed 390.06 samples/sec   Loss 0.3253 Epoch: 12   Global Step: 11650   Required: 3 hours
Training: 2025-04-05 19:49:16,949-Speed 389.95 samples/sec   Loss 0.3527 Epoch: 12   Global Step: 11700   Required: 3 hours
Training: 2025-04-05 19:49:33,360-Speed 390.00 samples/sec   Loss 0.3419 Epoch: 12   Global Step: 11750   Required: 3 hours
Training: 2025-04-05 19:49:49,771-Speed 389.98 samples/sec   Loss 0.3247 Epoch: 12   Global Step: 11800   Required: 3 hours
Training: 2025-04-05 19:50:06,188-Speed 389.84 samples/sec   Loss 0.3201 Epoch: 12   Global Step: 11850   Required: 3 hours
Training: 2025-04-05 19:50:22,608-Speed 389.78 samples/sec   Loss 0.3283 Epoch: 12   Global Step: 11900   Required: 3 hours
Training: 2025-04-05 19:50:39,025-Speed 389.85 samples/sec   Loss 0.3646 Epoch: 12   Global Step: 11950   Required: 3 hours
Training: 2025-04-05 19:50:55,442-Speed 389.85 samples/sec   Loss 0.3566 Epoch: 12   Global Step: 12000   Required: 3 hours
Training: 2025-04-05 19:51:11,852-Speed 390.00 samples/sec   Loss 0.3754 Epoch: 12   Global Step: 12050   Required: 3 hours
Training: 2025-04-05 19:51:28,267-Speed 389.89 samples/sec   Loss 0.3572 Epoch: 12   Global Step: 12100   Required: 3 hours
Training: 2025-04-05 19:51:44,680-Speed 389.92 samples/sec   Loss 0.3714 Epoch: 12   Global Step: 12150   Required: 3 hours
Training: 2025-04-05 19:52:16,839-[lfw][12181]XNorm: 17.763496
Training: 2025-04-05 19:52:16,839-[lfw][12181]Accuracy-Flip: 0.80050+-0.02159
Training: 2025-04-05 19:52:16,839-[lfw][12181]Accuracy-Highest: 0.81150
Training: 2025-04-05 19:52:42,367-[cfp_fp][12181]XNorm: 16.290746
Training: 2025-04-05 19:52:42,367-[cfp_fp][12181]Accuracy-Flip: 0.62729+-0.02466
Training: 2025-04-05 19:52:42,367-[cfp_fp][12181]Accuracy-Highest: 0.63771
Training: 2025-04-05 19:53:04,337-[agedb_30][12181]XNorm: 14.913231
Training: 2025-04-05 19:53:04,337-[agedb_30][12181]Accuracy-Flip: 0.50417+-0.01399
Training: 2025-04-05 19:53:04,337-[agedb_30][12181]Accuracy-Highest: 0.53017
Training: 2025-04-05 19:53:26,425-[calfw][12181]XNorm: 17.500817
Training: 2025-04-05 19:53:26,426-[calfw][12181]Accuracy-Flip: 0.64350+-0.01554
Training: 2025-04-05 19:53:26,426-[calfw][12181]Accuracy-Highest: 0.65133
Training: 2025-04-05 19:53:48,528-[cplfw][12181]XNorm: 15.341940
Training: 2025-04-05 19:53:48,528-[cplfw][12181]Accuracy-Flip: 0.61183+-0.01403
Training: 2025-04-05 19:53:48,528-[cplfw][12181]Accuracy-Highest: 0.62983
Training: 2025-04-05 19:53:54,912-Speed 49.14 samples/sec   Loss 0.3223 Epoch: 13   Global Step: 12200   Required: 3 hours
Training: 2025-04-05 19:54:11,306-Speed 390.39 samples/sec   Loss 0.2592 Epoch: 13   Global Step: 12250   Required: 3 hours
Training: 2025-04-05 19:54:27,700-Speed 390.38 samples/sec   Loss 0.2628 Epoch: 13   Global Step: 12300   Required: 3 hours
Training: 2025-04-05 19:54:44,099-Speed 390.28 samples/sec   Loss 0.2945 Epoch: 13   Global Step: 12350   Required: 3 hours
Training: 2025-04-05 19:55:00,501-Speed 390.19 samples/sec   Loss 0.2836 Epoch: 13   Global Step: 12400   Required: 3 hours
Training: 2025-04-05 19:55:16,899-Speed 390.28 samples/sec   Loss 0.2829 Epoch: 13   Global Step: 12450   Required: 3 hours
Training: 2025-04-05 19:55:33,304-Speed 390.13 samples/sec   Loss 0.2933 Epoch: 13   Global Step: 12500   Required: 3 hours
Training: 2025-04-05 19:55:49,712-Speed 390.06 samples/sec   Loss 0.2925 Epoch: 13   Global Step: 12550   Required: 3 hours
Training: 2025-04-05 19:56:06,120-Speed 390.05 samples/sec   Loss 0.3212 Epoch: 13   Global Step: 12600   Required: 3 hours
Training: 2025-04-05 19:56:22,533-Speed 389.94 samples/sec   Loss 0.3082 Epoch: 13   Global Step: 12650   Required: 3 hours
Training: 2025-04-05 19:56:38,943-Speed 390.02 samples/sec   Loss 0.3255 Epoch: 13   Global Step: 12700   Required: 3 hours
Training: 2025-04-05 19:56:55,352-Speed 390.02 samples/sec   Loss 0.3421 Epoch: 13   Global Step: 12750   Required: 3 hours
Training: 2025-04-05 19:57:11,762-Speed 390.01 samples/sec   Loss 0.3312 Epoch: 13   Global Step: 12800   Required: 3 hours
Training: 2025-04-05 19:57:28,173-Speed 389.99 samples/sec   Loss 0.3320 Epoch: 13   Global Step: 12850   Required: 3 hours
Training: 2025-04-05 19:57:44,583-Speed 390.00 samples/sec   Loss 0.3171 Epoch: 13   Global Step: 12900   Required: 3 hours
Training: 2025-04-05 19:58:00,996-Speed 389.94 samples/sec   Loss 0.3470 Epoch: 13   Global Step: 12950   Required: 3 hours
Training: 2025-04-05 19:58:17,411-Speed 389.89 samples/sec   Loss 0.3345 Epoch: 13   Global Step: 13000   Required: 3 hours
Training: 2025-04-05 19:58:33,831-Speed 389.78 samples/sec   Loss 0.3360 Epoch: 13   Global Step: 13050   Required: 3 hours
Training: 2025-04-05 19:58:50,243-Speed 389.97 samples/sec   Loss 0.3552 Epoch: 13   Global Step: 13100   Required: 3 hours
Training: 2025-04-05 19:59:18,118-[lfw][13118]XNorm: 16.902369
Training: 2025-04-05 19:59:18,118-[lfw][13118]Accuracy-Flip: 0.80000+-0.01263
Training: 2025-04-05 19:59:18,118-[lfw][13118]Accuracy-Highest: 0.81150
Training: 2025-04-05 19:59:43,699-[cfp_fp][13118]XNorm: 15.008465
Training: 2025-04-05 19:59:43,699-[cfp_fp][13118]Accuracy-Flip: 0.62814+-0.01997
Training: 2025-04-05 19:59:43,699-[cfp_fp][13118]Accuracy-Highest: 0.63771
Training: 2025-04-05 20:00:05,610-[agedb_30][13118]XNorm: 13.938872
Training: 2025-04-05 20:00:05,610-[agedb_30][13118]Accuracy-Flip: 0.52183+-0.01584
Training: 2025-04-05 20:00:05,610-[agedb_30][13118]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:00:27,633-[calfw][13118]XNorm: 16.577031
Training: 2025-04-05 20:00:27,633-[calfw][13118]Accuracy-Flip: 0.64450+-0.01111
Training: 2025-04-05 20:00:27,633-[calfw][13118]Accuracy-Highest: 0.65133
Training: 2025-04-05 20:00:49,637-[cplfw][13118]XNorm: 14.094658
Training: 2025-04-05 20:00:49,637-[cplfw][13118]Accuracy-Flip: 0.61917+-0.01823
Training: 2025-04-05 20:00:49,637-[cplfw][13118]Accuracy-Highest: 0.62983
Training: 2025-04-05 20:01:00,269-Speed 49.22 samples/sec   Loss 0.3239 Epoch: 14   Global Step: 13150   Required: 3 hours
Training: 2025-04-05 20:01:16,661-Speed 390.44 samples/sec   Loss 0.2579 Epoch: 14   Global Step: 13200   Required: 3 hours
Training: 2025-04-05 20:01:33,060-Speed 390.27 samples/sec   Loss 0.2643 Epoch: 14   Global Step: 13250   Required: 3 hours
Training: 2025-04-05 20:01:49,459-Speed 390.28 samples/sec   Loss 0.2859 Epoch: 14   Global Step: 13300   Required: 3 hours
Training: 2025-04-05 20:02:05,867-Speed 390.06 samples/sec   Loss 0.2533 Epoch: 14   Global Step: 13350   Required: 3 hours
Training: 2025-04-05 20:02:22,272-Speed 390.12 samples/sec   Loss 0.2626 Epoch: 14   Global Step: 13400   Required: 3 hours
Training: 2025-04-05 20:02:38,680-Speed 390.06 samples/sec   Loss 0.2741 Epoch: 14   Global Step: 13450   Required: 3 hours
Training: 2025-04-05 20:02:55,087-Speed 390.08 samples/sec   Loss 0.2723 Epoch: 14   Global Step: 13500   Required: 3 hours
Training: 2025-04-05 20:03:11,492-Speed 390.13 samples/sec   Loss 0.2857 Epoch: 14   Global Step: 13550   Required: 3 hours
Training: 2025-04-05 20:03:27,928-Speed 389.40 samples/sec   Loss 0.3032 Epoch: 14   Global Step: 13600   Required: 3 hours
