Training: 2025-04-09 03:36:56,908-rank_id: 0
Training: 2025-04-09 06:27:04,105-Speed 389.54 samples/sec   Loss 0.4982 Epoch: 9   Global Step: 27850   Required: 9 hours
Training: 2025-04-09 06:27:20,536-Speed 389.51 samples/sec   Loss 0.5280 Epoch: 9   Global Step: 27900   Required: 9 hours
Training: 2025-04-09 06:27:36,966-Speed 389.53 samples/sec   Loss 0.5291 Epoch: 9   Global Step: 27950   Required: 9 hours
Training: 2025-04-09 06:27:53,392-Speed 389.63 samples/sec   Loss 0.5201 Epoch: 9   Global Step: 28000   Required: 9 hours
Training: 2025-04-09 06:28:09,826-Speed 389.43 samples/sec   Loss 0.4698 Epoch: 9   Global Step: 28050   Required: 9 hours
Training: 2025-04-09 06:28:26,255-Speed 389.57 samples/sec   Loss 0.4753 Epoch: 9   Global Step: 28100   Required: 9 hours
Training: 2025-04-09 06:28:54,670-[lfw][28120]XNorm: 17.408606
Training: 2025-04-09 06:28:54,670-[lfw][28120]Accuracy-Flip: 0.80217+-0.01761
Training: 2025-04-09 06:28:54,670-[lfw][28120]Accuracy-Highest: 0.83283
Training: 2025-04-09 06:29:20,158-[cfp_fp][28120]XNorm: 16.207706
Training: 2025-04-09 06:29:20,158-[cfp_fp][28120]Accuracy-Flip: 0.63057+-0.01725
Training: 2025-04-09 06:29:20,158-[cfp_fp][28120]Accuracy-Highest: 0.65814
Training: 2025-04-09 06:29:41,998-[agedb_30][28120]XNorm: 15.841404
Training: 2025-04-09 06:29:41,999-[agedb_30][28120]Accuracy-Flip: 0.54617+-0.01526
Training: 2025-04-09 06:29:41,999-[agedb_30][28120]Accuracy-Highest: 0.54617
Training: 2025-04-09 06:30:04,010-[calfw][28120]XNorm: 17.705330
Training: 2025-04-09 06:30:04,010-[calfw][28120]Accuracy-Flip: 0.66417+-0.01718
Training: 2025-04-09 06:30:04,010-[calfw][28120]Accuracy-Highest: 0.67933
Training: 2025-04-09 06:30:26,051-[cplfw][28120]XNorm: 14.342692
Training: 2025-04-09 06:30:26,051-[cplfw][28120]Accuracy-Flip: 0.61083+-0.01899
Training: 2025-04-09 06:30:26,051-[cplfw][28120]Accuracy-Highest: 0.63733
Training: 2025-04-09 06:30:36,075-Speed 49.30 samples/sec   Loss 0.4710 Epoch: 10   Global Step: 28150   Required: 9 hours
Training: 2025-04-09 06:30:52,490-Speed 389.90 samples/sec   Loss 0.3996 Epoch: 10   Global Step: 28200   Required: 9 hours
Training: 2025-04-09 06:31:08,910-Speed 389.77 samples/sec   Loss 0.4094 Epoch: 10   Global Step: 28250   Required: 9 hours
Training: 2025-04-09 06:31:25,335-Speed 389.66 samples/sec   Loss 0.4121 Epoch: 10   Global Step: 28300   Required: 9 hours
Training: 2025-04-09 06:31:41,763-Speed 389.59 samples/sec   Loss 0.4088 Epoch: 10   Global Step: 28350   Required: 9 hours
Training: 2025-04-09 06:31:58,193-Speed 389.52 samples/sec   Loss 0.4412 Epoch: 10   Global Step: 28400   Required: 9 hours
Training: 2025-04-09 06:32:14,623-Speed 389.55 samples/sec   Loss 0.3962 Epoch: 10   Global Step: 28450   Required: 9 hours
Training: 2025-04-09 06:32:31,050-Speed 389.60 samples/sec   Loss 0.4361 Epoch: 10   Global Step: 28500   Required: 9 hours
Training: 2025-04-09 06:32:47,484-Speed 389.43 samples/sec   Loss 0.4309 Epoch: 10   Global Step: 28550   Required: 9 hours
Training: 2025-04-09 06:33:03,919-Speed 389.43 samples/sec   Loss 0.4574 Epoch: 10   Global Step: 28600   Required: 9 hours
Training: 2025-04-09 06:33:20,356-Speed 389.37 samples/sec   Loss 0.4320 Epoch: 10   Global Step: 28650   Required: 9 hours
Training: 2025-04-09 06:33:36,792-Speed 389.37 samples/sec   Loss 0.4294 Epoch: 10   Global Step: 28700   Required: 9 hours
Training: 2025-04-09 06:33:53,228-Speed 389.40 samples/sec   Loss 0.4536 Epoch: 10   Global Step: 28750   Required: 9 hours
Training: 2025-04-09 06:34:09,659-Speed 389.51 samples/sec   Loss 0.4343 Epoch: 10   Global Step: 28800   Required: 9 hours
Training: 2025-04-09 06:34:26,094-Speed 389.43 samples/sec   Loss 0.4712 Epoch: 10   Global Step: 28850   Required: 9 hours
Training: 2025-04-09 06:34:42,528-Speed 389.44 samples/sec   Loss 0.4641 Epoch: 10   Global Step: 28900   Required: 9 hours
Training: 2025-04-09 06:34:58,960-Speed 389.48 samples/sec   Loss 0.4459 Epoch: 10   Global Step: 28950   Required: 9 hours
Training: 2025-04-09 06:35:15,393-Speed 389.46 samples/sec   Loss 0.4687 Epoch: 10   Global Step: 29000   Required: 9 hours
Training: 2025-04-09 06:35:31,825-Speed 389.48 samples/sec   Loss 0.4342 Epoch: 10   Global Step: 29050   Required: 9 hours
Training: 2025-04-09 06:35:48,260-Speed 389.42 samples/sec   Loss 0.4601 Epoch: 10   Global Step: 29100   Required: 9 hours
Training: 2025-04-09 06:36:04,693-Speed 389.47 samples/sec   Loss 0.4628 Epoch: 10   Global Step: 29150   Required: 9 hours
Training: 2025-04-09 06:36:21,129-Speed 389.39 samples/sec   Loss 0.4355 Epoch: 10   Global Step: 29200   Required: 9 hours
Training: 2025-04-09 06:36:37,563-Speed 389.45 samples/sec   Loss 0.4877 Epoch: 10   Global Step: 29250   Required: 8 hours
Training: 2025-04-09 06:36:53,997-Speed 389.42 samples/sec   Loss 0.4747 Epoch: 10   Global Step: 29300   Required: 8 hours
Training: 2025-04-09 06:37:10,429-Speed 389.50 samples/sec   Loss 0.4454 Epoch: 10   Global Step: 29350   Required: 8 hours
Training: 2025-04-09 06:37:26,860-Speed 389.51 samples/sec   Loss 0.4788 Epoch: 10   Global Step: 29400   Required: 8 hours
Training: 2025-04-09 06:37:43,293-Speed 389.45 samples/sec   Loss 0.4763 Epoch: 10   Global Step: 29450   Required: 8 hours
Training: 2025-04-09 06:37:59,730-Speed 389.38 samples/sec   Loss 0.5010 Epoch: 10   Global Step: 29500   Required: 8 hours
Training: 2025-04-09 06:38:16,168-Speed 389.35 samples/sec   Loss 0.4755 Epoch: 10   Global Step: 29550   Required: 8 hours
Training: 2025-04-09 06:38:32,600-Speed 389.47 samples/sec   Loss 0.4975 Epoch: 10   Global Step: 29600   Required: 8 hours
Training: 2025-04-09 06:38:49,034-Speed 389.44 samples/sec   Loss 0.4718 Epoch: 10   Global Step: 29650   Required: 8 hours
Training: 2025-04-09 06:39:05,466-Speed 389.48 samples/sec   Loss 0.4835 Epoch: 10   Global Step: 29700   Required: 8 hours
Training: 2025-04-09 06:39:21,901-Speed 389.43 samples/sec   Loss 0.5269 Epoch: 10   Global Step: 29750   Required: 8 hours
Training: 2025-04-09 06:39:38,333-Speed 389.48 samples/sec   Loss 0.4949 Epoch: 10   Global Step: 29800   Required: 8 hours
Training: 2025-04-09 06:39:54,764-Speed 389.50 samples/sec   Loss 0.4722 Epoch: 10   Global Step: 29850   Required: 8 hours
Training: 2025-04-09 06:40:11,199-Speed 389.42 samples/sec   Loss 0.4738 Epoch: 10   Global Step: 29900   Required: 8 hours
Training: 2025-04-09 06:40:27,633-Speed 389.44 samples/sec   Loss 0.4511 Epoch: 10   Global Step: 29950   Required: 8 hours
Training: 2025-04-09 06:40:44,067-Speed 389.44 samples/sec   Loss 0.5103 Epoch: 10   Global Step: 30000   Required: 8 hours
Training: 2025-04-09 06:41:00,506-Speed 389.32 samples/sec   Loss 0.5083 Epoch: 10   Global Step: 30050   Required: 8 hours
Training: 2025-04-09 06:41:16,940-Speed 389.44 samples/sec   Loss 0.5015 Epoch: 10   Global Step: 30100   Required: 8 hours
Training: 2025-04-09 06:41:33,376-Speed 389.40 samples/sec   Loss 0.4928 Epoch: 10   Global Step: 30150   Required: 8 hours
Training: 2025-04-09 06:41:49,809-Speed 389.46 samples/sec   Loss 0.4805 Epoch: 10   Global Step: 30200   Required: 8 hours
Training: 2025-04-09 06:42:06,242-Speed 389.47 samples/sec   Loss 0.5065 Epoch: 10   Global Step: 30250   Required: 8 hours
Training: 2025-04-09 06:42:22,675-Speed 389.45 samples/sec   Loss 0.4933 Epoch: 10   Global Step: 30300   Required: 8 hours
Training: 2025-04-09 06:42:39,113-Speed 389.33 samples/sec   Loss 0.4741 Epoch: 10   Global Step: 30350   Required: 8 hours
Training: 2025-04-09 06:42:55,545-Speed 389.51 samples/sec   Loss 0.5146 Epoch: 10   Global Step: 30400   Required: 8 hours
Training: 2025-04-09 06:43:11,977-Speed 389.48 samples/sec   Loss 0.4653 Epoch: 10   Global Step: 30450   Required: 8 hours
Training: 2025-04-09 06:43:28,410-Speed 389.46 samples/sec   Loss 0.4777 Epoch: 10   Global Step: 30500   Required: 8 hours
Training: 2025-04-09 06:43:44,845-Speed 389.41 samples/sec   Loss 0.4904 Epoch: 10   Global Step: 30550   Required: 8 hours
Training: 2025-04-09 06:44:01,279-Speed 389.44 samples/sec   Loss 0.5103 Epoch: 10   Global Step: 30600   Required: 8 hours
Training: 2025-04-09 06:44:17,714-Speed 389.42 samples/sec   Loss 0.4891 Epoch: 10   Global Step: 30650   Required: 8 hours
Training: 2025-04-09 06:44:34,147-Speed 389.46 samples/sec   Loss 0.4771 Epoch: 10   Global Step: 30700   Required: 8 hours
Training: 2025-04-09 06:44:50,578-Speed 389.52 samples/sec   Loss 0.4979 Epoch: 10   Global Step: 30750   Required: 8 hours
Training: 2025-04-09 06:45:07,011-Speed 389.46 samples/sec   Loss 0.4434 Epoch: 10   Global Step: 30800   Required: 8 hours
Training: 2025-04-09 06:45:23,439-Speed 389.59 samples/sec   Loss 0.4801 Epoch: 10   Global Step: 30850   Required: 8 hours
Training: 2025-04-09 06:45:39,872-Speed 389.47 samples/sec   Loss 0.4889 Epoch: 10   Global Step: 30900   Required: 8 hours
Training: 2025-04-09 06:46:12,350-[lfw][30932]XNorm: 16.585920
Training: 2025-04-09 06:46:12,350-[lfw][30932]Accuracy-Flip: 0.82567+-0.01294
Training: 2025-04-09 06:46:12,350-[lfw][30932]Accuracy-Highest: 0.83283
Training: 2025-04-09 06:46:37,766-[cfp_fp][30932]XNorm: 14.468312
Training: 2025-04-09 06:46:37,766-[cfp_fp][30932]Accuracy-Flip: 0.64271+-0.02148
Training: 2025-04-09 06:46:37,766-[cfp_fp][30932]Accuracy-Highest: 0.65814
Training: 2025-04-09 06:46:59,603-[agedb_30][30932]XNorm: 16.145858
Training: 2025-04-09 06:46:59,604-[agedb_30][30932]Accuracy-Flip: 0.55333+-0.01035
Training: 2025-04-09 06:46:59,604-[agedb_30][30932]Accuracy-Highest: 0.55333
Training: 2025-04-09 06:47:21,639-[calfw][30932]XNorm: 16.938625
Training: 2025-04-09 06:47:21,639-[calfw][30932]Accuracy-Flip: 0.67417+-0.01950
Training: 2025-04-09 06:47:21,639-[calfw][30932]Accuracy-Highest: 0.67933
Training: 2025-04-09 06:47:43,666-[cplfw][30932]XNorm: 13.749068
Training: 2025-04-09 06:47:43,666-[cplfw][30932]Accuracy-Flip: 0.62717+-0.01265
Training: 2025-04-09 06:47:43,666-[cplfw][30932]Accuracy-Highest: 0.63733
Training: 2025-04-09 06:47:49,735-Speed 49.28 samples/sec   Loss 0.4602 Epoch: 11   Global Step: 30950   Required: 8 hours
Training: 2025-04-09 06:48:06,149-Speed 389.92 samples/sec   Loss 0.4226 Epoch: 11   Global Step: 31000   Required: 8 hours
Training: 2025-04-09 06:48:22,565-Speed 389.87 samples/sec   Loss 0.3897 Epoch: 11   Global Step: 31050   Required: 8 hours
Training: 2025-04-09 06:48:38,980-Speed 389.88 samples/sec   Loss 0.3897 Epoch: 11   Global Step: 31100   Required: 8 hours
Training: 2025-04-09 06:48:55,406-Speed 389.65 samples/sec   Loss 0.4173 Epoch: 11   Global Step: 31150   Required: 8 hours
Training: 2025-04-09 06:49:11,830-Speed 389.68 samples/sec   Loss 0.4198 Epoch: 11   Global Step: 31200   Required: 8 hours
Training: 2025-04-09 06:49:28,257-Speed 389.59 samples/sec   Loss 0.4137 Epoch: 11   Global Step: 31250   Required: 8 hours
Training: 2025-04-09 06:49:44,684-Speed 389.61 samples/sec   Loss 0.4086 Epoch: 11   Global Step: 31300   Required: 8 hours
Training: 2025-04-09 06:50:01,109-Speed 389.66 samples/sec   Loss 0.4008 Epoch: 11   Global Step: 31350   Required: 8 hours
Training: 2025-04-09 06:50:17,532-Speed 389.70 samples/sec   Loss 0.3902 Epoch: 11   Global Step: 31400   Required: 8 hours
Training: 2025-04-09 06:50:33,955-Speed 389.71 samples/sec   Loss 0.4546 Epoch: 11   Global Step: 31450   Required: 8 hours
Training: 2025-04-09 06:50:50,381-Speed 389.62 samples/sec   Loss 0.4518 Epoch: 11   Global Step: 31500   Required: 8 hours
Training: 2025-04-09 06:51:06,809-Speed 389.59 samples/sec   Loss 0.4226 Epoch: 11   Global Step: 31550   Required: 8 hours
Training: 2025-04-09 06:51:23,237-Speed 389.57 samples/sec   Loss 0.4016 Epoch: 11   Global Step: 31600   Required: 8 hours
Training: 2025-04-09 06:51:39,669-Speed 389.50 samples/sec   Loss 0.4377 Epoch: 11   Global Step: 31650   Required: 8 hours
Training: 2025-04-09 06:51:56,096-Speed 389.60 samples/sec   Loss 0.4040 Epoch: 11   Global Step: 31700   Required: 8 hours
Training: 2025-04-09 06:52:12,521-Speed 389.64 samples/sec   Loss 0.4260 Epoch: 11   Global Step: 31750   Required: 8 hours
Training: 2025-04-09 06:52:28,949-Speed 389.59 samples/sec   Loss 0.4357 Epoch: 11   Global Step: 31800   Required: 8 hours
Training: 2025-04-09 06:52:45,376-Speed 389.59 samples/sec   Loss 0.4328 Epoch: 11   Global Step: 31850   Required: 8 hours
Training: 2025-04-09 06:53:01,804-Speed 389.58 samples/sec   Loss 0.4225 Epoch: 11   Global Step: 31900   Required: 8 hours
Training: 2025-04-09 06:53:18,234-Speed 389.56 samples/sec   Loss 0.4354 Epoch: 11   Global Step: 31950   Required: 8 hours
Training: 2025-04-09 06:53:34,667-Speed 389.46 samples/sec   Loss 0.4223 Epoch: 11   Global Step: 32000   Required: 8 hours
Training: 2025-04-09 06:53:51,102-Speed 389.41 samples/sec   Loss 0.4053 Epoch: 11   Global Step: 32050   Required: 8 hours
Training: 2025-04-09 06:54:07,535-Speed 389.46 samples/sec   Loss 0.4391 Epoch: 11   Global Step: 32100   Required: 8 hours
Training: 2025-04-09 06:54:23,970-Speed 389.43 samples/sec   Loss 0.4317 Epoch: 11   Global Step: 32150   Required: 8 hours
Training: 2025-04-09 06:54:40,399-Speed 389.55 samples/sec   Loss 0.4464 Epoch: 11   Global Step: 32200   Required: 8 hours
Training: 2025-04-09 06:54:56,828-Speed 389.56 samples/sec   Loss 0.4313 Epoch: 11   Global Step: 32250   Required: 8 hours
Training: 2025-04-09 06:55:13,261-Speed 389.47 samples/sec   Loss 0.4429 Epoch: 11   Global Step: 32300   Required: 8 hours
Training: 2025-04-09 06:55:29,692-Speed 389.51 samples/sec   Loss 0.4064 Epoch: 11   Global Step: 32350   Required: 8 hours
Training: 2025-04-09 06:55:46,124-Speed 389.49 samples/sec   Loss 0.4458 Epoch: 11   Global Step: 32400   Required: 8 hours
Training: 2025-04-09 06:56:02,559-Speed 389.41 samples/sec   Loss 0.4769 Epoch: 11   Global Step: 32450   Required: 8 hours
Training: 2025-04-09 06:56:18,996-Speed 389.39 samples/sec   Loss 0.3869 Epoch: 11   Global Step: 32500   Required: 8 hours
Training: 2025-04-09 06:56:35,434-Speed 389.35 samples/sec   Loss 0.4165 Epoch: 11   Global Step: 32550   Required: 8 hours
Training: 2025-04-09 06:56:51,862-Speed 389.56 samples/sec   Loss 0.4788 Epoch: 11   Global Step: 32600   Required: 8 hours
Training: 2025-04-09 06:57:08,295-Speed 389.47 samples/sec   Loss 0.4493 Epoch: 11   Global Step: 32650   Required: 8 hours
Training: 2025-04-09 06:57:24,730-Speed 389.42 samples/sec   Loss 0.4649 Epoch: 11   Global Step: 32700   Required: 8 hours
Training: 2025-04-09 06:57:41,163-Speed 389.47 samples/sec   Loss 0.4462 Epoch: 11   Global Step: 32750   Required: 8 hours
Training: 2025-04-09 06:57:57,590-Speed 389.61 samples/sec   Loss 0.4465 Epoch: 11   Global Step: 32800   Required: 8 hours
Training: 2025-04-09 06:58:14,019-Speed 389.54 samples/sec   Loss 0.4326 Epoch: 11   Global Step: 32850   Required: 8 hours
Training: 2025-04-09 06:58:30,446-Speed 389.62 samples/sec   Loss 0.4714 Epoch: 11   Global Step: 32900   Required: 8 hours
Training: 2025-04-09 06:58:46,871-Speed 389.66 samples/sec   Loss 0.4340 Epoch: 11   Global Step: 32950   Required: 8 hours
Training: 2025-04-09 06:59:03,297-Speed 389.61 samples/sec   Loss 0.4314 Epoch: 11   Global Step: 33000   Required: 8 hours
Training: 2025-04-09 06:59:19,727-Speed 389.54 samples/sec   Loss 0.4791 Epoch: 11   Global Step: 33050   Required: 8 hours
Training: 2025-04-09 06:59:36,159-Speed 389.50 samples/sec   Loss 0.4720 Epoch: 11   Global Step: 33100   Required: 8 hours
Training: 2025-04-09 06:59:52,589-Speed 389.53 samples/sec   Loss 0.4469 Epoch: 11   Global Step: 33150   Required: 8 hours
Training: 2025-04-09 07:00:09,020-Speed 389.51 samples/sec   Loss 0.4746 Epoch: 11   Global Step: 33200   Required: 8 hours
Training: 2025-04-09 07:00:25,456-Speed 389.40 samples/sec   Loss 0.4672 Epoch: 11   Global Step: 33250   Required: 8 hours
Training: 2025-04-09 07:00:41,889-Speed 389.46 samples/sec   Loss 0.4789 Epoch: 11   Global Step: 33300   Required: 8 hours
Training: 2025-04-09 07:00:58,326-Speed 389.37 samples/sec   Loss 0.4682 Epoch: 11   Global Step: 33350   Required: 8 hours
Training: 2025-04-09 07:01:14,763-Speed 389.35 samples/sec   Loss 0.4784 Epoch: 11   Global Step: 33400   Required: 8 hours
Training: 2025-04-09 07:01:31,199-Speed 389.40 samples/sec   Loss 0.4500 Epoch: 11   Global Step: 33450   Required: 8 hours
Training: 2025-04-09 07:01:47,639-Speed 389.31 samples/sec   Loss 0.4521 Epoch: 11   Global Step: 33500   Required: 8 hours
Training: 2025-04-09 07:02:04,080-Speed 389.28 samples/sec   Loss 0.4288 Epoch: 11   Global Step: 33550   Required: 8 hours
Training: 2025-04-09 07:02:20,517-Speed 389.36 samples/sec   Loss 0.4326 Epoch: 11   Global Step: 33600   Required: 8 hours
Training: 2025-04-09 07:02:36,954-Speed 389.37 samples/sec   Loss 0.4496 Epoch: 11   Global Step: 33650   Required: 8 hours
Training: 2025-04-09 07:02:53,394-Speed 389.30 samples/sec   Loss 0.4729 Epoch: 11   Global Step: 33700   Required: 8 hours
Training: 2025-04-09 07:03:29,694-[lfw][33744]XNorm: 17.472299
Training: 2025-04-09 07:03:29,694-[lfw][33744]Accuracy-Flip: 0.80150+-0.01239
Training: 2025-04-09 07:03:29,694-[lfw][33744]Accuracy-Highest: 0.83283
Training: 2025-04-09 07:03:55,210-[cfp_fp][33744]XNorm: 14.889543
Training: 2025-04-09 07:03:55,210-[cfp_fp][33744]Accuracy-Flip: 0.64257+-0.02259
Training: 2025-04-09 07:03:55,210-[cfp_fp][33744]Accuracy-Highest: 0.65814
Training: 2025-04-09 07:04:17,129-[agedb_30][33744]XNorm: 16.620445
Training: 2025-04-09 07:04:17,129-[agedb_30][33744]Accuracy-Flip: 0.52933+-0.01450
Training: 2025-04-09 07:04:17,129-[agedb_30][33744]Accuracy-Highest: 0.55333
Training: 2025-04-09 07:04:39,114-[calfw][33744]XNorm: 17.680532
Training: 2025-04-09 07:04:39,114-[calfw][33744]Accuracy-Flip: 0.65917+-0.01927
Training: 2025-04-09 07:04:39,114-[calfw][33744]Accuracy-Highest: 0.67933
Training: 2025-04-09 07:05:01,070-[cplfw][33744]XNorm: 14.454412
Training: 2025-04-09 07:05:01,070-[cplfw][33744]Accuracy-Flip: 0.61933+-0.01485
Training: 2025-04-09 07:05:01,070-[cplfw][33744]Accuracy-Highest: 0.63733
Training: 2025-04-09 07:05:03,205-Speed 49.30 samples/sec   Loss 0.4286 Epoch: 12   Global Step: 33750   Required: 8 hours
Training: 2025-04-09 07:05:19,626-Speed 389.75 samples/sec   Loss 0.3934 Epoch: 12   Global Step: 33800   Required: 8 hours
Training: 2025-04-09 07:05:36,052-Speed 389.63 samples/sec   Loss 0.3527 Epoch: 12   Global Step: 33850   Required: 8 hours
Training: 2025-04-09 07:05:52,481-Speed 389.56 samples/sec   Loss 0.3832 Epoch: 12   Global Step: 33900   Required: 8 hours
Training: 2025-04-09 07:06:08,913-Speed 389.47 samples/sec   Loss 0.3779 Epoch: 12   Global Step: 33950   Required: 8 hours
Training: 2025-04-09 07:06:25,352-Speed 389.32 samples/sec   Loss 0.3712 Epoch: 12   Global Step: 34000   Required: 8 hours
Training: 2025-04-09 07:06:41,792-Speed 389.32 samples/sec   Loss 0.3811 Epoch: 12   Global Step: 34050   Required: 8 hours
Training: 2025-04-09 07:06:58,230-Speed 389.34 samples/sec   Loss 0.3749 Epoch: 12   Global Step: 34100   Required: 8 hours
Training: 2025-04-09 07:07:14,663-Speed 389.46 samples/sec   Loss 0.4006 Epoch: 12   Global Step: 34150   Required: 8 hours
Training: 2025-04-09 07:07:31,102-Speed 389.32 samples/sec   Loss 0.3622 Epoch: 12   Global Step: 34200   Required: 8 hours
Training: 2025-04-09 07:07:47,542-Speed 389.30 samples/sec   Loss 0.3834 Epoch: 12   Global Step: 34250   Required: 8 hours
Training: 2025-04-09 07:08:03,979-Speed 389.36 samples/sec   Loss 0.4164 Epoch: 12   Global Step: 34300   Required: 8 hours
Training: 2025-04-09 07:08:20,420-Speed 389.26 samples/sec   Loss 0.3960 Epoch: 12   Global Step: 34350   Required: 8 hours
Training: 2025-04-09 07:08:36,857-Speed 389.36 samples/sec   Loss 0.4087 Epoch: 12   Global Step: 34400   Required: 8 hours
Training: 2025-04-09 07:08:53,298-Speed 389.28 samples/sec   Loss 0.3776 Epoch: 12   Global Step: 34450   Required: 8 hours
Training: 2025-04-09 07:09:09,735-Speed 389.36 samples/sec   Loss 0.3905 Epoch: 12   Global Step: 34500   Required: 8 hours
Training: 2025-04-09 07:09:26,172-Speed 389.39 samples/sec   Loss 0.4176 Epoch: 12   Global Step: 34550   Required: 8 hours
Training: 2025-04-09 07:09:42,611-Speed 389.32 samples/sec   Loss 0.4254 Epoch: 12   Global Step: 34600   Required: 8 hours
Training: 2025-04-09 07:09:59,041-Speed 389.53 samples/sec   Loss 0.4024 Epoch: 12   Global Step: 34650   Required: 8 hours
Training: 2025-04-09 07:10:15,478-Speed 389.37 samples/sec   Loss 0.3981 Epoch: 12   Global Step: 34700   Required: 8 hours
Training: 2025-04-09 07:10:31,910-Speed 389.47 samples/sec   Loss 0.4186 Epoch: 12   Global Step: 34750   Required: 8 hours
Training: 2025-04-09 07:10:48,344-Speed 389.44 samples/sec   Loss 0.3875 Epoch: 12   Global Step: 34800   Required: 8 hours
Training: 2025-04-09 07:11:04,781-Speed 389.37 samples/sec   Loss 0.4374 Epoch: 12   Global Step: 34850   Required: 8 hours
Training: 2025-04-09 07:11:21,218-Speed 389.37 samples/sec   Loss 0.4317 Epoch: 12   Global Step: 34900   Required: 8 hours
Training: 2025-04-09 07:11:37,656-Speed 389.35 samples/sec   Loss 0.4203 Epoch: 12   Global Step: 34950   Required: 8 hours
Training: 2025-04-09 07:11:54,093-Speed 389.37 samples/sec   Loss 0.4172 Epoch: 12   Global Step: 35000   Required: 8 hours
Training: 2025-04-09 07:12:10,532-Speed 389.31 samples/sec   Loss 0.4306 Epoch: 12   Global Step: 35050   Required: 8 hours
Training: 2025-04-09 07:12:26,969-Speed 389.37 samples/sec   Loss 0.4513 Epoch: 12   Global Step: 35100   Required: 8 hours
Training: 2025-04-09 07:12:43,400-Speed 389.51 samples/sec   Loss 0.4228 Epoch: 12   Global Step: 35150   Required: 8 hours
Training: 2025-04-09 07:12:59,837-Speed 389.38 samples/sec   Loss 0.4470 Epoch: 12   Global Step: 35200   Required: 8 hours
Training: 2025-04-09 07:13:16,269-Speed 389.49 samples/sec   Loss 0.4149 Epoch: 12   Global Step: 35250   Required: 8 hours
Training: 2025-04-09 07:13:32,704-Speed 389.41 samples/sec   Loss 0.4701 Epoch: 12   Global Step: 35300   Required: 8 hours
Training: 2025-04-09 07:13:49,140-Speed 389.39 samples/sec   Loss 0.4324 Epoch: 12   Global Step: 35350   Required: 8 hours
Training: 2025-04-09 07:14:05,575-Speed 389.42 samples/sec   Loss 0.4216 Epoch: 12   Global Step: 35400   Required: 8 hours
Training: 2025-04-09 07:14:22,002-Speed 389.60 samples/sec   Loss 0.4549 Epoch: 12   Global Step: 35450   Required: 8 hours
Training: 2025-04-09 07:14:38,432-Speed 389.54 samples/sec   Loss 0.4437 Epoch: 12   Global Step: 35500   Required: 8 hours
Training: 2025-04-09 07:14:54,862-Speed 389.53 samples/sec   Loss 0.4224 Epoch: 12   Global Step: 35550   Required: 8 hours
Training: 2025-04-09 07:15:11,290-Speed 389.60 samples/sec   Loss 0.4410 Epoch: 12   Global Step: 35600   Required: 8 hours
Training: 2025-04-09 07:15:27,720-Speed 389.54 samples/sec   Loss 0.4440 Epoch: 12   Global Step: 35650   Required: 8 hours
Training: 2025-04-09 07:15:44,151-Speed 389.50 samples/sec   Loss 0.4550 Epoch: 12   Global Step: 35700   Required: 8 hours
Training: 2025-04-09 07:16:00,586-Speed 389.41 samples/sec   Loss 0.4067 Epoch: 12   Global Step: 35750   Required: 8 hours
Training: 2025-04-09 07:16:17,018-Speed 389.50 samples/sec   Loss 0.4665 Epoch: 12   Global Step: 35800   Required: 8 hours
Training: 2025-04-09 07:16:33,451-Speed 389.45 samples/sec   Loss 0.4304 Epoch: 12   Global Step: 35850   Required: 8 hours
Training: 2025-04-09 07:16:49,882-Speed 389.51 samples/sec   Loss 0.4382 Epoch: 12   Global Step: 35900   Required: 8 hours
Training: 2025-04-09 07:17:06,315-Speed 389.47 samples/sec   Loss 0.4446 Epoch: 12   Global Step: 35950   Required: 8 hours
Training: 2025-04-09 07:17:22,749-Speed 389.45 samples/sec   Loss 0.4740 Epoch: 12   Global Step: 36000   Required: 8 hours
Training: 2025-04-09 07:17:39,179-Speed 389.53 samples/sec   Loss 0.4321 Epoch: 12   Global Step: 36050   Required: 8 hours
Training: 2025-04-09 07:17:55,614-Speed 389.40 samples/sec   Loss 0.4134 Epoch: 12   Global Step: 36100   Required: 8 hours
Training: 2025-04-09 07:18:12,048-Speed 389.45 samples/sec   Loss 0.4294 Epoch: 12   Global Step: 36150   Required: 8 hours
Training: 2025-04-09 07:18:28,478-Speed 389.55 samples/sec   Loss 0.4368 Epoch: 12   Global Step: 36200   Required: 8 hours
Training: 2025-04-09 07:18:44,909-Speed 389.49 samples/sec   Loss 0.4151 Epoch: 12   Global Step: 36250   Required: 8 hours
Training: 2025-04-09 07:19:01,339-Speed 389.54 samples/sec   Loss 0.4123 Epoch: 12   Global Step: 36300   Required: 8 hours
Training: 2025-04-09 07:19:17,770-Speed 389.51 samples/sec   Loss 0.4286 Epoch: 12   Global Step: 36350   Required: 8 hours
Training: 2025-04-09 07:19:34,199-Speed 389.58 samples/sec   Loss 0.4648 Epoch: 12   Global Step: 36400   Required: 8 hours
Training: 2025-04-09 07:19:50,627-Speed 389.57 samples/sec   Loss 0.4301 Epoch: 12   Global Step: 36450   Required: 8 hours
Training: 2025-04-09 07:20:07,057-Speed 389.53 samples/sec   Loss 0.4274 Epoch: 12   Global Step: 36500   Required: 8 hours
Training: 2025-04-09 07:20:23,490-Speed 389.45 samples/sec   Loss 0.4180 Epoch: 12   Global Step: 36550   Required: 8 hours
Training: 2025-04-09 07:20:47,373-[lfw][36556]XNorm: 16.267009
