Training: 2025-04-09 15:09:23,895-rank_id: 0
Training: 2025-04-09 17:52:46,693-Speed 389.41 samples/sec   Loss 0.5062 Epoch: 9   Global Step: 26600   Required: 9 hours
Training: 2025-04-09 17:53:03,130-Speed 389.36 samples/sec   Loss 0.4907 Epoch: 9   Global Step: 26650   Required: 9 hours
Training: 2025-04-09 17:53:19,567-Speed 389.36 samples/sec   Loss 0.5132 Epoch: 9   Global Step: 26700   Required: 9 hours
Training: 2025-04-09 17:53:36,000-Speed 389.46 samples/sec   Loss 0.5056 Epoch: 9   Global Step: 26750   Required: 9 hours
Training: 2025-04-09 17:53:52,434-Speed 389.44 samples/sec   Loss 0.4885 Epoch: 9   Global Step: 26800   Required: 9 hours
Training: 2025-04-09 17:54:08,873-Speed 389.32 samples/sec   Loss 0.4974 Epoch: 9   Global Step: 26850   Required: 9 hours
Training: 2025-04-09 17:54:25,308-Speed 389.42 samples/sec   Loss 0.4907 Epoch: 9   Global Step: 26900   Required: 9 hours
Training: 2025-04-09 17:54:41,742-Speed 389.44 samples/sec   Loss 0.4736 Epoch: 9   Global Step: 26950   Required: 9 hours
Training: 2025-04-09 17:54:58,178-Speed 389.38 samples/sec   Loss 0.4663 Epoch: 9   Global Step: 27000   Required: 9 hours
Training: 2025-04-09 17:55:14,615-Speed 389.38 samples/sec   Loss 0.4703 Epoch: 9   Global Step: 27050   Required: 9 hours
Training: 2025-04-09 17:55:31,049-Speed 389.44 samples/sec   Loss 0.4899 Epoch: 9   Global Step: 27100   Required: 9 hours
Training: 2025-04-09 17:55:47,481-Speed 389.48 samples/sec   Loss 0.5119 Epoch: 9   Global Step: 27150   Required: 9 hours
Training: 2025-04-09 17:56:03,915-Speed 389.45 samples/sec   Loss 0.5076 Epoch: 9   Global Step: 27200   Required: 9 hours
Training: 2025-04-09 17:56:20,351-Speed 389.39 samples/sec   Loss 0.4971 Epoch: 9   Global Step: 27250   Required: 9 hours
Training: 2025-04-09 17:56:36,785-Speed 389.43 samples/sec   Loss 0.5402 Epoch: 9   Global Step: 27300   Required: 9 hours
Training: 2025-04-09 17:56:53,224-Speed 389.34 samples/sec   Loss 0.5056 Epoch: 9   Global Step: 27350   Required: 9 hours
Training: 2025-04-09 17:57:09,660-Speed 389.38 samples/sec   Loss 0.5443 Epoch: 9   Global Step: 27400   Required: 9 hours
Training: 2025-04-09 17:57:26,097-Speed 389.37 samples/sec   Loss 0.4967 Epoch: 9   Global Step: 27450   Required: 9 hours
Training: 2025-04-09 17:57:42,529-Speed 389.49 samples/sec   Loss 0.4812 Epoch: 9   Global Step: 27500   Required: 9 hours
Training: 2025-04-09 17:57:58,961-Speed 389.48 samples/sec   Loss 0.4879 Epoch: 9   Global Step: 27550   Required: 9 hours
Training: 2025-04-09 17:58:15,398-Speed 389.37 samples/sec   Loss 0.5075 Epoch: 9   Global Step: 27600   Required: 9 hours
Training: 2025-04-09 17:58:31,835-Speed 389.36 samples/sec   Loss 0.5059 Epoch: 9   Global Step: 27650   Required: 9 hours
Training: 2025-04-09 17:58:48,273-Speed 389.35 samples/sec   Loss 0.5216 Epoch: 9   Global Step: 27700   Required: 9 hours
Training: 2025-04-09 17:59:04,710-Speed 389.38 samples/sec   Loss 0.5192 Epoch: 9   Global Step: 27750   Required: 9 hours
Training: 2025-04-09 17:59:21,144-Speed 389.43 samples/sec   Loss 0.5067 Epoch: 9   Global Step: 27800   Required: 9 hours
Training: 2025-04-09 17:59:37,579-Speed 389.40 samples/sec   Loss 0.5128 Epoch: 9   Global Step: 27850   Required: 9 hours
Training: 2025-04-09 17:59:54,013-Speed 389.45 samples/sec   Loss 0.5010 Epoch: 9   Global Step: 27900   Required: 9 hours
Training: 2025-04-09 18:00:10,452-Speed 389.33 samples/sec   Loss 0.5093 Epoch: 9   Global Step: 27950   Required: 9 hours
Training: 2025-04-09 18:00:26,886-Speed 389.43 samples/sec   Loss 0.5062 Epoch: 9   Global Step: 28000   Required: 9 hours
Training: 2025-04-09 18:00:43,326-Speed 389.29 samples/sec   Loss 0.4969 Epoch: 9   Global Step: 28050   Required: 9 hours
Training: 2025-04-09 18:00:59,765-Speed 389.33 samples/sec   Loss 0.5226 Epoch: 9   Global Step: 28100   Required: 9 hours
Training: 2025-04-09 18:01:28,230-[lfw][28120]XNorm: 16.629436
Training: 2025-04-09 18:01:28,230-[lfw][28120]Accuracy-Flip: 0.83550+-0.01878
Training: 2025-04-09 18:01:28,230-[lfw][28120]Accuracy-Highest: 0.84167
Training: 2025-04-09 18:01:53,777-[cfp_fp][28120]XNorm: 16.180822
Training: 2025-04-09 18:01:53,777-[cfp_fp][28120]Accuracy-Flip: 0.62843+-0.01844
Training: 2025-04-09 18:01:53,777-[cfp_fp][28120]Accuracy-Highest: 0.67071
Training: 2025-04-09 18:02:15,662-[agedb_30][28120]XNorm: 16.041739
Training: 2025-04-09 18:02:15,662-[agedb_30][28120]Accuracy-Flip: 0.55600+-0.01716
Training: 2025-04-09 18:02:15,662-[agedb_30][28120]Accuracy-Highest: 0.55600
Training: 2025-04-09 18:02:37,636-[calfw][28120]XNorm: 17.001453
Training: 2025-04-09 18:02:37,636-[calfw][28120]Accuracy-Flip: 0.67250+-0.01524
Training: 2025-04-09 18:02:37,636-[calfw][28120]Accuracy-Highest: 0.68083
Training: 2025-04-09 18:02:59,703-[cplfw][28120]XNorm: 13.686643
Training: 2025-04-09 18:02:59,703-[cplfw][28120]Accuracy-Flip: 0.63400+-0.00995
Training: 2025-04-09 18:02:59,703-[cplfw][28120]Accuracy-Highest: 0.64550
Training: 2025-04-09 18:03:09,725-Speed 49.25 samples/sec   Loss 0.4539 Epoch: 10   Global Step: 28150   Required: 9 hours
Training: 2025-04-09 18:03:26,147-Speed 389.75 samples/sec   Loss 0.4131 Epoch: 10   Global Step: 28200   Required: 9 hours
Training: 2025-04-09 18:03:42,576-Speed 389.55 samples/sec   Loss 0.4258 Epoch: 10   Global Step: 28250   Required: 9 hours
Training: 2025-04-09 18:03:59,006-Speed 389.54 samples/sec   Loss 0.3908 Epoch: 10   Global Step: 28300   Required: 9 hours
Training: 2025-04-09 18:04:15,435-Speed 389.55 samples/sec   Loss 0.4182 Epoch: 10   Global Step: 28350   Required: 9 hours
Training: 2025-04-09 18:04:31,868-Speed 389.47 samples/sec   Loss 0.4300 Epoch: 10   Global Step: 28400   Required: 9 hours
Training: 2025-04-09 18:04:48,302-Speed 389.42 samples/sec   Loss 0.4030 Epoch: 10   Global Step: 28450   Required: 9 hours
Training: 2025-04-09 18:05:04,738-Speed 389.41 samples/sec   Loss 0.4116 Epoch: 10   Global Step: 28500   Required: 9 hours
Training: 2025-04-09 18:05:21,177-Speed 389.32 samples/sec   Loss 0.4264 Epoch: 10   Global Step: 28550   Required: 9 hours
Training: 2025-04-09 18:05:37,615-Speed 389.34 samples/sec   Loss 0.4481 Epoch: 10   Global Step: 28600   Required: 9 hours
Training: 2025-04-09 18:05:54,053-Speed 389.34 samples/sec   Loss 0.4300 Epoch: 10   Global Step: 28650   Required: 9 hours
Training: 2025-04-09 18:06:10,489-Speed 389.39 samples/sec   Loss 0.4845 Epoch: 10   Global Step: 28700   Required: 9 hours
Training: 2025-04-09 18:06:26,922-Speed 389.46 samples/sec   Loss 0.4583 Epoch: 10   Global Step: 28750   Required: 9 hours
Training: 2025-04-09 18:06:43,358-Speed 389.39 samples/sec   Loss 0.4549 Epoch: 10   Global Step: 28800   Required: 9 hours
Training: 2025-04-09 18:06:59,797-Speed 389.33 samples/sec   Loss 0.4451 Epoch: 10   Global Step: 28850   Required: 9 hours
Training: 2025-04-09 18:07:16,236-Speed 389.33 samples/sec   Loss 0.4168 Epoch: 10   Global Step: 28900   Required: 9 hours
Training: 2025-04-09 18:07:32,676-Speed 389.29 samples/sec   Loss 0.4414 Epoch: 10   Global Step: 28950   Required: 9 hours
Training: 2025-04-09 18:07:49,114-Speed 389.35 samples/sec   Loss 0.4654 Epoch: 10   Global Step: 29000   Required: 9 hours
Training: 2025-04-09 18:08:05,551-Speed 389.37 samples/sec   Loss 0.4580 Epoch: 10   Global Step: 29050   Required: 9 hours
Training: 2025-04-09 18:08:21,991-Speed 389.29 samples/sec   Loss 0.4281 Epoch: 10   Global Step: 29100   Required: 9 hours
Training: 2025-04-09 18:08:38,432-Speed 389.28 samples/sec   Loss 0.4659 Epoch: 10   Global Step: 29150   Required: 9 hours
Training: 2025-04-09 18:08:54,872-Speed 389.28 samples/sec   Loss 0.4749 Epoch: 10   Global Step: 29200   Required: 9 hours
Training: 2025-04-09 18:09:11,319-Speed 389.15 samples/sec   Loss 0.4684 Epoch: 10   Global Step: 29250   Required: 9 hours
Training: 2025-04-09 18:09:27,762-Speed 389.22 samples/sec   Loss 0.4251 Epoch: 10   Global Step: 29300   Required: 8 hours
Training: 2025-04-09 18:09:44,205-Speed 389.24 samples/sec   Loss 0.4851 Epoch: 10   Global Step: 29350   Required: 8 hours
Training: 2025-04-09 18:10:00,642-Speed 389.35 samples/sec   Loss 0.4774 Epoch: 10   Global Step: 29400   Required: 8 hours
Training: 2025-04-09 18:10:17,080-Speed 389.34 samples/sec   Loss 0.4775 Epoch: 10   Global Step: 29450   Required: 8 hours
Training: 2025-04-09 18:10:33,517-Speed 389.38 samples/sec   Loss 0.4864 Epoch: 10   Global Step: 29500   Required: 8 hours
Training: 2025-04-09 18:10:49,956-Speed 389.32 samples/sec   Loss 0.4665 Epoch: 10   Global Step: 29550   Required: 8 hours
Training: 2025-04-09 18:11:06,402-Speed 389.15 samples/sec   Loss 0.4749 Epoch: 10   Global Step: 29600   Required: 8 hours
Training: 2025-04-09 18:11:22,843-Speed 389.27 samples/sec   Loss 0.4883 Epoch: 10   Global Step: 29650   Required: 8 hours
Training: 2025-04-09 18:11:39,290-Speed 389.15 samples/sec   Loss 0.4457 Epoch: 10   Global Step: 29700   Required: 8 hours
Training: 2025-04-09 18:11:55,731-Speed 389.26 samples/sec   Loss 0.4895 Epoch: 10   Global Step: 29750   Required: 8 hours
Training: 2025-04-09 18:12:12,174-Speed 389.22 samples/sec   Loss 0.4592 Epoch: 10   Global Step: 29800   Required: 8 hours
Training: 2025-04-09 18:12:28,614-Speed 389.30 samples/sec   Loss 0.4705 Epoch: 10   Global Step: 29850   Required: 8 hours
Training: 2025-04-09 18:12:45,048-Speed 389.44 samples/sec   Loss 0.4875 Epoch: 10   Global Step: 29900   Required: 8 hours
Training: 2025-04-09 18:13:01,484-Speed 389.40 samples/sec   Loss 0.4689 Epoch: 10   Global Step: 29950   Required: 8 hours
Training: 2025-04-09 18:13:17,923-Speed 389.32 samples/sec   Loss 0.4655 Epoch: 10   Global Step: 30000   Required: 8 hours
Training: 2025-04-09 18:13:34,360-Speed 389.35 samples/sec   Loss 0.4892 Epoch: 10   Global Step: 30050   Required: 8 hours
Training: 2025-04-09 18:13:50,799-Speed 389.32 samples/sec   Loss 0.4808 Epoch: 10   Global Step: 30100   Required: 8 hours
Training: 2025-04-09 18:14:07,238-Speed 389.34 samples/sec   Loss 0.4400 Epoch: 10   Global Step: 30150   Required: 8 hours
Training: 2025-04-09 18:14:23,677-Speed 389.32 samples/sec   Loss 0.4792 Epoch: 10   Global Step: 30200   Required: 8 hours
Training: 2025-04-09 18:14:40,119-Speed 389.24 samples/sec   Loss 0.4265 Epoch: 10   Global Step: 30250   Required: 8 hours
Training: 2025-04-09 18:14:56,560-Speed 389.29 samples/sec   Loss 0.4823 Epoch: 10   Global Step: 30300   Required: 8 hours
Training: 2025-04-09 18:15:13,000-Speed 389.30 samples/sec   Loss 0.4518 Epoch: 10   Global Step: 30350   Required: 8 hours
Training: 2025-04-09 18:15:29,440-Speed 389.30 samples/sec   Loss 0.4687 Epoch: 10   Global Step: 30400   Required: 8 hours
Training: 2025-04-09 18:15:45,877-Speed 389.35 samples/sec   Loss 0.4723 Epoch: 10   Global Step: 30450   Required: 8 hours
Training: 2025-04-09 18:16:02,315-Speed 389.36 samples/sec   Loss 0.4734 Epoch: 10   Global Step: 30500   Required: 8 hours
Training: 2025-04-09 18:16:18,759-Speed 389.21 samples/sec   Loss 0.4707 Epoch: 10   Global Step: 30550   Required: 8 hours
Training: 2025-04-09 18:16:35,203-Speed 389.20 samples/sec   Loss 0.4747 Epoch: 10   Global Step: 30600   Required: 8 hours
Training: 2025-04-09 18:16:51,645-Speed 389.25 samples/sec   Loss 0.4737 Epoch: 10   Global Step: 30650   Required: 8 hours
Training: 2025-04-09 18:17:08,086-Speed 389.27 samples/sec   Loss 0.4871 Epoch: 10   Global Step: 30700   Required: 8 hours
Training: 2025-04-09 18:17:24,528-Speed 389.24 samples/sec   Loss 0.4917 Epoch: 10   Global Step: 30750   Required: 8 hours
Training: 2025-04-09 18:17:40,969-Speed 389.28 samples/sec   Loss 0.5129 Epoch: 10   Global Step: 30800   Required: 8 hours
Training: 2025-04-09 18:17:57,409-Speed 389.29 samples/sec   Loss 0.4497 Epoch: 10   Global Step: 30850   Required: 8 hours
Training: 2025-04-09 18:18:13,852-Speed 389.22 samples/sec   Loss 0.4953 Epoch: 10   Global Step: 30900   Required: 8 hours
Training: 2025-04-09 18:18:46,300-[lfw][30932]XNorm: 17.744518
Training: 2025-04-09 18:18:46,300-[lfw][30932]Accuracy-Flip: 0.83450+-0.01815
Training: 2025-04-09 18:18:46,300-[lfw][30932]Accuracy-Highest: 0.84167
Training: 2025-04-09 18:19:11,824-[cfp_fp][30932]XNorm: 15.020857
Training: 2025-04-09 18:19:11,824-[cfp_fp][30932]Accuracy-Flip: 0.66371+-0.01832
Training: 2025-04-09 18:19:11,824-[cfp_fp][30932]Accuracy-Highest: 0.67071
Training: 2025-04-09 18:19:33,748-[agedb_30][30932]XNorm: 17.541454
Training: 2025-04-09 18:19:33,748-[agedb_30][30932]Accuracy-Flip: 0.53917+-0.01763
Training: 2025-04-09 18:19:33,748-[agedb_30][30932]Accuracy-Highest: 0.55600
Training: 2025-04-09 18:19:55,883-[calfw][30932]XNorm: 17.998492
Training: 2025-04-09 18:19:55,883-[calfw][30932]Accuracy-Flip: 0.69167+-0.02435
Training: 2025-04-09 18:19:55,883-[calfw][30932]Accuracy-Highest: 0.69167
Training: 2025-04-09 18:20:17,927-[cplfw][30932]XNorm: 14.300490
Training: 2025-04-09 18:20:17,927-[cplfw][30932]Accuracy-Flip: 0.63700+-0.00977
Training: 2025-04-09 18:20:17,927-[cplfw][30932]Accuracy-Highest: 0.64550
Training: 2025-04-09 18:20:24,020-Speed 49.17 samples/sec   Loss 0.4297 Epoch: 11   Global Step: 30950   Required: 8 hours
Training: 2025-04-09 18:20:40,446-Speed 389.62 samples/sec   Loss 0.4104 Epoch: 11   Global Step: 31000   Required: 8 hours
Training: 2025-04-09 18:20:56,873-Speed 389.61 samples/sec   Loss 0.4069 Epoch: 11   Global Step: 31050   Required: 8 hours
Training: 2025-04-09 18:21:13,304-Speed 389.51 samples/sec   Loss 0.3764 Epoch: 11   Global Step: 31100   Required: 8 hours
Training: 2025-04-09 18:21:29,738-Speed 389.43 samples/sec   Loss 0.3998 Epoch: 11   Global Step: 31150   Required: 8 hours
Training: 2025-04-09 18:21:46,169-Speed 389.51 samples/sec   Loss 0.4134 Epoch: 11   Global Step: 31200   Required: 8 hours
Training: 2025-04-09 18:22:02,607-Speed 389.34 samples/sec   Loss 0.4189 Epoch: 11   Global Step: 31250   Required: 8 hours
Training: 2025-04-09 18:22:19,048-Speed 389.29 samples/sec   Loss 0.4158 Epoch: 11   Global Step: 31300   Required: 8 hours
Training: 2025-04-09 18:22:35,488-Speed 389.29 samples/sec   Loss 0.3892 Epoch: 11   Global Step: 31350   Required: 8 hours
Training: 2025-04-09 18:22:51,928-Speed 389.30 samples/sec   Loss 0.4279 Epoch: 11   Global Step: 31400   Required: 8 hours
Training: 2025-04-09 18:23:08,368-Speed 389.29 samples/sec   Loss 0.4535 Epoch: 11   Global Step: 31450   Required: 8 hours
Training: 2025-04-09 18:23:24,816-Speed 389.12 samples/sec   Loss 0.4092 Epoch: 11   Global Step: 31500   Required: 8 hours
Training: 2025-04-09 18:23:41,264-Speed 389.12 samples/sec   Loss 0.4072 Epoch: 11   Global Step: 31550   Required: 8 hours
Training: 2025-04-09 18:23:57,709-Speed 389.19 samples/sec   Loss 0.4274 Epoch: 11   Global Step: 31600   Required: 8 hours
Training: 2025-04-09 18:24:14,150-Speed 389.26 samples/sec   Loss 0.4166 Epoch: 11   Global Step: 31650   Required: 8 hours
Training: 2025-04-09 18:24:30,596-Speed 389.15 samples/sec   Loss 0.4173 Epoch: 11   Global Step: 31700   Required: 8 hours
Training: 2025-04-09 18:24:47,041-Speed 389.19 samples/sec   Loss 0.4460 Epoch: 11   Global Step: 31750   Required: 8 hours
Training: 2025-04-09 18:25:03,487-Speed 389.15 samples/sec   Loss 0.3869 Epoch: 11   Global Step: 31800   Required: 8 hours
Training: 2025-04-09 18:25:19,926-Speed 389.32 samples/sec   Loss 0.4522 Epoch: 11   Global Step: 31850   Required: 8 hours
Training: 2025-04-09 18:25:36,372-Speed 389.16 samples/sec   Loss 0.4120 Epoch: 11   Global Step: 31900   Required: 8 hours
Training: 2025-04-09 18:25:52,816-Speed 389.20 samples/sec   Loss 0.4096 Epoch: 11   Global Step: 31950   Required: 8 hours
Training: 2025-04-09 18:26:09,259-Speed 389.22 samples/sec   Loss 0.4302 Epoch: 11   Global Step: 32000   Required: 8 hours
Training: 2025-04-09 18:26:25,702-Speed 389.22 samples/sec   Loss 0.4319 Epoch: 11   Global Step: 32050   Required: 8 hours
Training: 2025-04-09 18:26:42,144-Speed 389.26 samples/sec   Loss 0.4084 Epoch: 11   Global Step: 32100   Required: 8 hours
Training: 2025-04-09 18:26:58,587-Speed 389.22 samples/sec   Loss 0.4023 Epoch: 11   Global Step: 32150   Required: 8 hours
Training: 2025-04-09 18:27:15,031-Speed 389.20 samples/sec   Loss 0.4410 Epoch: 11   Global Step: 32200   Required: 8 hours
Training: 2025-04-09 18:27:31,474-Speed 389.24 samples/sec   Loss 0.4595 Epoch: 11   Global Step: 32250   Required: 8 hours
Training: 2025-04-09 18:27:47,914-Speed 389.28 samples/sec   Loss 0.4370 Epoch: 11   Global Step: 32300   Required: 8 hours
Training: 2025-04-09 18:28:04,353-Speed 389.32 samples/sec   Loss 0.4859 Epoch: 11   Global Step: 32350   Required: 8 hours
Training: 2025-04-09 18:28:20,793-Speed 389.30 samples/sec   Loss 0.4360 Epoch: 11   Global Step: 32400   Required: 8 hours
Training: 2025-04-09 18:28:37,232-Speed 389.31 samples/sec   Loss 0.4031 Epoch: 11   Global Step: 32450   Required: 8 hours
Training: 2025-04-09 18:28:53,672-Speed 389.29 samples/sec   Loss 0.4169 Epoch: 11   Global Step: 32500   Required: 8 hours
Training: 2025-04-09 18:29:10,118-Speed 389.18 samples/sec   Loss 0.4418 Epoch: 11   Global Step: 32550   Required: 8 hours
Training: 2025-04-09 18:29:26,562-Speed 389.20 samples/sec   Loss 0.4528 Epoch: 11   Global Step: 32600   Required: 8 hours
Training: 2025-04-09 18:29:43,003-Speed 389.27 samples/sec   Loss 0.4251 Epoch: 11   Global Step: 32650   Required: 8 hours
Training: 2025-04-09 18:29:59,446-Speed 389.23 samples/sec   Loss 0.4461 Epoch: 11   Global Step: 32700   Required: 8 hours
Training: 2025-04-09 18:30:15,887-Speed 389.26 samples/sec   Loss 0.4305 Epoch: 11   Global Step: 32750   Required: 8 hours
Training: 2025-04-09 18:30:32,326-Speed 389.32 samples/sec   Loss 0.4446 Epoch: 11   Global Step: 32800   Required: 8 hours
Training: 2025-04-09 18:30:48,764-Speed 389.35 samples/sec   Loss 0.4349 Epoch: 11   Global Step: 32850   Required: 8 hours
Training: 2025-04-09 18:31:05,201-Speed 389.36 samples/sec   Loss 0.4519 Epoch: 11   Global Step: 32900   Required: 8 hours
Training: 2025-04-09 18:31:21,638-Speed 389.37 samples/sec   Loss 0.4499 Epoch: 11   Global Step: 32950   Required: 8 hours
Training: 2025-04-09 18:31:38,076-Speed 389.34 samples/sec   Loss 0.4880 Epoch: 11   Global Step: 33000   Required: 8 hours
Training: 2025-04-09 18:31:54,517-Speed 389.29 samples/sec   Loss 0.4389 Epoch: 11   Global Step: 33050   Required: 8 hours
Training: 2025-04-09 18:32:10,956-Speed 389.30 samples/sec   Loss 0.4622 Epoch: 11   Global Step: 33100   Required: 8 hours
Training: 2025-04-09 18:32:27,393-Speed 389.39 samples/sec   Loss 0.4503 Epoch: 11   Global Step: 33150   Required: 8 hours
Training: 2025-04-09 18:32:43,826-Speed 389.45 samples/sec   Loss 0.4777 Epoch: 11   Global Step: 33200   Required: 8 hours
Training: 2025-04-09 18:33:00,266-Speed 389.31 samples/sec   Loss 0.4368 Epoch: 11   Global Step: 33250   Required: 8 hours
Training: 2025-04-09 18:33:16,703-Speed 389.37 samples/sec   Loss 0.4347 Epoch: 11   Global Step: 33300   Required: 8 hours
Training: 2025-04-09 18:33:33,143-Speed 389.30 samples/sec   Loss 0.4555 Epoch: 11   Global Step: 33350   Required: 8 hours
Training: 2025-04-09 18:33:49,583-Speed 389.29 samples/sec   Loss 0.4888 Epoch: 11   Global Step: 33400   Required: 8 hours
Training: 2025-04-09 18:34:06,023-Speed 389.29 samples/sec   Loss 0.4593 Epoch: 11   Global Step: 33450   Required: 8 hours
Training: 2025-04-09 18:34:22,465-Speed 389.25 samples/sec   Loss 0.4959 Epoch: 11   Global Step: 33500   Required: 8 hours
Training: 2025-04-09 18:34:38,907-Speed 389.26 samples/sec   Loss 0.4486 Epoch: 11   Global Step: 33550   Required: 8 hours
Training: 2025-04-09 18:34:55,350-Speed 389.23 samples/sec   Loss 0.4670 Epoch: 11   Global Step: 33600   Required: 8 hours
Training: 2025-04-09 18:35:11,790-Speed 389.31 samples/sec   Loss 0.5047 Epoch: 11   Global Step: 33650   Required: 8 hours
Training: 2025-04-09 18:35:28,231-Speed 389.26 samples/sec   Loss 0.4205 Epoch: 11   Global Step: 33700   Required: 8 hours
Training: 2025-04-09 18:36:04,762-[lfw][33744]XNorm: 15.027717
Training: 2025-04-09 18:36:04,762-[lfw][33744]Accuracy-Flip: 0.83783+-0.02150
Training: 2025-04-09 18:36:04,762-[lfw][33744]Accuracy-Highest: 0.84167
Training: 2025-04-09 18:36:30,417-[cfp_fp][33744]XNorm: 12.782749
Training: 2025-04-09 18:36:30,417-[cfp_fp][33744]Accuracy-Flip: 0.65243+-0.01754
Training: 2025-04-09 18:36:30,417-[cfp_fp][33744]Accuracy-Highest: 0.67071
Training: 2025-04-09 18:36:52,425-[agedb_30][33744]XNorm: 13.463147
Training: 2025-04-09 18:36:52,426-[agedb_30][33744]Accuracy-Flip: 0.53183+-0.02528
Training: 2025-04-09 18:36:52,426-[agedb_30][33744]Accuracy-Highest: 0.55600
Training: 2025-04-09 18:37:14,471-[calfw][33744]XNorm: 15.254925
Training: 2025-04-09 18:37:14,471-[calfw][33744]Accuracy-Flip: 0.68617+-0.01789
Training: 2025-04-09 18:37:14,471-[calfw][33744]Accuracy-Highest: 0.69167
Training: 2025-04-09 18:37:36,621-[cplfw][33744]XNorm: 12.044231
Training: 2025-04-09 18:37:36,621-[cplfw][33744]Accuracy-Flip: 0.62617+-0.01181
Training: 2025-04-09 18:37:36,621-[cplfw][33744]Accuracy-Highest: 0.64550
Training: 2025-04-09 18:37:38,749-Speed 49.04 samples/sec   Loss 0.4453 Epoch: 12   Global Step: 33750   Required: 8 hours
Training: 2025-04-09 18:37:55,169-Speed 389.76 samples/sec   Loss 0.3422 Epoch: 12   Global Step: 33800   Required: 8 hours
Training: 2025-04-09 18:38:11,591-Speed 389.72 samples/sec   Loss 0.3695 Epoch: 12   Global Step: 33850   Required: 8 hours
Training: 2025-04-09 18:38:28,016-Speed 389.66 samples/sec   Loss 0.3688 Epoch: 12   Global Step: 33900   Required: 8 hours
Training: 2025-04-09 18:38:44,448-Speed 389.50 samples/sec   Loss 0.3744 Epoch: 12   Global Step: 33950   Required: 8 hours
Training: 2025-04-09 18:39:00,879-Speed 389.50 samples/sec   Loss 0.3837 Epoch: 12   Global Step: 34000   Required: 8 hours
Training: 2025-04-09 18:39:17,316-Speed 389.36 samples/sec   Loss 0.3840 Epoch: 12   Global Step: 34050   Required: 8 hours
Training: 2025-04-09 18:39:33,755-Speed 389.33 samples/sec   Loss 0.3928 Epoch: 12   Global Step: 34100   Required: 8 hours
Training: 2025-04-09 18:39:50,193-Speed 389.34 samples/sec   Loss 0.4049 Epoch: 12   Global Step: 34150   Required: 8 hours
Training: 2025-04-09 18:40:06,629-Speed 389.40 samples/sec   Loss 0.3703 Epoch: 12   Global Step: 34200   Required: 8 hours
Training: 2025-04-09 18:40:23,065-Speed 389.39 samples/sec   Loss 0.4046 Epoch: 12   Global Step: 34250   Required: 8 hours
Training: 2025-04-09 18:40:39,502-Speed 389.37 samples/sec   Loss 0.4147 Epoch: 12   Global Step: 34300   Required: 8 hours
Training: 2025-04-09 18:40:55,940-Speed 389.32 samples/sec   Loss 0.3971 Epoch: 12   Global Step: 34350   Required: 8 hours
Training: 2025-04-09 18:41:12,380-Speed 389.30 samples/sec   Loss 0.3979 Epoch: 12   Global Step: 34400   Required: 8 hours
Training: 2025-04-09 18:41:28,825-Speed 389.18 samples/sec   Loss 0.4158 Epoch: 12   Global Step: 34450   Required: 8 hours
Training: 2025-04-09 18:41:45,270-Speed 389.19 samples/sec   Loss 0.4280 Epoch: 12   Global Step: 34500   Required: 8 hours
Training: 2025-04-09 18:42:01,716-Speed 389.16 samples/sec   Loss 0.4220 Epoch: 12   Global Step: 34550   Required: 8 hours
Training: 2025-04-09 18:42:18,161-Speed 389.16 samples/sec   Loss 0.4138 Epoch: 12   Global Step: 34600   Required: 8 hours
Training: 2025-04-09 18:42:34,603-Speed 389.25 samples/sec   Loss 0.3969 Epoch: 12   Global Step: 34650   Required: 8 hours
Training: 2025-04-09 18:42:51,042-Speed 389.32 samples/sec   Loss 0.4107 Epoch: 12   Global Step: 34700   Required: 8 hours
Training: 2025-04-09 18:43:07,485-Speed 389.24 samples/sec   Loss 0.4158 Epoch: 12   Global Step: 34750   Required: 8 hours
Training: 2025-04-09 18:43:23,923-Speed 389.34 samples/sec   Loss 0.4018 Epoch: 12   Global Step: 34800   Required: 8 hours
Training: 2025-04-09 18:43:40,360-Speed 389.35 samples/sec   Loss 0.3863 Epoch: 12   Global Step: 34850   Required: 8 hours
Training: 2025-04-09 18:43:56,800-Speed 389.30 samples/sec   Loss 0.4129 Epoch: 12   Global Step: 34900   Required: 8 hours
Training: 2025-04-09 18:44:13,235-Speed 389.42 samples/sec   Loss 0.4019 Epoch: 12   Global Step: 34950   Required: 8 hours
Training: 2025-04-09 18:44:29,670-Speed 389.43 samples/sec   Loss 0.4316 Epoch: 12   Global Step: 35000   Required: 8 hours
Training: 2025-04-09 18:44:46,106-Speed 389.39 samples/sec   Loss 0.4139 Epoch: 12   Global Step: 35050   Required: 8 hours
Training: 2025-04-09 18:45:02,540-Speed 389.43 samples/sec   Loss 0.4293 Epoch: 12   Global Step: 35100   Required: 8 hours
Training: 2025-04-09 18:45:18,976-Speed 389.40 samples/sec   Loss 0.4141 Epoch: 12   Global Step: 35150   Required: 8 hours
Training: 2025-04-09 18:45:35,414-Speed 389.34 samples/sec   Loss 0.4505 Epoch: 12   Global Step: 35200   Required: 8 hours
Training: 2025-04-09 18:45:51,859-Speed 389.18 samples/sec   Loss 0.4092 Epoch: 12   Global Step: 35250   Required: 8 hours
Training: 2025-04-09 18:46:08,296-Speed 389.38 samples/sec   Loss 0.4222 Epoch: 12   Global Step: 35300   Required: 8 hours
Training: 2025-04-09 18:46:24,733-Speed 389.36 samples/sec   Loss 0.4033 Epoch: 12   Global Step: 35350   Required: 8 hours
